"layer","placemark","placemark_index","atlas_id","raw_url","normalized_url","local_file_exists","http_status","content_type","magic_bytes","browser_decode_status","recovery_status","final_local_path"
"investment","فندق قصر الفيروز","296","LY-INV-000296","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gwb3RNgIZ8j27A6KTTvVWVyfeJ59HnldK_1j1nhVz57oH3uamiQyUxsqaTewYrL84_d-7lirrzMsEs9MQAqDuBhHDQDXyA2RonhPcaFaKjO0Txkxc1VY0ojsq1LA_ihDt2GcJcHkPka_4W8RPxgMCiFRUjYlg617VXSjurqL8jhOp3Qzl-AX96YS3WR7lroaSGZ6q-spE0t6sNL5wj7qKAd5IfzaJ8zdLK0M5n6i5M54f24ev44d12AnOI?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gwb3RNgIZ8j27A6KTTvVWVyfeJ59HnldK_1j1nhVz57oH3uamiQyUxsqaTewYrL84_d-7lirrzMsEs9MQAqDuBhHDQDXyA2RonhPcaFaKjO0Txkxc1VY0ojsq1LA_ihDt2GcJcHkPka_4W8RPxgMCiFRUjYlg617VXSjurqL8jhOp3Qzl-AX96YS3WR7lroaSGZ6q-spE0t6sNL5wj7qKAd5IfzaJ8zdLK0M5n6i5M54f24ev44d12AnOI?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000296-06.png"
"investment","Royal Gardens Hotels","297","LY-INV-000297","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyB3FQwAAI9igNoe4AYctOPEhOlFFGjIKgTsmQcWb3yaeQ58dakhFZUeWS19t7Lqfo__QZPJK4hi8LNbyKky_y9wP4nrbq5IU5HD8FpOrVVgI9KQaQzjvBlZzZG7LC8_vB5Mb6Utwl1fxTn9ignvf1j0PlPNOZVE836DGHkYidCcrgpIjynfUF2cFrs9FcLbaQtLAdj5gOZw20krZqh191bGIjoi_nMS6xw2Re8p7jjFKRu3TWE-hVyuLw?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyB3FQwAAI9igNoe4AYctOPEhOlFFGjIKgTsmQcWb3yaeQ58dakhFZUeWS19t7Lqfo__QZPJK4hi8LNbyKky_y9wP4nrbq5IU5HD8FpOrVVgI9KQaQzjvBlZzZG7LC8_vB5Mb6Utwl1fxTn9ignvf1j0PlPNOZVE836DGHkYidCcrgpIjynfUF2cFrs9FcLbaQtLAdj5gOZw20krZqh191bGIjoi_nMS6xw2Re8p7jjFKRu3TWE-hVyuLw?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000297-01.png"
"investment","Royal Gardens Hotels","297","LY-INV-000297","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyE0RmYaAvgfJlTd7ZCMmPxOU0GV_-fDa8XBb_asPAYeLiSR-tuvz17ilPhMd1uGVayipraSOz8pyYbNQCERR_VxYZSH1MyF8mF9OPNDX5vek1wmq7BgTlYrVAPwDjuX0rSKIzDIvAXyv9T3fYXZQtF7jDqIIF2Yj17WrDazwsNhu5bkvdG_600Fv4P7UjtUE94Oq0TstlXjUZ3ZfnBaACQaYkxJ0deEAGUfZKE-iiMAX7VO8XTi9VWsHQ?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyE0RmYaAvgfJlTd7ZCMmPxOU0GV_-fDa8XBb_asPAYeLiSR-tuvz17ilPhMd1uGVayipraSOz8pyYbNQCERR_VxYZSH1MyF8mF9OPNDX5vek1wmq7BgTlYrVAPwDjuX0rSKIzDIvAXyv9T3fYXZQtF7jDqIIF2Yj17WrDazwsNhu5bkvdG_600Fv4P7UjtUE94Oq0TstlXjUZ3ZfnBaACQaYkxJ0deEAGUfZKE-iiMAX7VO8XTi9VWsHQ?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000297-02.png"
"investment","Royal Gardens Hotels","297","LY-INV-000297","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxVuMUTuydrl8ghnQuQj3rfoIkAUzqgzE4ZCLE1NBu81S1lwaQQrr6MFCDjBGxHR9ORCcMqSF78HzHJhBmF30gkjaNBdazLnKEVFKL2pDy97_H5oO78ihbLWVRYL8v7wD9ypvCxgpFH2eN-HTMsEAi8TrKLF982fBIRcJe94raDTjgtishZvphjkUoS4v0oTZ50KyO7tjQ6n9oANVuX5ahyDb4AQLF7_mYlIoalBD58tyXYCSfCeS40oZk?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxVuMUTuydrl8ghnQuQj3rfoIkAUzqgzE4ZCLE1NBu81S1lwaQQrr6MFCDjBGxHR9ORCcMqSF78HzHJhBmF30gkjaNBdazLnKEVFKL2pDy97_H5oO78ihbLWVRYL8v7wD9ypvCxgpFH2eN-HTMsEAi8TrKLF982fBIRcJe94raDTjgtishZvphjkUoS4v0oTZ50KyO7tjQ6n9oANVuX5ahyDb4AQLF7_mYlIoalBD58tyXYCSfCeS40oZk?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000297-03.png"
"investment","Royal Gardens Hotels","297","LY-INV-000297","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyE0RmYaAvgfJlTd7ZCMmPxOU0GV_-fDa8XBb_asPAYeLiSR-tuvz17ilPhMd1uGVayipraSOz8pyYbNQCERR_VxYZSH1MyF8mF9OPNDX5vek1wmq7BgTlYrVAPwDjuX0rSKIzDIvAXyv9T3fYXZQtF7jDqIIF2Yj17WrDazwsNhu5bkvdG_600Fv4P7UjtUE94Oq0TstlXjUZ3ZfnBaACQaYkxJ0deEAGUfZKE-iiMAX7VO8XTi9VWsHQ?authuser=1=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyE0RmYaAvgfJlTd7ZCMmPxOU0GV_-fDa8XBb_asPAYeLiSR-tuvz17ilPhMd1uGVayipraSOz8pyYbNQCERR_VxYZSH1MyF8mF9OPNDX5vek1wmq7BgTlYrVAPwDjuX0rSKIzDIvAXyv9T3fYXZQtF7jDqIIF2Yj17WrDazwsNhu5bkvdG_600Fv4P7UjtUE94Oq0TstlXjUZ3ZfnBaACQaYkxJ0deEAGUfZKE-iiMAX7VO8XTi9VWsHQ?authuser=1=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000297-05.png"
"investment","Royal Gardens Hotels","297","LY-INV-000297","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxVuMUTuydrl8ghnQuQj3rfoIkAUzqgzE4ZCLE1NBu81S1lwaQQrr6MFCDjBGxHR9ORCcMqSF78HzHJhBmF30gkjaNBdazLnKEVFKL2pDy97_H5oO78ihbLWVRYL8v7wD9ypvCxgpFH2eN-HTMsEAi8TrKLF982fBIRcJe94raDTjgtishZvphjkUoS4v0oTZ50KyO7tjQ6n9oANVuX5ahyDb4AQLF7_mYlIoalBD58tyXYCSfCeS40oZk?authuser=1=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxVuMUTuydrl8ghnQuQj3rfoIkAUzqgzE4ZCLE1NBu81S1lwaQQrr6MFCDjBGxHR9ORCcMqSF78HzHJhBmF30gkjaNBdazLnKEVFKL2pDy97_H5oO78ihbLWVRYL8v7wD9ypvCxgpFH2eN-HTMsEAi8TrKLF982fBIRcJe94raDTjgtishZvphjkUoS4v0oTZ50KyO7tjQ6n9oANVuX5ahyDb4AQLF7_mYlIoalBD58tyXYCSfCeS40oZk?authuser=1=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000297-03.png"
"investment","فندق الانوار","299","LY-INV-000299","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx51lVx3aZGLJeecn39B7i2q1YqZcyTF_q862FFK6q98Y2fCNPylD1vTwEuc9l24Yzw3P0Ko9aKjkYffVEg1HICaxLfitFyBQx3tJrPmtu9EV7Uvapcwp127_BxO6F0Ao6kSuOb5xSLYIoqg4I1sQBgPi806XD_tif079yFfpCld9qNANXq11CgQ0X2iPjy2Xgs0jz7hqpxzoYvFnuBdBLpqYEXV40FZ14NIxIgWm0QdYVb_fhYG_Ff0us?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx51lVx3aZGLJeecn39B7i2q1YqZcyTF_q862FFK6q98Y2fCNPylD1vTwEuc9l24Yzw3P0Ko9aKjkYffVEg1HICaxLfitFyBQx3tJrPmtu9EV7Uvapcwp127_BxO6F0Ao6kSuOb5xSLYIoqg4I1sQBgPi806XD_tif079yFfpCld9qNANXq11CgQ0X2iPjy2Xgs0jz7hqpxzoYvFnuBdBLpqYEXV40FZ14NIxIgWm0QdYVb_fhYG_Ff0us?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000299-01.png"
"investment","فندق الأخوة","300","LY-INV-000300","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwFfk9fZmQ4X_BVEe5AiOZcb_4fZGIdRWfmCsYb2yDpOsdj9cr1C50XdOllpZkhqx6nurGO8xWr2gPr6YBiPznYa3olRfmEd2TKPQo88zj0JuU_UDa-Ew4XFZrLY-J8871UDz8Z8pBTqVL9xojLZxzKmHsBlPQi-q_AdMhkc7u4WAbFWiJvVPhHGE_zCgjSig4tC9IrhIeS___TqTwqHRjHD2XQMa4sN5QUsWJNgHpPbEgmqI0B8lLgTK0?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwFfk9fZmQ4X_BVEe5AiOZcb_4fZGIdRWfmCsYb2yDpOsdj9cr1C50XdOllpZkhqx6nurGO8xWr2gPr6YBiPznYa3olRfmEd2TKPQo88zj0JuU_UDa-Ew4XFZrLY-J8871UDz8Z8pBTqVL9xojLZxzKmHsBlPQi-q_AdMhkc7u4WAbFWiJvVPhHGE_zCgjSig4tC9IrhIeS___TqTwqHRjHD2XQMa4sN5QUsWJNgHpPbEgmqI0B8lLgTK0?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000300-01.png"
"investment","فندق الأخوة","300","LY-INV-000300","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxbNuxvW3fBWEkX_Q_5ZEG5ni-Dzs4caRxDZf-_WedQu1dJougICj9uivDXHs3UzNqAxUsewSVIxQd2gU4XVtnHuK2gVF-iajhsPtWU8LyOWQaET23buFiQ5rshAdU0EveiFGVtoAkICWqIQnO2SqbdfIcqvY1NqE8Y9nOjb_32fNooKXH3AVDMxeLmQBM82sy2AWW5CJnsOOtae3ancvW8-wKOvWp9FFHPiTGrzSG8hbBYYv_ulcDqvFg?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxbNuxvW3fBWEkX_Q_5ZEG5ni-Dzs4caRxDZf-_WedQu1dJougICj9uivDXHs3UzNqAxUsewSVIxQd2gU4XVtnHuK2gVF-iajhsPtWU8LyOWQaET23buFiQ5rshAdU0EveiFGVtoAkICWqIQnO2SqbdfIcqvY1NqE8Y9nOjb_32fNooKXH3AVDMxeLmQBM82sy2AWW5CJnsOOtae3ancvW8-wKOvWp9FFHPiTGrzSG8hbBYYv_ulcDqvFg?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000300-02.png"
"investment","فندق الأخوة","300","LY-INV-000300","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwqWVNzdkTdMZdKbiS_Vz-b54eO-CsjGI9Slu7W0PUW5quAhGThC0mj3iX1SLse4RZWoFXLYHRrQ0SK4JX5pbXj7r9Ww2cFSkR0cL_szcA94_i7lm_Wm0BcQcoyGz1ropax-92Gatjy630xp3YBFNEwCByKS3fEDNm_hYTHiwJkO0K_9w9Pq9iGzYm7SNchcIC_fB-N6xowC6fsZY6ZVHErGT04oWsA6tiWLCSvu17QCazCEFb17lEL5K0?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwqWVNzdkTdMZdKbiS_Vz-b54eO-CsjGI9Slu7W0PUW5quAhGThC0mj3iX1SLse4RZWoFXLYHRrQ0SK4JX5pbXj7r9Ww2cFSkR0cL_szcA94_i7lm_Wm0BcQcoyGz1ropax-92Gatjy630xp3YBFNEwCByKS3fEDNm_hYTHiwJkO0K_9w9Pq9iGzYm7SNchcIC_fB-N6xowC6fsZY6ZVHErGT04oWsA6tiWLCSvu17QCazCEFb17lEL5K0?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/investment/investment-LY-INV-000300-03.png"
