"layer","placemark","placemark_index","atlas_id","raw_url","normalized_url","local_file_exists","http_status","content_type","magic_bytes","browser_decode_status","recovery_status","final_local_path"
"world-heritage","بحيرة عين الذبان","180","LY-WH-000180","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzAtwX8bAbFgtEu9XRxUVckUvSoTXca2Arj06vMxJQ5T__b15OnnJRzt8MT2yVP0p8-2XgaeuEdx69n11GPRhiAGVbI050jM0cMTD9UDDPeTvDEnkfj7OYy9EdPho8RxfbPGESdv_kt13HFpDtN9trP-d98xFZnNRvZ8uJXpmvoKlkRL525ycjb5ytV94xqGdrYsuZPx7eZ3_3OVvfaR7jeizZdRRFpxflSMvY_Do8OYPdYyUtqjuasuoY?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzAtwX8bAbFgtEu9XRxUVckUvSoTXca2Arj06vMxJQ5T__b15OnnJRzt8MT2yVP0p8-2XgaeuEdx69n11GPRhiAGVbI050jM0cMTD9UDDPeTvDEnkfj7OYy9EdPho8RxfbPGESdv_kt13HFpDtN9trP-d98xFZnNRvZ8uJXpmvoKlkRL525ycjb5ytV94xqGdrYsuZPx7eZ3_3OVvfaR7jeizZdRRFpxflSMvY_Do8OYPdYyUtqjuasuoY?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000180-01.png"
"world-heritage","بحيرة عين الذبان","180","LY-WH-000180","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwGxgYXcuKFLVSv3Pe3pI8tN-_QjO_rJc8z7X8VHkOxPbtqOsh9D5Ux1EnOnpeF7rNA_SnmbKEnOyrw8jf3VDAFAyxsrV67TaKHVWGrm_VZ9DgM0MTkCjJ_j9DFBQNprNrG4TrTWv8S6hhewndm8oPPfpStDACCwKYaWw4Xy62260at2Bul5OsBHKXVisvSOt39RSsxpVtpxJ-d1U0rdJWtotvnVo25hq_ZJ70YFRXV5L13hH1-vsi8Bqk?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwGxgYXcuKFLVSv3Pe3pI8tN-_QjO_rJc8z7X8VHkOxPbtqOsh9D5Ux1EnOnpeF7rNA_SnmbKEnOyrw8jf3VDAFAyxsrV67TaKHVWGrm_VZ9DgM0MTkCjJ_j9DFBQNprNrG4TrTWv8S6hhewndm8oPPfpStDACCwKYaWw4Xy62260at2Bul5OsBHKXVisvSOt39RSsxpVtpxJ-d1U0rdJWtotvnVo25hq_ZJ70YFRXV5L13hH1-vsi8Bqk?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000180-02.png"
"world-heritage","المسجد العتيق","181","LY-WH-000181","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxxOHYa05zEQce-0KRYwHBeIGVNKa4_0Fq9tfQK7qOTf88JiAmcUqneK3H9yk9z7JzApLv7XYMWbnmpqrye9Ogcq2TXUOEbXMtX1iLNj0YcmTZXQpIiX5BmGM9VAaXvtnQSj-akQVD5KtD8YcWMCdGB78eh7fqGFkIHqd6kAWcVqkYRJDB7khapKtFoRkMQU3l-UyIVQRR9tsjid4A0_MwpZ-Z3Mx7yAtYgL64Pud6Y5mZxbHUaV0um4jo?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxxOHYa05zEQce-0KRYwHBeIGVNKa4_0Fq9tfQK7qOTf88JiAmcUqneK3H9yk9z7JzApLv7XYMWbnmpqrye9Ogcq2TXUOEbXMtX1iLNj0YcmTZXQpIiX5BmGM9VAaXvtnQSj-akQVD5KtD8YcWMCdGB78eh7fqGFkIHqd6kAWcVqkYRJDB7khapKtFoRkMQU3l-UyIVQRR9tsjid4A0_MwpZ-Z3Mx7yAtYgL64Pud6Y5mZxbHUaV0um4jo?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000181-01.png"
"world-heritage","المسجد العتيق","181","LY-WH-000181","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwmQ_-QJ5Pv8U2WUz-F1caeHCK_LIx3U1Kp1CpM6aCmZH9S3nHPzor2i-2iBUlHn6PLHaKS8D3TWBKlVagbb0L0a_bkmpSn7ixLXP71EuyozJmafl_71jgIpHNVY8vRPfqVSDYONlLyVA1unnrfNmpvSqv7lY7E4Z0oppVWv-BlmDEsBuLeqX4nruxHO51bRm8RM0Uzuo1CP4RoQCySQJQWl6J639QAkUJVCtMcrD5jLuUizC5xo5IzEhg?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwmQ_-QJ5Pv8U2WUz-F1caeHCK_LIx3U1Kp1CpM6aCmZH9S3nHPzor2i-2iBUlHn6PLHaKS8D3TWBKlVagbb0L0a_bkmpSn7ixLXP71EuyozJmafl_71jgIpHNVY8vRPfqVSDYONlLyVA1unnrfNmpvSqv7lY7E4Z0oppVWv-BlmDEsBuLeqX4nruxHO51bRm8RM0Uzuo1CP4RoQCySQJQWl6J639QAkUJVCtMcrD5jLuUizC5xo5IzEhg?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000181-02.png"
"world-heritage","المسجد العتيق","181","LY-WH-000181","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyKLwogxR1Dx4-yMxwB4uVIVR9QyS-BqsYH6KO9_H0h80SrG6PdZaA6T7Wk5dLqvvNSO3MQUmdG75VcFIj2uWTV5a7BPU-AFYj045sPJRiJht2arfm1d6S9ChUnDDbqtYj4Pdt3Ibn2KkFjCq8clvUpYqCXCLcKwIKPSvV585Anuqs64tBvOOywv3LzSRAV9QyXVu5C45gTJg8WaVVurxa4mfKPyx9XpVd598TcSBOk_Uju4sXTDUQDnLw?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyKLwogxR1Dx4-yMxwB4uVIVR9QyS-BqsYH6KO9_H0h80SrG6PdZaA6T7Wk5dLqvvNSO3MQUmdG75VcFIj2uWTV5a7BPU-AFYj045sPJRiJht2arfm1d6S9ChUnDDbqtYj4Pdt3Ibn2KkFjCq8clvUpYqCXCLcKwIKPSvV585Anuqs64tBvOOywv3LzSRAV9QyXVu5C45gTJg8WaVVurxa4mfKPyx9XpVd598TcSBOk_Uju4sXTDUQDnLw?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000181-03.png"
"world-heritage","جبل الصحابة أو رأس الغولة","182","LY-WH-000182","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwNs4IZjY0J6GJ_sAKBxbU-7DHPTvdK9kiuvihpEgzuJfTInzLnPhT_7xdzLNDvMqjB5ofN7oqbHjDTwaD9C5otB3clKhlnu776JchCBP6Q5ifHu1syrorRtcFDscZ8OmZEa1e04QSriFgc0w4r4_nPxtEoLFRAOWsUKM5095qxIg81biFLoiLeeq147gCS_vM1l6LoLvRTbc7KVMGhIRbWSIWF0-WCr5DBkv1pEK8qdopFUixCcpAkc3E?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwNs4IZjY0J6GJ_sAKBxbU-7DHPTvdK9kiuvihpEgzuJfTInzLnPhT_7xdzLNDvMqjB5ofN7oqbHjDTwaD9C5otB3clKhlnu776JchCBP6Q5ifHu1syrorRtcFDscZ8OmZEa1e04QSriFgc0w4r4_nPxtEoLFRAOWsUKM5095qxIg81biFLoiLeeq147gCS_vM1l6LoLvRTbc7KVMGhIRbWSIWF0-WCr5DBkv1pEK8qdopFUixCcpAkc3E?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000182-01.png"
"world-heritage","جبل الصحابة أو رأس الغولة","182","LY-WH-000182","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx9mK75JGcyxR-6EtR1pTSmE-pB1mkQWNTB_bdw5bRqcOCUPHyzzqpL8rtpZHYBeOyfx1J9KRapmV28VxGN9XYA6gsi0auzReAF6orMXgvfMLciyrLGsgYFu9_JU9kJCU293Z0O5GJ1PfwtmmIeXwGHXpBf2rPUIuE5NouXeCrJ3e_2IxGymX_DrSbMzslvb5zvYtKq-rL7_1w6jER3CIvVVBRxuF_KqHVh2muIasx0Q6sScEZjo4r_xDg?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx9mK75JGcyxR-6EtR1pTSmE-pB1mkQWNTB_bdw5bRqcOCUPHyzzqpL8rtpZHYBeOyfx1J9KRapmV28VxGN9XYA6gsi0auzReAF6orMXgvfMLciyrLGsgYFu9_JU9kJCU293Z0O5GJ1PfwtmmIeXwGHXpBf2rPUIuE5NouXeCrJ3e_2IxGymX_DrSbMzslvb5zvYtKq-rL7_1w6jER3CIvVVBRxuF_KqHVh2muIasx0Q6sScEZjo4r_xDg?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000182-02.png"
"world-heritage","جبل الصحابة أو رأس الغولة","182","LY-WH-000182","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzoyhHXZmz4FYP-8-FO1O4se74D7mkkwgS8Hs_qeRsef-QLO4Dvyl6KQ4CCN9cT0FgeWLvE5CIilx3lz-qrUm4t4NSECfQcv8Z_ZY-gJUtPMEWdmocPbjX7DdNMuNlDjKAqCUAcliiikzaKGU3zgE_AS53GU-qT9r6iLZhFWShIxLIxeB2ow_DopM6f8p_UoaU2EGiB1ovyA6ntvpPB1wNk2Dk78VfS4lu5T6unLQwNhPCeKVDPzE5unUg?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzoyhHXZmz4FYP-8-FO1O4se74D7mkkwgS8Hs_qeRsef-QLO4Dvyl6KQ4CCN9cT0FgeWLvE5CIilx3lz-qrUm4t4NSECfQcv8Z_ZY-gJUtPMEWdmocPbjX7DdNMuNlDjKAqCUAcliiikzaKGU3zgE_AS53GU-qT9r6iLZhFWShIxLIxeB2ow_DopM6f8p_UoaU2EGiB1ovyA6ntvpPB1wNk2Dk78VfS4lu5T6unLQwNhPCeKVDPzE5unUg?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000182-03.png"
"world-heritage","عين الفرس","183","LY-WH-000183","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyU1rewDpqtcUT2ENsMc5u4_Jpt158xUbp9cWQzSVK3s97WLDIFljCRNCNXJusYAYmMOAbU9HUFPjwdgcvMPrmHk-j8OwrVXChROH3qLkoFlTCMptJGg41-j_TNdKMZEcf_o1OTYl_4CD8E5sNHGFpuirEad3cyrtLPmNlgAB0fI9g7Qy5J22m0mL6M0AJovSsBZhXXF4734PTtPgZxWSWlcoy0F9HTjC4wSsrE1rf_XiTzUSNmyKavx3E?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyU1rewDpqtcUT2ENsMc5u4_Jpt158xUbp9cWQzSVK3s97WLDIFljCRNCNXJusYAYmMOAbU9HUFPjwdgcvMPrmHk-j8OwrVXChROH3qLkoFlTCMptJGg41-j_TNdKMZEcf_o1OTYl_4CD8E5sNHGFpuirEad3cyrtLPmNlgAB0fI9g7Qy5J22m0mL6M0AJovSsBZhXXF4734PTtPgZxWSWlcoy0F9HTjC4wSsrE1rf_XiTzUSNmyKavx3E?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000183-01.png"
"world-heritage","عين الفرس","183","LY-WH-000183","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyhBvNeRGvxA6Q-vH2L5Tq1qC-W5ja_kRTbaIedYEweF73CxbzyWHwwldMAepk-zqQlt3qLGeb9SThRDm4eipDV8Od9_7CCkyWk2R9R5JTBeFWOEAv0JhdLbEjps2mpF6kUc2JDH_iJAIVCCc3Y0QJjocj98JOCI7bwP7EKoYWMo49gmfnG8yGFmnvQp_X_-5EnoTNW5lRl8idR-3ezNVT9dvsMo5QOzkQwvQm-f_LxyUA165b7EygEnNE?authuser=1&fife=s16383","https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyhBvNeRGvxA6Q-vH2L5Tq1qC-W5ja_kRTbaIedYEweF73CxbzyWHwwldMAepk-zqQlt3qLGeb9SThRDm4eipDV8Od9_7CCkyWk2R9R5JTBeFWOEAv0JhdLbEjps2mpF6kUc2JDH_iJAIVCCc3Y0QJjocj98JOCI7bwP7EKoYWMo49gmfnG8yGFmnvQp_X_-5EnoTNW5lRl8idR-3ezNVT9dvsMo5QOzkQwvQm-f_LxyUA165b7EygEnNE?authuser=1&fife=s16383","true","200","image/png","89 50 4E 47","pending_browser_validation","recovered","/assets/images/world-heritage/world-heritage-LY-WH-000183-02.png"
