"layer","placemark","raw_path","actual_filesystem_path","resolved_url","http_status","result"
"old-tripoli","فندق زميت الأثري","https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4gizkHleGpFSFlFLU9xrcihvmFJ4DAYdsRrDCFLRp6b7rDiB8IHYfErClB-TBNUWcbaF-ZFFjqSHIeCf02doC7WQ7Qu8gUtHBSL7NRCeSsRFk_o9iCC6oajs4g55O8agoc2H-vgqzGvE8tI1RMpARZiQWQVLkKq7Ts2j-MAL6M6tWZI80RhuwHwFdcHCtn-L2G4zQj43j_hB4iRYYrDGFC8azONv9tdxo0rAuabUtOE5hivcuEI0yeaNQ?authuser=1&fife=s16383","","https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4gizkHleGpFSFlFLU9xrcihvmFJ4DAYdsRrDCFLRp6b7rDiB8IHYfErClB-TBNUWcbaF-ZFFjqSHIeCf02doC7WQ7Qu8gUtHBSL7NRCeSsRFk_o9iCC6oajs4g55O8agoc2H-vgqzGvE8tI1RMpARZiQWQVLkKq7Ts2j-MAL6M6tWZI80RhuwHwFdcHCtn-L2G4zQj43j_hB4iRYYrDGFC8azONv9tdxo0rAuabUtOE5hivcuEI0yeaNQ?authuser=1&fife=s16383","200","decode_failed_browser"
"old-tripoli","فندق زميت الأثري","https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7BRRxD8Zn5D1zrZLrC7hpxjFFYZgTzJGKiHMS6vqsvuvqsUfTgBUGA8txtQuQcPS7oeWlTjUUBHdAEwLY8gX-eRMnH2zEesdSLdMbtslNJIXJrfuBvvdHxC6gPtCPRxnlhUUeaq39Uj-dbonNyhki_yV1Qaaq1unXy9qWmf9j-1QlvwzrIY310woCtq1JAjbigifZvL9jQAj1PqlN8rz1-YHNRFBbcB8f7WLPYE00N23zsiPbUK2wZlRE?authuser=1&fife=s16383","","https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7BRRxD8Zn5D1zrZLrC7hpxjFFYZgTzJGKiHMS6vqsvuvqsUfTgBUGA8txtQuQcPS7oeWlTjUUBHdAEwLY8gX-eRMnH2zEesdSLdMbtslNJIXJrfuBvvdHxC6gPtCPRxnlhUUeaq39Uj-dbonNyhki_yV1Qaaq1unXy9qWmf9j-1QlvwzrIY310woCtq1JAjbigifZvL9jQAj1PqlN8rz1-YHNRFBbcB8f7WLPYE00N23zsiPbUK2wZlRE?authuser=1&fife=s16383","200","decode_failed_browser"
"old-tripoli","فندق زميت الأثري","https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6dD7kSQla9_fFPeZPJkgJ1pfjXf2tzOPMf6xiCT69Zl2no-ZZMs0UBSBu0E5evr859k8jhQHRoZs-xBLiFLrEFsqTRMMvnL6j0TaEK8amh3dVt6RwW15QdLJmpcQTSQoCtKtXNOfdCvyapy15NKujJnsSgLRm6h9nK3rlIKIlGV0Gs380WD-XO7_9fH3SM5Wjv5YmIUTSHLk-Jl2oENDyvk0xsgc5c0YGnGhbXn3JaFIKZZRU-FhTVN4E?authuser=1&fife=s16383","","https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6dD7kSQla9_fFPeZPJkgJ1pfjXf2tzOPMf6xiCT69Zl2no-ZZMs0UBSBu0E5evr859k8jhQHRoZs-xBLiFLrEFsqTRMMvnL6j0TaEK8amh3dVt6RwW15QdLJmpcQTSQoCtKtXNOfdCvyapy15NKujJnsSgLRm6h9nK3rlIKIlGV0Gs380WD-XO7_9fH3SM5Wjv5YmIUTSHLk-Jl2oENDyvk0xsgc5c0YGnGhbXn3JaFIKZZRU-FhTVN4E?authuser=1&fife=s16383","200","decode_failed_browser"
"hotels","فندق كورنثيا","https://lh3.googleusercontent.com/umsh/AN6v0v4pB2oz1gWzz6aEqvBi_fNDQjp8AlmKVXn1cD6eVVyJeOeUzZcEB7aouYjG7HTXTmC60oIufrhMy7yjtZD2J5wFkVD47Xkdlmene8wTyRCoQgR77_mpufMlUzBssD_IDHI0CgCy9EMMkOey-bWLYS105Jrmzeg1drokZ8L9wZlG9cT9k8F9d9bDNfvEa1e68FixbnezVrO286Mbu5m923phPOCNMaiLHaPaPRebD9LUdhvjgRdn6rNAkD42CIqGyWKR9nYaQGp6kkUfgR-7V6OkpnQW4mhgTtEdLKA3GkgzcMYFCCUERJtwaC0re4TYot6Fzr_FHPAwJSgHBEG1T7M0tvtja_X8MzxGyCRE3EPOTtigH35mbjceOQy-rTDlxrSOn-OxQfJF_zgf62lK5H4VdTC191AXH7UpylJCjlYTcpbGRSh_noP-4RSKKCB3Jo1gIqfyH0rR5WC8ipV1bKX43p6YvFTUv7jfcl9ICjq-p-kNMEdYtlDHGmEArJgx772vztn3ZTyD-IPcJPB-gmsdeKqNSz3goG9qOjApGO3LFCN-XfgTkCIjg-2Ct7pL91yl_PPQ-UiDE9m-kJYf0Wwz5D94Wz25hlZk1HSmFHlUwaRjFF4xvHr58jnpw6luGdrPFs-yexqhv01sBT8slhp3STHH_7YbhxDviVuqeZWyy4YWLZxaj6JvNPhTbZGiMUq1UsWmYFDpdoPTiPuGvnxo5I-gaFgeFSgJjC7H_KxRAzzLMCHW1XKWleKUA1ZrVd9kkRihvxQvHKlrabh81zQ09KO1DAYNiagXzFLCJON_HXZeDtnJI-16d9uDXIc9sQPdtxybInPV_1eccqD_xANDOJveN9tQbsjMWtdzJbyDQ5-cb39c1d6h98Ra_6RY1vcNh2TmI1HTlrGvjH4RJw99FP8245YhbI_WcOqQ_ulsFf84gx-SvPIDNWY5XQyv31t947RDLfi_PAHhuvwemo_NBv8GZlnFoePX6EFI5ruLDF2grErao-6HQ0EabuawfadQwT7dSWA5t5iNn7S8xVYIRUegO98SZkXhxqJn_HJHKkSi3mNlT1pX2s9oj47AThZZOsq0RpFV-WkooMUldnMCStohIUlaY9YT7LVWND2nCCPlnj_izi4vGWpXTxTmzRvlwZZT81OwDLqQN5aCjKKSsSG2gZOGjsVm2JnjIceOebN6F63WTHJ0APAgahjIWNcFP5EVXteULX9xzYIZfZ6DVBD3r0lrxkCu5fMZPYPl5iUBFGuLudNWNMLuVo6BFLEkkvacJBGzTrNEsqbNO_Of_aDzMgyaq9hhmisaNUMePfMMbQ-E6G-j41ZzlSD06ofE7L9SIj-rpk55mzpJTdLnh1wc9KW8aS7hmP7_Kmu8PcbmYCKv9MHHVw5uuMzlTLPctPjHkwM-nnfTIq3vvGqIDWLFfK2fYBVqI9FYM_Cuql8_-0ZMc7b9gJjL3bvRsf8odjeULFD4vw5xrLJ5KnBhY7UOEkpGUofa9Zf1NTLO6HGY","","https://lh3.googleusercontent.com/umsh/AN6v0v4pB2oz1gWzz6aEqvBi_fNDQjp8AlmKVXn1cD6eVVyJeOeUzZcEB7aouYjG7HTXTmC60oIufrhMy7yjtZD2J5wFkVD47Xkdlmene8wTyRCoQgR77_mpufMlUzBssD_IDHI0CgCy9EMMkOey-bWLYS105Jrmzeg1drokZ8L9wZlG9cT9k8F9d9bDNfvEa1e68FixbnezVrO286Mbu5m923phPOCNMaiLHaPaPRebD9LUdhvjgRdn6rNAkD42CIqGyWKR9nYaQGp6kkUfgR-7V6OkpnQW4mhgTtEdLKA3GkgzcMYFCCUERJtwaC0re4TYot6Fzr_FHPAwJSgHBEG1T7M0tvtja_X8MzxGyCRE3EPOTtigH35mbjceOQy-rTDlxrSOn-OxQfJF_zgf62lK5H4VdTC191AXH7UpylJCjlYTcpbGRSh_noP-4RSKKCB3Jo1gIqfyH0rR5WC8ipV1bKX43p6YvFTUv7jfcl9ICjq-p-kNMEdYtlDHGmEArJgx772vztn3ZTyD-IPcJPB-gmsdeKqNSz3goG9qOjApGO3LFCN-XfgTkCIjg-2Ct7pL91yl_PPQ-UiDE9m-kJYf0Wwz5D94Wz25hlZk1HSmFHlUwaRjFF4xvHr58jnpw6luGdrPFs-yexqhv01sBT8slhp3STHH_7YbhxDviVuqeZWyy4YWLZxaj6JvNPhTbZGiMUq1UsWmYFDpdoPTiPuGvnxo5I-gaFgeFSgJjC7H_KxRAzzLMCHW1XKWleKUA1ZrVd9kkRihvxQvHKlrabh81zQ09KO1DAYNiagXzFLCJON_HXZeDtnJI-16d9uDXIc9sQPdtxybInPV_1eccqD_xANDOJveN9tQbsjMWtdzJbyDQ5-cb39c1d6h98Ra_6RY1vcNh2TmI1HTlrGvjH4RJw99FP8245YhbI_WcOqQ_ulsFf84gx-SvPIDNWY5XQyv31t947RDLfi_PAHhuvwemo_NBv8GZlnFoePX6EFI5ruLDF2grErao-6HQ0EabuawfadQwT7dSWA5t5iNn7S8xVYIRUegO98SZkXhxqJn_HJHKkSi3mNlT1pX2s9oj47AThZZOsq0RpFV-WkooMUldnMCStohIUlaY9YT7LVWND2nCCPlnj_izi4vGWpXTxTmzRvlwZZT81OwDLqQN5aCjKKSsSG2gZOGjsVm2JnjIceOebN6F63WTHJ0APAgahjIWNcFP5EVXteULX9xzYIZfZ6DVBD3r0lrxkCu5fMZPYPl5iUBFGuLudNWNMLuVo6BFLEkkvacJBGzTrNEsqbNO_Of_aDzMgyaq9hhmisaNUMePfMMbQ-E6G-j41ZzlSD06ofE7L9SIj-rpk55mzpJTdLnh1wc9KW8aS7hmP7_Kmu8PcbmYCKv9MHHVw5uuMzlTLPctPjHkwM-nnfTIq3vvGqIDWLFfK2fYBVqI9FYM_Cuql8_-0ZMc7b9gJjL3bvRsf8odjeULFD4vw5xrLJ5KnBhY7UOEkpGUofa9Zf1NTLO6HGY","404","http_error"
"hotels","فندق كورنثيا","https://lh3.googleusercontent.com/umsh/AN6v0v7CYlz4fMCa_oobLaB5siLnHlkxM6fMeYqAvN06sk4WtP0XXu46zc7MrgIAL7I55eNr7CMzGqo63HRgsQHAorXpWv6pc0bf6WRY6ph0AlgsObBswgLgKPcGdbN5iL4ln2Lq6wYK-h8tF7oBj0dLz29EK4o_sPhH6uZVYZYuk_quQ-2bp3QwWmcvOrJR6t7--rL0auZTkTmQVJMppuefZr4gQP5z3QrtLR3aBKucCn4n7-XM6suv-WRcxz54Pn8rinlCPs_AO3nOtGayMcqVxyzohInRo7_ItEvaI0TX5WkmC4EIjVUCGfC2H4OZDvfFNDbB69kWJJkPjcZbyGpg8caLFKDFigV_04orWXaX6qIjtbod4D7l-yCxJmONe6SUlI_mn2JaRV7zlixqpMBATaLLfNJN284mmousyxQzJ0xoHLh1-3WOcCgwOAidZzB8kGnSrk4TW7wGlLc32th5nhWvkgisfUsMia4VJoJsjp5Z7q8cu3ZzMKbxO5DSnLMBlIbfLPparlhss7mvAlWnLsh0bcOkT65IzU683MegPm8JpnOYM5Guc5vRl5KZamTWnYFHSSgvjtWBsRYTwuO_uV-i8ij2y-eg4IVk7NVUdswQxiLVH8h1inJAgs-WUx854Ct37G_tIwG0SQBIQ8A-gS_171yvk3h-WRTGgU1VGrGe3x2xIbayX-XqlSLccXTjpIr3_eezuw-7LjXcymB0XqjoNCMMpgJEukmLmvAzjgvy2d7QRP1o5OmU0NpjEAAk3cJVxK9guN_MnkIjFh62aUt-Eq_6OsbxMiDtabclP3NK23JK3wAoaBaUFqB_rCZN-vB7_UW2-dipRGgMRnA8u1ve-DJEgHbEYnO060o-SpQDtgilGmDm9H2aQtn_ZOIksEq5vOt-6vCWSwO7-3wSa1h9eNIOZYs4kxBgu7wRyvWpHS7gOXRte5AMw6APg-hGKf4oksAP5otWUOG2HnUV2s4Ccxjh21DSf0lZbYptffcebVXYruIE-Q3iPHgcJHEFDJRO47IVkGu5XX62jUrTm0_GUFc7JbP7RR2AG-5HKe6yCy6lwRMjYYqyIvZJYniOTSNmFjWLhIXGeoXt-8sWg0tDxI2aq_xsqhraqytBtry1AtjPJp1MPYK8SfVl6IMDhJp3zWhi5NDwmSLDSRQI-Y70M29-fVjSO-a-gED-Dpvw6vlmsd2Dm31mSKsYIeLUhFTf8X-wOhv60_eAIbxbYZjX6M_m5MCZOtL0jiJVRMGygG2Zb8OVKRr1Wnyt6jDyKefDCQ7YXLKRhuPQpRrycAtxjD_F8aUZofmwGIgqh0orGWZNamGnG3EXHqvlArI4XUGNaqCPhtBiVHrqvU2ZR0TkVMrygdSQPzrtetouwcFfz86tBApD7HtD7Jyzfi_MCxiQXckIseMpw47Fwe93KHEG6zJ6TGKVRJLYYHPlIUOadOkO3c81LODSuQGxV4TJS2Dw7sdz1wDfRNXS11LoJysPRFU6OR6vJNNZa8Q1WUh367NUF5U","","https://lh3.googleusercontent.com/umsh/AN6v0v7CYlz4fMCa_oobLaB5siLnHlkxM6fMeYqAvN06sk4WtP0XXu46zc7MrgIAL7I55eNr7CMzGqo63HRgsQHAorXpWv6pc0bf6WRY6ph0AlgsObBswgLgKPcGdbN5iL4ln2Lq6wYK-h8tF7oBj0dLz29EK4o_sPhH6uZVYZYuk_quQ-2bp3QwWmcvOrJR6t7--rL0auZTkTmQVJMppuefZr4gQP5z3QrtLR3aBKucCn4n7-XM6suv-WRcxz54Pn8rinlCPs_AO3nOtGayMcqVxyzohInRo7_ItEvaI0TX5WkmC4EIjVUCGfC2H4OZDvfFNDbB69kWJJkPjcZbyGpg8caLFKDFigV_04orWXaX6qIjtbod4D7l-yCxJmONe6SUlI_mn2JaRV7zlixqpMBATaLLfNJN284mmousyxQzJ0xoHLh1-3WOcCgwOAidZzB8kGnSrk4TW7wGlLc32th5nhWvkgisfUsMia4VJoJsjp5Z7q8cu3ZzMKbxO5DSnLMBlIbfLPparlhss7mvAlWnLsh0bcOkT65IzU683MegPm8JpnOYM5Guc5vRl5KZamTWnYFHSSgvjtWBsRYTwuO_uV-i8ij2y-eg4IVk7NVUdswQxiLVH8h1inJAgs-WUx854Ct37G_tIwG0SQBIQ8A-gS_171yvk3h-WRTGgU1VGrGe3x2xIbayX-XqlSLccXTjpIr3_eezuw-7LjXcymB0XqjoNCMMpgJEukmLmvAzjgvy2d7QRP1o5OmU0NpjEAAk3cJVxK9guN_MnkIjFh62aUt-Eq_6OsbxMiDtabclP3NK23JK3wAoaBaUFqB_rCZN-vB7_UW2-dipRGgMRnA8u1ve-DJEgHbEYnO060o-SpQDtgilGmDm9H2aQtn_ZOIksEq5vOt-6vCWSwO7-3wSa1h9eNIOZYs4kxBgu7wRyvWpHS7gOXRte5AMw6APg-hGKf4oksAP5otWUOG2HnUV2s4Ccxjh21DSf0lZbYptffcebVXYruIE-Q3iPHgcJHEFDJRO47IVkGu5XX62jUrTm0_GUFc7JbP7RR2AG-5HKe6yCy6lwRMjYYqyIvZJYniOTSNmFjWLhIXGeoXt-8sWg0tDxI2aq_xsqhraqytBtry1AtjPJp1MPYK8SfVl6IMDhJp3zWhi5NDwmSLDSRQI-Y70M29-fVjSO-a-gED-Dpvw6vlmsd2Dm31mSKsYIeLUhFTf8X-wOhv60_eAIbxbYZjX6M_m5MCZOtL0jiJVRMGygG2Zb8OVKRr1Wnyt6jDyKefDCQ7YXLKRhuPQpRrycAtxjD_F8aUZofmwGIgqh0orGWZNamGnG3EXHqvlArI4XUGNaqCPhtBiVHrqvU2ZR0TkVMrygdSQPzrtetouwcFfz86tBApD7HtD7Jyzfi_MCxiQXckIseMpw47Fwe93KHEG6zJ6TGKVRJLYYHPlIUOadOkO3c81LODSuQGxV4TJS2Dw7sdz1wDfRNXS11LoJysPRFU6OR6vJNNZa8Q1WUh367NUF5U","404","http_error"
"hotels","فندق كورنثيا","https://lh3.googleusercontent.com/umsh/AN6v0v6f-p978ZFQS7V8gdaPXprzWkye7zx0VPpxI3RPzlHMbhTPr4rCeGTejTkXvG1bcTYWy-noXPdpt5o8XbJAqr_vWQTGZADplTgfiTMgRxhHwNu5B30hZYGEbZjJnDZMGOU0wH8hQkoIdgqaoeClY8o_3TDqdMJei2a5qTuDEZCxP3aQ6IAIKP5IvEsvZzDnZL0BDyu9aZyKbqwi_xMFQjMpNzBhegEqBLW4FzpE4tlW1uYiPNUe8lPWgSTkJPzB3Co4NL5pX-yFghRrLLopmpY95wjNHRS_Lrv2VvwBAfbWq9zQXhspwNNsz-hBl9pAiQAleY6AhxoFBXnDV7Omc4a_Hyi1GzKBHPm1FAYIYTV3LNVqOyuG8kEIGGL0txRcumJnSEouv-iLbaHJ-l3xIBusjgeuS11shzz03qVjHb0tMjNCKgba7ZN2ZjXcB3WSai2cXzQxJsfRB2zgsc8e4kBOW55GiZ-ZaJrRUdEWKEh_sPX94DJUf1xbaqMpQBxyW2bO_hWjYF5ms_iWpI1UFmpqwgDnlW2nrRA3PYeX1x8oRJ0Do4ZKWldoMTRa6LmCAPVHbIK96IGOAOTp2YAvgeTz7Ac7XZ-qEtrlO7RJiLOl9MMens2e2WN2GZEy-GOkDwUf2-MupSEIYQAlrmBjeEgktUukQZu94nnrKKzOWmzze2lQXDLubsARdLTRhlvc2QWHPt8Ds8Lh_8UkSjEh6x2dKIFrP-dlpUIkXU8K8lorRxlso0NoyIesXjCGn0TsANThMjwGTHQ-F8wmx28aHeRibrEd-rEJRhWprRTDFJLS9MNvXSvzXwiQxGWdqEt1y4Nufz77qWNc4dDsm97H7yKjfsaYYO0oSKa_4S18vAezfgiCt0aXZYNUayvadgQdYGzoXRqZ_8dTqlndprH8bMXabodWzDTg3Jx1yOtaK4UWIlngqHXx17gYJo6r7pz5MyEPTUSdPDfFkbzriNzeggrDeHwu9tKh13psMc4sM4LfAERKsiemkL-iBR7vGDokCcaLO6sZ_D6T9hQBup93SCWkDyBJOVvgeFdgiBDN431RHWbTaSBEVGhH2J-PM1omOn-Y6z6vWfPAv1Wdw_Sp6zGVOC7YnHUUmaZyHYcRlL_r3zahhKOYvKgn1EIQUVpbsS2ZCdrCmAG-qsqkQsAcrx1OuaQ09x_GDJx6_SJ8aCfF1ckMMBXCfo4ALkzwjfCrUTiWj88nnPrGnFcDPylWFVSqrQFC1I6Se2m0eNYSF7uJ0Sj5PN8l3EgZap7gek7SKuXNN8vajCkFlTQDClw5rxtGkvw143koMLmoiNrz1iLdc0akBJ3Y9Rf9etzZZgBE5B26eBuzEDIzTD7JIJKPF1OubBbEG38_26MA_jdpMyH2CBKa3ZphW-sgNrN1UxokhU2um0ECq1Nw7CFx9X86f0NXf81HiWxFx4uZBZRrt3ObvFbzzEidum9ybwrlGx2Aalo3rU0JVAEdVgswKz2vOaPyae2IDNXHCZ7m0Nyd6LlqrEoYMsE","","https://lh3.googleusercontent.com/umsh/AN6v0v6f-p978ZFQS7V8gdaPXprzWkye7zx0VPpxI3RPzlHMbhTPr4rCeGTejTkXvG1bcTYWy-noXPdpt5o8XbJAqr_vWQTGZADplTgfiTMgRxhHwNu5B30hZYGEbZjJnDZMGOU0wH8hQkoIdgqaoeClY8o_3TDqdMJei2a5qTuDEZCxP3aQ6IAIKP5IvEsvZzDnZL0BDyu9aZyKbqwi_xMFQjMpNzBhegEqBLW4FzpE4tlW1uYiPNUe8lPWgSTkJPzB3Co4NL5pX-yFghRrLLopmpY95wjNHRS_Lrv2VvwBAfbWq9zQXhspwNNsz-hBl9pAiQAleY6AhxoFBXnDV7Omc4a_Hyi1GzKBHPm1FAYIYTV3LNVqOyuG8kEIGGL0txRcumJnSEouv-iLbaHJ-l3xIBusjgeuS11shzz03qVjHb0tMjNCKgba7ZN2ZjXcB3WSai2cXzQxJsfRB2zgsc8e4kBOW55GiZ-ZaJrRUdEWKEh_sPX94DJUf1xbaqMpQBxyW2bO_hWjYF5ms_iWpI1UFmpqwgDnlW2nrRA3PYeX1x8oRJ0Do4ZKWldoMTRa6LmCAPVHbIK96IGOAOTp2YAvgeTz7Ac7XZ-qEtrlO7RJiLOl9MMens2e2WN2GZEy-GOkDwUf2-MupSEIYQAlrmBjeEgktUukQZu94nnrKKzOWmzze2lQXDLubsARdLTRhlvc2QWHPt8Ds8Lh_8UkSjEh6x2dKIFrP-dlpUIkXU8K8lorRxlso0NoyIesXjCGn0TsANThMjwGTHQ-F8wmx28aHeRibrEd-rEJRhWprRTDFJLS9MNvXSvzXwiQxGWdqEt1y4Nufz77qWNc4dDsm97H7yKjfsaYYO0oSKa_4S18vAezfgiCt0aXZYNUayvadgQdYGzoXRqZ_8dTqlndprH8bMXabodWzDTg3Jx1yOtaK4UWIlngqHXx17gYJo6r7pz5MyEPTUSdPDfFkbzriNzeggrDeHwu9tKh13psMc4sM4LfAERKsiemkL-iBR7vGDokCcaLO6sZ_D6T9hQBup93SCWkDyBJOVvgeFdgiBDN431RHWbTaSBEVGhH2J-PM1omOn-Y6z6vWfPAv1Wdw_Sp6zGVOC7YnHUUmaZyHYcRlL_r3zahhKOYvKgn1EIQUVpbsS2ZCdrCmAG-qsqkQsAcrx1OuaQ09x_GDJx6_SJ8aCfF1ckMMBXCfo4ALkzwjfCrUTiWj88nnPrGnFcDPylWFVSqrQFC1I6Se2m0eNYSF7uJ0Sj5PN8l3EgZap7gek7SKuXNN8vajCkFlTQDClw5rxtGkvw143koMLmoiNrz1iLdc0akBJ3Y9Rf9etzZZgBE5B26eBuzEDIzTD7JIJKPF1OubBbEG38_26MA_jdpMyH2CBKa3ZphW-sgNrN1UxokhU2um0ECq1Nw7CFx9X86f0NXf81HiWxFx4uZBZRrt3ObvFbzzEidum9ybwrlGx2Aalo3rU0JVAEdVgswKz2vOaPyae2IDNXHCZ7m0Nyd6LlqrEoYMsE","404","http_error"
"hotels","فندق كورنثيا","https://lh3.googleusercontent.com/umsh/AN6v0v7HJ2KHWP7qPgHUSN0uUcA5EYGrh6KttuIepMY-J6vOwh6qmZ190gOsV05VwVEobGCgUbDGmD6QA5WrTKBnJIQF5thxxW5LUb0rRx3dfhqX3iDiC6lnxzY3rvJPj9my9yDTCBSfAhlZ_NIduKZT_C1Z7zoxK6qwsgouY6-BT84gX3W3Y_HKN4h1SLKE26MrxB3ZtUkCPotihWgbmjNMzwodcs64UBfim8SWFUd4nBsRkris_Y2ygVHlOkVTueLWWeIa9M7YuceWIUZBeB0W0i4VZzNkSenr4K6m8S_r27mJng5RYzPpKa8rfXbXARjpByt4UpRGG6yfezxy6U1WLTO_ZP4QAtaPyVP4kBq0Rc4Ihk2kyRqAnIbgkpo7J0fAJiDb2Rp7PPHMNpYh29Dj6GV30thIeVafjfvMljodbFlEXHa4OKlXrRFP_H_bTHHv-xkP-LZeFmrUHZBrpErhe69KVvtMn2qaFjI-whi-YfqVjhY7rkjg4j6tysB8x-HYzb-rHtGi8s0cRZ658Nv0JhrFSePZ9DluGdyMsNYS-oKD85j-by5rxV1b-Lgvk_e0EOPAStJ6kdYm1iaJ5cnF8EXuYiU1z-B_kApQAvBTQstNrXAWHFoNhgKMG4n5Ofd0lNA7tRgqcUUvIvLCxQpDGFwaSNRdK7Ip61oWY6JlDBFBEjcxXoyMDBO1t_oNMjXo3tKRhVbZQsHkLvBQZ7mCJZFFs79akkM2-VObN5-8SPV1d2rz-Yp5_LjPhE5gJpBaZ2C-_uuR5sBKjvoz9BFIlc6LtaHVi5bXj53JfNcF637Z4Fjbm2KrpDhghGQEH-EnP54ffE92YoyA1Yek95Ndzde8QEEvT-nFCyFrk00x-iV9UMVc0xlwWAoTj-UHYUwrWw8n4kekZrLUforZ6uZFlklNutPTgVGtMmg-VU-vEoK-e5asNWNPdSNqLVVHTguotkSxI0NAnMg5dKmHkk_Gbj0csxPb8p-Z2AgVaoUsmmAxokUB6y2kndK87Gl41B4uvkEeKn2D-9RzuQuaz9LdqrMRdCW2GzgsJQhCNHn98vVMzfpAMMpJj8Bv1i9itNF_040jyJxX_lL-01dgFiBHXSKLyFCSZE_r3-b7kVXUIW4OwEZJNJUDJ121wQbWrNsSBemtlhs7rqK9r4gqIys07a_oS7l2jVDVGBC9MCUMdwcvHZWbz24x-FSgtoQ6SjPP3mO5kZIOA8oucqYfDZ1YmAatRDb1NgtwZGNPLuL0OwlJc6Kw7GdPKJrv1c4Su36Vz2wl0ox9ZmIot7Q3WqbUTrCfh5jOdcZnVlb6vdEvdBz36v5z26nxxEiPbgGaN4BhJSKhMgXNArk8Ax7ejHl9KVV96u42Mmek-jIt5S3RBIxU59B-Ot1fwNMKChB1ClK_r40gzFmD_O7n3ugqwMXo10bxVTzvODeCILDHqaJf7MN45U7jXbl3u94LdzuiAKeBVZbB7W5WhnVMqwVedxXWNFVRnLPmor7bAWEmwNjl-zNGS6bxMA","","https://lh3.googleusercontent.com/umsh/AN6v0v7HJ2KHWP7qPgHUSN0uUcA5EYGrh6KttuIepMY-J6vOwh6qmZ190gOsV05VwVEobGCgUbDGmD6QA5WrTKBnJIQF5thxxW5LUb0rRx3dfhqX3iDiC6lnxzY3rvJPj9my9yDTCBSfAhlZ_NIduKZT_C1Z7zoxK6qwsgouY6-BT84gX3W3Y_HKN4h1SLKE26MrxB3ZtUkCPotihWgbmjNMzwodcs64UBfim8SWFUd4nBsRkris_Y2ygVHlOkVTueLWWeIa9M7YuceWIUZBeB0W0i4VZzNkSenr4K6m8S_r27mJng5RYzPpKa8rfXbXARjpByt4UpRGG6yfezxy6U1WLTO_ZP4QAtaPyVP4kBq0Rc4Ihk2kyRqAnIbgkpo7J0fAJiDb2Rp7PPHMNpYh29Dj6GV30thIeVafjfvMljodbFlEXHa4OKlXrRFP_H_bTHHv-xkP-LZeFmrUHZBrpErhe69KVvtMn2qaFjI-whi-YfqVjhY7rkjg4j6tysB8x-HYzb-rHtGi8s0cRZ658Nv0JhrFSePZ9DluGdyMsNYS-oKD85j-by5rxV1b-Lgvk_e0EOPAStJ6kdYm1iaJ5cnF8EXuYiU1z-B_kApQAvBTQstNrXAWHFoNhgKMG4n5Ofd0lNA7tRgqcUUvIvLCxQpDGFwaSNRdK7Ip61oWY6JlDBFBEjcxXoyMDBO1t_oNMjXo3tKRhVbZQsHkLvBQZ7mCJZFFs79akkM2-VObN5-8SPV1d2rz-Yp5_LjPhE5gJpBaZ2C-_uuR5sBKjvoz9BFIlc6LtaHVi5bXj53JfNcF637Z4Fjbm2KrpDhghGQEH-EnP54ffE92YoyA1Yek95Ndzde8QEEvT-nFCyFrk00x-iV9UMVc0xlwWAoTj-UHYUwrWw8n4kekZrLUforZ6uZFlklNutPTgVGtMmg-VU-vEoK-e5asNWNPdSNqLVVHTguotkSxI0NAnMg5dKmHkk_Gbj0csxPb8p-Z2AgVaoUsmmAxokUB6y2kndK87Gl41B4uvkEeKn2D-9RzuQuaz9LdqrMRdCW2GzgsJQhCNHn98vVMzfpAMMpJj8Bv1i9itNF_040jyJxX_lL-01dgFiBHXSKLyFCSZE_r3-b7kVXUIW4OwEZJNJUDJ121wQbWrNsSBemtlhs7rqK9r4gqIys07a_oS7l2jVDVGBC9MCUMdwcvHZWbz24x-FSgtoQ6SjPP3mO5kZIOA8oucqYfDZ1YmAatRDb1NgtwZGNPLuL0OwlJc6Kw7GdPKJrv1c4Su36Vz2wl0ox9ZmIot7Q3WqbUTrCfh5jOdcZnVlb6vdEvdBz36v5z26nxxEiPbgGaN4BhJSKhMgXNArk8Ax7ejHl9KVV96u42Mmek-jIt5S3RBIxU59B-Ot1fwNMKChB1ClK_r40gzFmD_O7n3ugqwMXo10bxVTzvODeCILDHqaJf7MN45U7jXbl3u94LdzuiAKeBVZbB7W5WhnVMqwVedxXWNFVRnLPmor7bAWEmwNjl-zNGS6bxMA","404","http_error"
