candidate_id,image_id,master_image_id,source_relative_path,feature_id,layer_id,feature_name_ar,facility_type,candidate_match_type,candidate_match_score,existing_link,exact_feature_id_match,exact_name_match,folder_match,city_match,gps_match,coordinate_distance_meters,technical_quality,duplicate_group_id,rights_status,manual_review_required,target_group,notes
B2-CAN-00422,IMG-DA9A9FA3C235917F,IMG-B719AACBD3880D94,assets/images/hotels/hotels-LY-HOTELS-00160-04.webp,LY-HOT-000160,hotels,فندق المدينة,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00285,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00423,IMG-4D69B0877B8F026F,IMG-190884A40D2ABF52,assets/images/hotels/hotels-LY-HOTELS-00163-01.webp,LY-HOT-000163,hotels,فندق المرج السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00718,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00424,IMG-28497AFA53843B6D,IMG-944934D7C4B18477,assets/images/hotels/hotels-LY-HOTELS-00163-02.webp,LY-HOT-000163,hotels,فندق المرج السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00063,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00425,IMG-A46ADD5F983F4201,IMG-A986D3BD575A7539,assets/images/hotels/hotels-LY-HOTELS-00163-03.webp,LY-HOT-000163,hotels,فندق المرج السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00088,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00426,IMG-66BD5EC794889ABA,IMG-C36976B7FF14CE59,assets/images/hotels/hotels-LY-HOTELS-00163-04.webp,LY-HOT-000163,hotels,فندق المرج السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00472,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00427,IMG-36DA0CCAB2BCB61C,IMG-9AD922FF37B51637,assets/images/hotels/hotels-LY-HOTELS-00164-01.webp,LY-HOT-000164,hotels,فندق المسيرة,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00214,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00428,IMG-066297BAC6AAE169,IMG-3D038DA6076E2102,assets/images/hotels/hotels-LY-HOTELS-00020-05.webp,LY-HOT-000164,hotels,فندق المسيرة,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00807,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00429,IMG-872A6D479BE28E01,IMG-FCAE0E7CAF03F59D,assets/images/hotels/hotels-LY-HOTELS-00020-02.webp,LY-HOT-000164,hotels,فندق المسيرة,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00670,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00430,IMG-62E2C2869EB72051,IMG-DA73381C48679FF7,assets/images/hotels/hotels-LY-HOTELS-00020-04.webp,LY-HOT-000164,hotels,فندق المسيرة,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00149,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00431,IMG-253F76E0FE94EBF3,,assets/images/hotels/hotels-LY-HOTELS-00020-03.webp,LY-HOT-000164,hotels,فندق المسيرة,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00432,IMG-D345EAAFD727F3C0,IMG-B04C55A3A97695A6,assets/images/hotels/hotels-LY-HOTELS-00166-01.webp,LY-HOT-000166,hotels,فندق المغرب العربي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-01116,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00433,IMG-63AD22872828ACB6,IMG-ACB3D023E60A78F3,assets/images/hotels/hotels-LY-HOTELS-00166-02.webp,LY-HOT-000166,hotels,فندق المغرب العربي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00798,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00434,IMG-39CD99912915C158,IMG-B08224A60F102C30,assets/images/hotels/hotels-LY-HOTELS-00166-03.webp,LY-HOT-000166,hotels,فندق المغرب العربي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00200,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00435,IMG-083B4B6ABD11C45D,IMG-3DEA231C2D969D51,assets/images/hotels/hotels-LY-HOTELS-00166-04.webp,LY-HOT-000166,hotels,فندق المغرب العربي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00028,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00436,IMG-87993A1E3CB548BA,IMG-8A4782794B4D09FE,assets/images/hotels/hotels-LY-HOTELS-00169-01.webp,LY-HOT-000169,hotels,فندق النخلة السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00309,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00437,IMG-BC51FF8A7106CA52,IMG-DA4FBA47F1C78B9C,assets/images/hotels/hotels-LY-HOTELS-00169-02.webp,LY-HOT-000169,hotels,فندق النخلة السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00286,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00438,IMG-84CFC3DA9C2D9AF2,IMG-86FFB173AD2107C2,assets/images/hotels/hotels-LY-HOTELS-00169-03.webp,LY-HOT-000169,hotels,فندق النخلة السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00107,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00439,IMG-2CEA967A4108758C,IMG-943C7911E5D73ADE,assets/images/hotels/hotels-LY-HOTELS-00169-04.webp,LY-HOT-000169,hotels,فندق النخلة السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00027,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00440,IMG-F8CBBCBADF91E968,IMG-64FA839D93DA84DE,assets/images/hotels/hotels-LY-HOTELS-00169-05.webp,LY-HOT-000169,hotels,فندق النخلة السياحي,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00786,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00441,IMG-1DBC5EAF16A5E4BE,IMG-2289A7A09D4A8335,assets/images/hotels/hotels-LY-HOTELS-00171-01.webp,LY-HOT-000171,hotels,فندق النوران,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-01081,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
