feature_id,image_id,gallery_order,gallery_role,master_image_id,visual_match_status,rights_status,publication_permission,manual_review_completed,notes
LY-HOT-000072,IMG-B63B81CD689C938E,1,candidate,IMG-E3CEC547FD6414DE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000072,IMG-9E66C7C2F6112B82,1,candidate,IMG-FC38686D08FC0C72,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000072,IMG-752483F138A45644,1,candidate,IMG-2673CF83FF1B58F0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000072,IMG-FB6165434830FC8F,1,candidate,IMG-1838662DE706E480,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000074,IMG-5F1F8C35419379DF,1,candidate,IMG-29E63001ED6E6AA8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000074,IMG-9A38C31656C2A4A0,1,candidate,IMG-65343EDBF226D320,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000074,IMG-F99921F35FBF6B25,1,candidate,IMG-CCBA64296723A07E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000074,IMG-76283253C1ABE665,1,candidate,IMG-BCA9B7C411A45587,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000074,IMG-2A56245AD9EEFF74,1,candidate,IMG-0A9F6B7EC32C8888,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000075,IMG-4F0A3CE02FA1B883,1,candidate,IMG-5BE42BF01EA16B89,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000075,IMG-C5C85A7766EDDAF0,1,candidate,IMG-F72A2B3B53583513,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000075,IMG-D9EDD81AAF8CF93F,1,candidate,IMG-06C9B682D26BC85A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000075,IMG-0133C435EE3A1D77,1,candidate,IMG-B33680E16C6CFDBC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000075,IMG-EA0D93EB480687A0,1,candidate,IMG-5A6315C65F17467F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000077,IMG-31E0CFFABE88906C,1,candidate,IMG-FDB2049E02358947,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000077,IMG-A226501C2C5AC872,1,candidate,IMG-632EAAC9502CE2F4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000077,IMG-7D813CB38D6D33EC,1,candidate,IMG-EAFD9A62CE958CCF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000078,IMG-F83777E607F937D9,1,candidate,IMG-F83777E607F937D9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000078,IMG-B4B10F0D39B315A2,1,candidate,IMG-4F7ED537F1D41AB1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000078,IMG-2C6CCAAC860933E7,1,candidate,IMG-506D468D5469D83B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000079,IMG-280C1B178E8D3CFF,1,candidate,IMG-9DECD06211223AB2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000079,IMG-1834A16B1E6893A7,1,candidate,IMG-0AFFB1E69BFA3E19,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000079,IMG-773578DB80421152,1,candidate,IMG-18C2E31FECBA82E1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000079,IMG-00AD23CCC437AF69,1,candidate,IMG-D28036F5C42EE759,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000079,IMG-558A07BE19CA49F3,1,candidate,IMG-7F54440D52B35781,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000080,IMG-03FE1BFC24DF7657,1,candidate,IMG-38960BB243DCAEBE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000080,IMG-8260C35E37C8BB09,1,candidate,IMG-82C4B38860F356A2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000080,IMG-0072368E13CFE601,1,candidate,IMG-878A93F9BCF924DC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000080,IMG-3774034861DF847F,1,candidate,IMG-BD230755B5C8E0E2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000080,IMG-4AE1EF36145F026A,1,candidate,IMG-E3609CD7F024E87B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000081,IMG-00DF5A97DE0DCF00,1,candidate,IMG-44F58819FE6505E3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000081,IMG-7AB18C0F32D27614,1,candidate,IMG-61C692CA68C7D0EB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000081,IMG-34A938DE57371F07,1,candidate,IMG-D552FBC06D8583DA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000084,IMG-612CCDBF36460E46,1,candidate,IMG-D6889136D1DAD153,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000085,IMG-477F3B49EC08BB94,1,candidate,IMG-477F3B49EC08BB94,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000085,IMG-F233C639D2E8E39B,1,candidate,IMG-3D576F4253897F84,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000085,IMG-CA972D864941F241,1,candidate,IMG-B051BE6C0F81B033,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000086,IMG-F7EC6271B650752B,1,candidate,IMG-C778F371CEE679A5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000086,IMG-F0A86AFA3850DF73,1,candidate,IMG-4BDB0432089D1D82,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000086,IMG-26336BB4A4128505,1,candidate,IMG-E59A65BBD46ACBB2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000086,IMG-51E13EC44319543A,1,candidate,IMG-ED4FB57C8879404C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000086,IMG-78AF229C6E680D31,1,candidate,IMG-AD17C5E93947DB3F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000088,IMG-599C8099E31AA502,1,candidate,IMG-D1E6E47D8546628E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000090,IMG-51AB10EF4C188BE1,1,candidate,IMG-20805D649E860231,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000090,IMG-30C2E9E862A9C5C2,1,candidate,IMG-6DCB624E181157AC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000090,IMG-12943799F215FFA1,1,candidate,IMG-558E091E762A9458,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000090,IMG-5446A0D246BDB060,1,candidate,IMG-A287A1D271709826,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000091,IMG-EF3B1425ACE980F9,1,candidate,IMG-EF3B1425ACE980F9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000091,IMG-97B67FA8214D0FB6,1,candidate,IMG-4F817DC478E741BF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000091,IMG-DB9C038597427F88,1,candidate,IMG-CBD8F50F240A4893,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000093,IMG-CB4676B3E9A8B840,1,candidate,IMG-988702877E84182E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000093,IMG-1C913458A0A1FA14,1,candidate,IMG-27B38C97513DE426,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000093,IMG-EC161DF704B60C62,1,candidate,IMG-4D3F405163D455B7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000093,IMG-7390E3985E994889,1,candidate,IMG-884BAAD70F746279,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000093,IMG-504EED655E0E89A8,1,candidate,IMG-32ABB3AFF94632F2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000094,IMG-7AC07FEBBAB341ED,1,candidate,IMG-611FCFB8ACD59250,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000094,IMG-721223318E5E708D,1,candidate,IMG-067EA325F989101B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000094,IMG-4B795440EECE20DD,1,candidate,IMG-8B64E4FDAD69C716,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000094,IMG-FF2D6F1DE9B8A28E,1,candidate,IMG-B813CC60C6A8CDC4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000094,IMG-EB12D6D8A06EB449,1,candidate,IMG-AD3D5294D3D7987B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000095,IMG-92E4F00620C05EFB,1,candidate,IMG-83CA82DB3EDF9B3C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000095,IMG-633699F21BBE3217,1,candidate,IMG-6CA62213D9D2F630,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000095,IMG-A4487F2CA2196402,1,candidate,IMG-AFE064AEE82AAF44,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000095,IMG-54EA892176139C03,1,candidate,IMG-13419A729AD8E004,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000096,IMG-F9F53CED1C50A8BD,1,candidate,IMG-C10554B3A3FB55E7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000096,IMG-A7ED8DCF2BD7BC71,1,candidate,IMG-E39CC031E0398CB9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000096,IMG-9A61888B3EDEC90B,1,candidate,IMG-119F2855B0272866,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000097,IMG-0D74F9F296DF86DD,1,candidate,IMG-ED18EDDB741D1F0A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000097,IMG-8E1D2687C2584EF2,1,candidate,IMG-5A6937F8A5E335B8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000097,IMG-AFEF705E110272D8,1,candidate,IMG-807AB6F354BF0E02,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000097,IMG-9F069DAF289EA0A0,1,candidate,IMG-F10441A952097303,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000097,IMG-1DF45172B1BF7BD2,1,candidate,IMG-C3DD1A72064B8D6F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000098,IMG-C8F2AC0814DA6F5B,1,candidate,IMG-DBD8425A1CC2BD0C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000098,IMG-D3468EA82A39ECE5,1,candidate,IMG-0541609E0DD4A51E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000098,IMG-9FD6E863B6037CB9,1,candidate,IMG-C40226F22194EFAF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-9F297B4C0B40C957,1,candidate,IMG-B8A9EE245BA8AD26,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-CAE7249A62953873,1,candidate,IMG-CB8A3C8F35302B7F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-AC35D29C25944063,1,candidate,IMG-00FDF573A183886E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-20D7A9FC21E30A0E,1,candidate,IMG-DD8AEC627ECF60C5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-9451658CBCB2438B,1,candidate,IMG-072C1530A89D2FB5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-5AE49B68EB0A156C,1,candidate,IMG-DF4A3DD398AE2330,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-7677C012901A661B,1,candidate,IMG-BA3D98BA22514336,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-BD81FB1B239C08FB,1,candidate,IMG-FA81416231B274E6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-FBC3DEE6C014E074,1,candidate,IMG-41E39F595447A299,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000099,IMG-7E197A3C314FAA3F,1,candidate,IMG-886F37BDB7A20062,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000100,IMG-50C88BA946BC9961,1,candidate,IMG-255FB8237A2F0054,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000100,IMG-C06A0EBCFAEA2B57,1,candidate,IMG-3EF6D51458590288,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000100,IMG-69062897509C628E,1,candidate,IMG-9F96B9A4E93C8392,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000100,IMG-91B4AED0FE2BBA89,1,candidate,IMG-90C08E273C288EFF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000102,IMG-055271F1382E9D5A,1,candidate,IMG-9D8E2EB582BFCFAC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000102,IMG-3395225F54504E31,1,candidate,IMG-5B891BF9CC9B6073,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000102,IMG-B3F78DA2F7BA0492,1,candidate,IMG-D39193720551C3A6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000102,IMG-3092C1186BF5C37B,1,candidate,IMG-197BF888FE095625,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000102,IMG-F129B3CAB0A9850A,1,candidate,IMG-215DE7BB7F591CD0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000103,IMG-5FD7D29019D53E4A,1,candidate,IMG-CCD95F291123DD4A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000103,IMG-F1D49822B9E50E75,1,candidate,IMG-2B7BEE5C8C66F652,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000103,IMG-DACA10C87FFEDDF2,1,candidate,IMG-3C1027AECEC6FA91,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000105,IMG-9D9788DF5F512236,1,candidate,IMG-69E8B1DE5A71649E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000105,IMG-A6AA8F89D8035298,1,candidate,IMG-FC9920E5D171A809,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000105,IMG-5931F77CB872CA65,1,candidate,IMG-DA8A231A37BAEB3A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000105,IMG-65FE8276C93C607B,1,candidate,IMG-1499C77A1F287A64,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000105,IMG-BC05599FBBCAA307,1,candidate,IMG-026409E72C42642F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000105,IMG-CF5B85980D944684,1,candidate,IMG-1802A17F73F92EBB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000106,IMG-473D64CC0B4F095E,1,candidate,IMG-9C4AEF2C6F040553,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000106,IMG-F945AEDAF1808D51,1,candidate,IMG-C029EEAD53EBA244,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000106,IMG-43CBC8CB7C57858F,1,candidate,IMG-FBD01D0E7409187A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000106,IMG-43D287B6930B4435,1,candidate,IMG-1094B31A263C12B1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000106,IMG-DC7DCA525167CC8C,1,candidate,IMG-C84B7597E152B9BB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000106,IMG-080B18A3BC9738ED,1,candidate,IMG-ACCF95C794768116,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000107,IMG-6580CB7EB805DFF0,1,candidate,IMG-0E799557CED9064A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000107,IMG-370B5C3B65A1A3C4,1,candidate,IMG-7230A7BE53B90109,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000107,IMG-37F922D5DEF09175,1,candidate,IMG-1F3B19A664DDFF30,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000107,IMG-50B546F3C44D52E7,1,candidate,IMG-B9E0E5FB3D5EEDFC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000108,IMG-60AE2A53516D38B5,1,candidate,IMG-F9A3C38667647920,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000108,IMG-63D96C449B2D04DB,1,candidate,IMG-25D368EA8D78BEF9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000108,IMG-40EAEC4C6760A8C3,1,candidate,IMG-79D1B2AF7BC068A6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000109,IMG-14E7A433C1AA23C9,1,candidate,IMG-72372DA2CAC0811E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000109,IMG-F784DB5397D016BA,1,candidate,IMG-6EEE104B35F32ADE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000109,IMG-A63425A76138E1B0,1,candidate,IMG-ECBCABBF516C8A3B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000110,IMG-DA0ECA578123941F,1,candidate,IMG-48C35F15AFAC03C4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000110,IMG-338CC40AD91622F4,1,candidate,IMG-DFE6F502A7779304,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000112,IMG-6BCB30EA9DC9D585,1,candidate,IMG-B6A8AFA7F049B288,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000112,IMG-872163498C1308A2,1,candidate,IMG-C2C4F78BD304EEE6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000112,IMG-57CC6290CF85CBB0,1,candidate,IMG-9615C7A29D072368,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000112,IMG-0D376903126C3B56,1,candidate,IMG-0C61B7D8550466A3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000112,IMG-364EE0B0BB3600EC,1,candidate,IMG-C7676431639D06F7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000113,IMG-046EDC55FFD15293,1,candidate,IMG-C4A9802D583C2030,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000113,IMG-E6FB468A34553F69,1,candidate,IMG-B10F334A01F52BC3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000113,IMG-CD389C5BBF989F52,1,candidate,IMG-7BC5A3EBECF4AF41,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000113,IMG-6246F499D62CE225,1,candidate,IMG-658A47E4EBBCD82B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000113,IMG-309C79A0A4047E8E,1,candidate,IMG-E5871C9EDAE5333B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000114,IMG-9177C7EFBB2B6B7C,1,candidate,IMG-35D703EAB18EB32C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000114,IMG-A086DC41704ADD1B,1,candidate,IMG-570BC3C80ED0B791,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000114,IMG-2D3E0AAAE22E7D91,1,candidate,IMG-6D38D400AAD609CA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000114,IMG-92BEF614FB666C53,1,candidate,IMG-22059EF7F4B3BC8E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000114,IMG-5BFF82E347ADC00E,1,candidate,IMG-DDA94DDB435F409B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000114,IMG-BA13A3ED90379651,1,candidate,IMG-99B9B0C87A5AF4EC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000115,IMG-110FEF464D2C395F,1,candidate,IMG-BE5EAB4A5C09CAA4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000115,IMG-792FD5E40F6FFFF5,1,candidate,IMG-6332230EC4683844,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000115,IMG-FFE2673C35F0DB78,1,candidate,IMG-A06795E129A97F38,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000115,IMG-590675C1DE7ECB98,1,candidate,IMG-ACCE222A1C8826AD,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000115,IMG-88F9E3D4EBB82F29,1,candidate,IMG-7B49A9BE9EE45794,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000116,IMG-418C257283B4249C,1,candidate,IMG-C8E867675C8382FE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-67129E3029742E03,1,candidate,IMG-60A7D1321C83220B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-CC8B9FFC0DA311E6,1,candidate,IMG-7E46FA637B1B0F3B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-41CCA8F0FE97732E,1,candidate,IMG-CDA4E27AD4592D8E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-03BCED39B74C88E8,1,candidate,IMG-849965FE08364737,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-8CB3641F2E0E2918,1,candidate,IMG-8102DB6A5B24BFD2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-8F34F98C40532FD5,1,candidate,IMG-8102DB6A5B24BFD2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-8201EBFF517080E7,1,candidate,IMG-013D1D2165E02479,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-95FBA11274111986,1,candidate,IMG-EB09D515FDD8FBCF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000118,IMG-3E02AB981525E9A7,1,candidate,IMG-8E0614C5F992E3EF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000119,IMG-E6FB468A34553F69,1,candidate,IMG-B10F334A01F52BC3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000119,IMG-046EDC55FFD15293,1,candidate,IMG-C4A9802D583C2030,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000119,IMG-CD389C5BBF989F52,1,candidate,IMG-7BC5A3EBECF4AF41,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000120,IMG-E154B829B141A067,1,candidate,IMG-777779309D76AB79,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000120,IMG-799EC0527B395A22,1,candidate,IMG-DDA997EC255A501F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000120,IMG-E2F5412D4F139C82,1,candidate,IMG-CB2D68CBE7E06A34,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000120,IMG-619A73377581FBAB,1,candidate,IMG-63C7BC9C9AB2DA06,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000120,IMG-9A1A586589F43265,1,candidate,IMG-5C69BB264CA01FDA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000120,IMG-1F7437ABB55E3BEB,1,candidate,IMG-39F88D873056C2A6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000121,IMG-433F949188978281,1,candidate,IMG-48D58D48DAA701DC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000121,IMG-8F9E2539142EA71C,1,candidate,IMG-A427EB55AED211D8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000121,IMG-AC20D13FD1B62BBD,1,candidate,IMG-7AB27211AE46499F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000121,IMG-8DD2E5F0C6BBEDCF,1,candidate,IMG-B4942BB685B90F47,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000123,IMG-4CC4FED28261BA62,1,candidate,IMG-1CF0D3EE8287CA23,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000123,IMG-D92C0C5281DA8CEE,1,candidate,IMG-8AC55107FD2887CA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000123,IMG-876E9023E794E653,1,candidate,IMG-ACA4DC3937A2F224,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000123,IMG-73486D97E077B418,1,candidate,IMG-8652B4593EC4BD67,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000123,IMG-B3882BBC98371FBC,1,candidate,IMG-50FBF0ED76FD686E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000123,IMG-B04035D93B849CAF,1,candidate,IMG-95C5CFB5C0795D6B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000125,IMG-E62FE6C2A48E1957,1,candidate,IMG-4F0420A624DB83FF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000128,IMG-8D254ED37F12A687,1,candidate,IMG-F0443C68BFB8ECB7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000128,IMG-7678B7DC2B78352B,1,candidate,IMG-D4E9439E38BBFB40,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000128,IMG-2D61C021515DC4EC,1,candidate,IMG-1794A7D0934B2276,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000128,IMG-5294CC3B1587CCEF,1,candidate,IMG-B5A76961341C476A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000128,IMG-AF4111C89FA4A172,1,candidate,IMG-615C8AD994F2B09C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000130,IMG-274B8FDFA79EB046,1,candidate,IMG-86FE165F8F5ADA77,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000130,IMG-D9905EE7AF8C7482,1,candidate,IMG-D21F41807D98CDAA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000130,IMG-B5F6E0E4265F36CC,1,candidate,IMG-0968E72CC0693BBE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000130,IMG-F0A6BCB29DAE0F37,1,candidate,IMG-D499E855346E3DC8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000130,IMG-9F71DCCA6848EB5F,1,candidate,IMG-D91351DA5EF8DE52,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000131,IMG-BD576D6C7A28616B,1,candidate,IMG-D9758A121B1BEAC9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000131,IMG-BC88AB77DCB93265,1,candidate,IMG-E579861AE5B12790,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000131,IMG-75BFCB73629F11BB,1,candidate,IMG-D91D9A08A58E0205,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000131,IMG-99CCD17156F04619,1,candidate,IMG-D9E359146FF4F5DB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000132,IMG-E4F857A3669A2646,1,candidate,IMG-7FF5B1B7BB76C090,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000132,IMG-9E368E7C7FCDFB15,1,candidate,IMG-F75A640E1A84BE5E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000132,IMG-8F458A838D37B6FB,1,candidate,IMG-AA24CC8398847974,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000132,IMG-C20CB558F7A2E46C,1,candidate,IMG-E195F57A4ED59E28,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000132,IMG-98146B21E3B2EB6E,1,candidate,IMG-1A105F81E0181926,not_individually_verified,unknown,pending_institutional_approval,false,
