feature_id,layer_id,remote_url,provider,current_usage,rights_status,reuse_permission_status,download_allowed,publication_allowed,replacement_required,recommended_action,notes
LY-HOT-000001,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v7G3SuVSPhtQnsi250Y8nWfz5aKguyQXVIMkNtBX92fTYAZpyzwR0EzBtAmaEAA-hhw7B35RKgj_Za_CTJuY_4t_ULXq1u5dnh_skMkZV8wF8eNB04xf1RqaIBexg4Zx0OYFb3NA1FPXSywyiqJK-M_qDgdwbsfHknhleNqI1EvfInyg-OSAYYK8lQI7Wl4TXMyta-AYmAufBHok1QMqU3DUTW9UyLeZPcVThvdjS_uyQGBN7R36bnhoIeMGqh73OicyV_sf5bttu3ZtjNLmu8lGtOLs-tW3lh53HFsPXaaUyZ-riMI2SSnUyjuC3FeOKlqMoAJ6O87vFbEyt7d0Ece--LMp6o-t1fqzDVCG_sn030Yg8akkZyrEAKmq1v4noLoyJZNZPTp7xIO7vGh9bwTdKF96CCttPlWqeIW2x4Z4vHFN2tvASAkb6FlZsKro5DtJOVKyCf1Acas5r8X19bxIS-KbTkgz_sDxOG7Z1ZSeVqlOFlhdxWVgR0nCSlzJpFKsLFlcpvVb3m_qJuaqsEulEc3V3qYVSJfFTGyd6xNXfNpNm0z6rxOqX81bPgG_TUbkUDgGDFttlFP27j8WR82f-aybhVdzOxqUQviXiF9Swmb0Sg7mufvVZyNUgb-qJTSgW-eY1PD0tOJz1xN6KqgOVVdLgInOjKo4M-BW5f7roUvjeOYAq8H5XynjsGH4TRdRkpcEmwogZrkTYZ3SdbngkIuS0NscN1zP9wGQmySQFb9bViUVdws_jb_dsN3YQz7uqXw7Df2TN2kMEOtvmifodLcbfJH7tqwCOuu9XRm_i6fibCz4RTdsszPJISArnX05QH77woyH9ECDY6LVBzAELLTRQOhAr4uagL2WxSRnTMxUVicg1WSNFyq0qOEqtjlep4B3Gilm1kcvDpyo7we-dNz__VYiQi6Os0o9YJ0lKF1twdu8w0bal2NXyi4Rt6F085HcvqCP7bdadBYuNVpiNV7r6HDVKF_Ss1KONer-dUvfqpXxz5h7lwr7aHJD3g5zUkBkjUJd5eqChCr_VRzrUkr6TnyrMDeP4oXdxS2HKWjKAlpzxsfCGV_qzqTpjePzDk5sBcPsliaf1FiaPXiqPJ-TdeVCkS35vtAkGIZJk3cV2zXaCWQpdBEUHmW3TYsVbN2eCt9H_9sjRQWQ8sq18MU-bSdxu2-n5BBU8YLEtZpf-N2pVZ5Vf0z7dv7PgWCCcqdwDG5iD28loF9kTZxesMmkekWJYNO2zrxGFQrPqARGBnPUqbj04fvNXW44dq2EU9PIclFCPN6rJomal2nILxgLb0bgwtwgKIXwHSk10-x8wsnsnt1MCyoSUTx5mGqiJuAp_SkO5uu-afq0JQTdiCexXX17kC3V_Rle3Zrtw_3nrnYQgZb-eGPZxazxAmVQJBr8zla8CIqsfHUHtIxIsPZwwn9yMoZYoA9T7dYqtBAY8xwNNO1gZVHPvBcwJFm0tcj7_xQBX4rhJ1ilrvGcrVw3qAuR55mGbpiB2-FPCVT,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000002,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v7NoWyYjxe7IzF2BrnXqJt0_w9Bz-c_LmIJXVFBmdUYWvrYtNmYOPooYe_EAKe0k4otk_i39pL5jMqUGoLlIMWNofUg729ZHrKWrewqZg5GNUK6EBhKZsGyRu6oa7B9JSn_T6nAsy-UYxGzDxs3Z6y0QERoZ9wrzRAl4AHzNqyszLVdM0d9hgx4cHsua0J_ZKaNbogdGFXLWvakldYpztWl-xaUEJBDkEEulxgS2FsprYbeSPk1YzHwUier4s07U9krXjcX6uhAI7Zqjqn-SFRwSgdvnfSUX7Y6FmSuWPdKxomHUfGaLWuuM1Qcl8qTD8A8CqB1qrRWa7EqU6TZJ1M2QQqFFq23IlKnF4NtxiJYJervasLHD3-691N-Sy9bNMUPd8sku4KJnhux0qTC2SOGjk69t5-CkDuOvD8o1RuJpcnk-JzVOqpcJ8abickZy2nvtYAXVpoVWxSl_yxm5803_nSD8he9G23pTDE8W8ccGh2M_Y6_l8B17mZ-GoGOCm2xyMpqD1tnPcu--NW2IasK07OZhli7HkI2WKx7nv3a7cIIUK8-prH3gMUgmLmcQFCXNfPzx0OiozuoUTmkwwxk7Z6jlHyfYILzUrG8ZH35wg5VenPUMtAtkNZdC41cKKfH3ImwTVvrS2yZ4daG1pvELLNJycN5FgJhp-1JRWbLJaQOaKBrqV3GoiMGhaRYJFThS-I5vitEoZjwt7HqpBLiwTaSRlpdcadIXttpiiGpMIs77_ZZ9sKgT-nB7Q0SCPm_JIFxxH3Dko8Vm3YWjMS5i5eUiUxY1VeveO9JLJj2rm6o5Pbyg7pFYFkO9b3CpTm6yibKpX5q3_FmQY-LXKTWOUZyDnPS9uahGAL6QI5BGWGNlO189MfKEyUhY0RD0JImdggE4uW-ysHt4OgdfAkhUdJ0bE7jDEQVX4jisbeV3FV5MT7xo-mnmO6RhF2C1EbE6hVzB6YkmKGCGnUTfP6obuaKFcGqE7W6rF7ZSVCFdJVEC2GpyWem8qE8qrlDkV-FdtHMkCKz_KsS--W-7b42jcLQ-eRJfn3ZEQpYPAiC73PBljeSU4wLlgVpiAnkakojXE1JLE61tSQ9Y6ODHDegg6AdzSSvuIUT9jgKgfIp1iDHjM615urUyKjC5eGksGt1ZYuj2sOq0xBgU75zZtWnY0gteLwAygsUAJOHEybWUpvMz7dsyP3sdu17gGNgDIKeEWjBuspHeY-4fCPkSPguOvkrEZnJJA3Q65V06zJ8CSZ_ccw2u1IDttheCHzGo-BdzzOXr_QOHSC805Kmnr7rIqrDzQlprHsMraX3I9hAUSw1rmRg1RGnTuyfuFjIoWF1-mwCt4eaiINywhSes_70phQXMaaO4n5lgzV-ZwRbJUAjzms906QC3cx2PKdtYK4HzEO4aUn0QxIEY-XOyKxFNWalOjg175x1XCdHXLKxQnPQyI2tJujh1Lpinz_qLyWVlFmUTNoC8c9eSpns6zCOXTmLu67N3wR3pV659y-K-CpGbew,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000003,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v6UBNyvKWMiUsrpfsyd0cdpxRkKWqqvXNGAec7V-JNCc8hhZzw1cD99CmN_0jfgQLc_G0N6Z_I4H0Ilhdf4RF2nDrfHZdg3TmwAVd2vS7tzY4oont4Vahy_KrGgfuQ3-b0ivSyLA0p3TX0aztv5_GH9NElqyr61Lv6NGbDxF7lFymwfWNOh0-JnAFi8y1DENdQ9jFET0K4VQArZwLv0ni8BNtvHGwRy_Sy2YC0VIQEY9JaP71u5NiCyQ94eN8m4To0zoHV3NjIHwgMpq-7sbHtPuR1DHorGXcKQN994vAr1_O8kouYeKybSTA2bpOCocZj4iai0Kv7ghUSxdmwYoUoe4ZBFQ4r6gpghWKPkvJbUIsAk1tDylLkU76yxFGjPoluVO5vv3-plJeHSxEn2SGtVUC0vktui0YFxwNtAD2DPhF6nic7f9dv0QauB3s1hL9xePWunND41m5p0HJM0TAjRUqrWXvzZwAifKSFD-NtezfKgbtrjAXcEGzXMjUBVe6i5i3LdTkpiaBL9yjxi7R1tEf2SJuB8Oxj99FAhZlofEoQZjR5TR5bApYKEcNqRqm4hTGdxZ-0QRz7HnXGcn90vwoLkbYHW8h-ZFl4kLaWcWKuNilvWLRgXJs4v5opje8oJWAX_qSy-VGngWSfhPATSQYYPf2dZ-oXB70z5BIkFSC7P6KUrr1qNiWj8c5Vut7gex2AX7XNpthLXR5kssYGfc-gwsA,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000004,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v7JnOXXeR-8HLJrpaFOYX-PDNUJH1J3b70jw7vVZRKdaF2h1DLhIvAbju7JzajrmPpvnDNOQV1ibJk5g1yZdiOWF6HxXE6HzDfyQtQ2P7Bhd2uNY5OFCUsLDwgHYb-BBOwni_UVNgMK2rn1pbNahPcXgefb3NHSXuMnpipKRlvAQQHhYu_ByxYiE3uPBxm1xOgMhJpoJxsSIT008ikXUzW_nJAeKuOcj_d2-bpqTs9l9lO6LAu5IBUNfH8Qf7nHxnqq1eTfacSkkHRHe5Hv0o2wC5M_M1go9JSMk-Fx8NWcb1jdXSuVBxPbmoQEsM2o1Wvr7ubZ_odrpTFNwF_0lVCqcgEmD_UI2q2M7GPEomPk12Hzr8-rE_YrmPJxCcQ80PkmqYTuv9zzop34gxElZvLwx32o70Q1rS_kX_I_4F37_tOy6enb5fcQLlkUb6gUgWiVgZjvsMxGd6pOaQYL9GP7Ij6XcFHpE5mH9i7-7oisc2SosgegKDvXflKUDuEjfUFd-Np9nVeFkajUqPCRRpsyN--uj-28f5z0iVfL8M1aT_NsqFt_8e-hH9S_OZEzumI0CC87-UtQoDZwIXTFEWMLHCxErJt5bwNz0IbSHPnmCxljufWZaiRfLvrQ-v2n5WUrnXif4eZnZ8Ndrwe9ITvk8sK0ZSSoJ9EecJaNjLRiVH9eHuOVFBFrGVnk9s9CcSSEw9m92Dj9ELOMOFt8O7eEFtryGQ,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000005,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v5AZmlTRLRch2MEh2Rd5-xJm3pVcMKh2cGCKcuEuW9mnN0JVVSK8XEaFTZ4k-lIh47bMb-nObtqW-7rPxKZSe07HMNeGRdIOOltYW5RY4xsb3mqFXZkwU9EG13f7Xb5uKneg1OxCTaI8MITCcKxU2ONYDqq2bcy62TWGLTnrPVVFggmz03fy8NOkistb3JX4uCnJotDe_IHIWcvj04SRYst0Zz87bVXgQJlrf8k7_K0c9W6XwH5ilCIgjkUGQYGg2EL1bbNDpeJvR0tKdJLECKLnjV-70BA1X2UuNAE5eh7-Zq513efJasREHsax2QgYjqBU6tU7OrVhFQ-6MOl_nGu8VquTO9TxhfJR6lqjWrApkgBBs0EZ3rEFl98KgePcKy_rMKBd-ROj_nBhuCToOyV3xZOtq7FBeb8QZv2RQPggeoMTzQ8UMmpMY5-UMhqGfpkqbaDUU8DgbtF2F34wxDythRofexkYkjNpZifK3DBxKx-PLG_Ygcm95VarGe8T_wLXnTcMRBKa8ahX5HAfQ2P6k9H7mIqn3nrU9fCTvO9lOslo7xtAjecUnJkDazxv9lf7qQiLuOD6UHCdwJlBXluU1pBFCmzRBzbIJT07aqDTu-uwjgJS757TlJ3JupRDlyP-530SOOKRxS93jL-z2jOOhAnv2pC4RUihsimwU_JeXmjq-JMjFoWQpjEnVeRllRUr27eMkUYQEoMcwPWpR0P4XTZkC7pX9NbocbuTnMlDiWqq0vMYYxIL4Velsbc9YU52vTdSJlt8wT2zl2Rgll_YD5siKTONpeaYPhZePW1vcgO-O5jAY1qTb0Z36Ij6a6XUxXmaZeuEojbNakpB8kY2ZUlTvJBsaCH8FhAVhH_rkc7VuKvBtlQm3Uofnt6fVw1a3GQtnS918h5uVshfO8dwCtHznsLkcmBjkVDBMRpu-XLacXKYn1iSiKVjjkHAe_2YO90H-2Vx2PXbNa8tz8x7XavrXKoTKRuD1YN7qBxN2-lqoMw9YObrxSY4-I6QF9fc7j9CXEIoKya2NYKjvDuZk7QNuCjBS68qIgUpT5mu71jQZiRSfZyyvPvgWJINQM9ooDzHinLoo8vSq8j_MiTVP46_FTpGjjcPbdQyMlbov7GAn5s4f6J0Rg2K84tQaD48tTeD8Goratf3uj67cFiHVh1U9L084KkvUFyuwx82vJHZatCSrTVIBN7-CYmt_Ko2IADJ-_Cplwv2FAIO7-EI3pGXJ0DqHOpTENeI7-IwHJ-NmGDFZhdbjKgKo_x8MwzXOqrQYP09XH-AGeyucyDtXfFsfi5t_fYJ8BLICyKitQdtoIIyXtnbBGyS4F_BAPRfFVkuLQZefnnsrnFCm3D40R4RGgYQJYGtrBSADt_ue1k_qpvdDB4SxPiFaxgUxMAlDCVROWFp5DkHvCWifwXoFT9g1jX60iDL8HDF__EcSBQaJz2FWHzVYCcm5MFcJ7I07B6BBN49LblQWljJTCzSgFmdN0WvJI22czR3NZen5yALQQ,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000006,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v7N6jgI8CSi4TZDhHfKbsL4SvKD4Aw2YGM3LtFCGBZLz7vWQpJHdzwKqglll3by7--Ha2zuJu54xLPJtH2ZvC_l-IGJcadfoB3Z0ka4q6XMn6X4N7ci6GJscNTywVdXkm1mJLPQihq-eJ6bbYC5qLgM-g0K59mB8Eh_V2ld8l_mjjFfHeSCIxMFKribPBETnRiTCrXo5rcBBktti3-hsLUk9sBXsC29aBtLABcSmcffHcEP2L_EjOW6aO7NgKjuiXqI1W7RAuvR0gploQIYLdHI09z3cVYSqMZponujlPXhKTT88xYcQAwTYNKaMSMMVUhfA4idpK2go-HeeK2nmlBhRKALn5ZIocNIMny92maPZc5aqf5nUFrZD5by8sFXj_wgRmlTYzqevQzY4MZLpX4qH6AtiUol6-TwQ-SHD3dSGj8UhswKYhnveR1zoDlJ9H8x4TWA6OugWI14O6Kri7cUk3xmYkeklUlro_ckGgR-091JxhFg6IhPcZI7wKnNAZA2tIaLRTUHfgxDuap_wKHwjKogEluauwKswO-PpwF2ZOt4Yl1kwITqPXl69x7zfWzvGU6gT54jcCLjdErgVbF6V0MbCq9Uy-_OZi57qZFDqkcWgH74YKh_UVHHKen7FRQ_z5ThU7wrxGFw2Hs2HsTvAUhFXXJnzHuuYGO4sWOWSrd6IoAT0wwKRmlT7M2HTdPTl1SjAxshnQeyeElx2sZlm2bKgZquA9AZi68h-0p9tlL1Gdx09_LhoLVbjnmmoqH8z9QigLyn8A0nywTupgYXbBuzbL7nN1YACyJPFpj2lAW7L7SwTY25IAChR9zBIVxQnwrHY8dwrOIFxxhy2orIE7Qy23enFiyXBquLXy5MXN8Cst6llSJDz7E7VY6QoE6_XuPcxF8kZVDqC4p4EXCUh2H_hPUhIF9NJiNGpIae5ah4u9tSrieo15D9mv-av1bZds4poK48Kb1_IFDWD2tXUjfhIddK6jLwqyovAMIGwvyR2kTeBlNeXH0gE970Q0skGbdw3CxoGMMghzv799zj8WSsanHzge9ZZSOqSPsk5ydZPoROf3wyrmzEohqWALlWv281TnEhEBIXJ8uailJ7Z_r7Qe6B3vRGJErhLfZUDbtjuvbh2PBKWrCs2_CYMlDJJOF0PM-7qox_OflH3E5ORwVIMVYgxxsvteFoR4irwYPsM8YvggpBF9F1QSx6vuDBFuwd9MA7UnGO-jiB0viY4SWwwBeEglQn83ihqaAnxW1vtq76If_KkjPCXB_FobTaIKhBR0YbItWSbqyAb3XrY6p9voGRyjLLJVJuVroellFJ5Y7aPTTVrfdZ5luzYmnwFI1X3I8UWUPQlCtv1V799refwBZe8eCPRWcPlcrEonT5VFhFd4nTRjqNPJxaEnDLXx0EOxkFovCqj-rlFNHnEI2z97S2T5cqezuJFL1hSIvOqUyos19aZqRV8nWzC5YKJqiBaXxRQJ7mj2xV_rGCxv8I6tSnBMXADoDZKNh-b3V7LxtHZYWrQH4uP1t6ZdjXQhfQUJNH-11lyCDXk2IW55ip8h7Yrc5-Ikv3jft7_C6aavrX01JojZ4STM5Gv-hwxepXRCfZ1o27gXTnRlAbZ3tFAJ-AXH_QeK-9t8sxLi5Gsm_j63uhBY2QkV6lQlIamWqigKr1p88eXGhOYP0mAnyzMlP68CTIq3hdTHCxU4Fh70Ap5ZUAycLoiEQdD4m30MNSBi6W4hLmpwRtWm69i-OU72EU7Jqs4IzcyIYRQ7dcaVgxlWy5J55LeyMbkEIFZssQ1f43P8eKcK5kKFgWFX_DdAXfBsBhNFXx4eWsGq1wBZsld3Qs9C6SFHOYRo7IfvOGTFyZydqYAknwha9-4KEYPfWG7r3JGViO9EE6gBqyqNDJajXAP0yfyIaqLjdu0yXemyvSeMZqP3XX1VgJDfTWVixStBZ9rMsertaO0RI7C_y_wcALDCCPRTsjfIMLniQHjAUhZGjWyl2FoThfwLYgO5Kpv_X9TPdb4U-Us26v5-4Bo2p6d-6wIehP2XaTvgYQg6KCkVWaMOwUBQ-qKiQZeXicuJoXH--B5t8HRLbnHdRJMUdN_seBqiTG-TYax__HElH4Hxzzykz0V1uXF6VUPrH0Irm8KktbZM7sYUhkM6XDs7QJpTYtMIrhVkW-dVr2EMHcTmDPw7IFNvCn8OCI5IXRVHUXXUJUB9pIXczSWVoo6Wd_ltpUlalbes8u1DZNa9feaZWI8pjLyMt6EbOj9NJZJCYUovL93btJP148pzsNNz103aRMifSKZm4H7eUhkJcBiLJVbeA9XKipQT_G0WI_KvYG0OK0zE2UgUTmYb_fodvIEkr0iPqKiSFnsKF2s0RDY0bqCq4rbQUUjQpW55k-sqr9zzXLsOtibn9gJp4JRFsF3jmKFUMGkKVob1azVT3Hvx8DxGiSleTHSi1HeXJGA0AhGr31YXgMBAODkTfopsUb0kYPJ1eYGQgv8ltC3NT5jGRBQ6DN9QqPzfXr-xXCxZP1ZHhY6GIlXCWOO4l4mmxrffgUScpNZdDD68f6kLfP8mr9WENQbUzI0FeuaTIb0GrO7QZxdfW4MiFIdBIJyUMz6Ti1vMSDuT9b1o06FPNcbVIVvuhk0BHxsHjifiFYYpqcAs15teUazTrZEE8Ycwjpy74l7iR-QyvHQ8InOd6Z9QrLmx1VP2-a1_vVJI3Cap-aqafu8SXNVY7y-fdFLKHkF3McbJKMr93B69HEUUR3lFIQYb8uAVwZFEjCx-dgpVnu5QEdQUVDDnti0RvuGpNvRjtRiSB412AuYghCnwY4yiW4cViOAG2_wzq4-PkaDHSPZAtsuQ77Jjt1HV3eDDz4JI5LDJAYKU0PiWkN_oYm0D2CCnvS0oLuSPETC49OOdF4cLI7CwX8StXnVCfK1aoVUAdwW7L80gSS9NcqHvllo-8H3HTEOiirq_YGRZGMeKLqlQ0xmv5gxslaUIj8cPiIPiVHLqxvyqXWNQ_sFzhgM2hgfCmXGJBwk5hn2MlDIFIv7seibYhlMeoleTYTiv-BA9RXDsqyMY7hBtPmq1fle23I9gWz2yBRTCnB24UTfsFnIIb3HbIq0qpWiWH_hXLA2SvDSDCX9uQvvw7rPOw4iA8IXYj3NCpJ-otXk6zMr1aNBGr_ACqPKmU0nC0Ow4V5VQzBqvc024NEjCKbJHmSxmclaIQhqzMSZhyhCIcblYm2u9fMSbRhfUpj_lAYxrexKGUWY--LiaOI4zY2_s2ts8lhK-Z3ebs4MWiH_bb1wrg0SCM3U3ckH3a0FGCZDBwfVudrVgGF2RxSBgQkmcaDkKsYmss,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000007,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v5KEcX5z_zT0dMYb9tVVz9bM_m3ren5k8CY1dervKZP-1w70PPpfF7nya1F-xqTfVh9KqldOICFPGujo-UV2eXfDXdzgWF5ASLWXQoY1Vf52P5BS4L33B6EV_mLipVloB8MEO7rL09zHrpIREypGOjPkjnKJCfhXS8Nz8TrjCEi-aRrbGlmdwXD04SeNblGXvtqnRfjyfiWfixj4d1Qnx-SXZKwX8WLmsH3gWRdKqSnNt6g1umJhvOrVRreWc6szLhssyncV8xlbhoo2CjYNqONWYUmqAFsi8SoNGhLciCX0QR8NLvGeT3KLfGEWiO1pOG4asXLpJUjZMFeVlu2-59jOPRxeTS24FFYQPvM22BPfiyQQdss6xG_mVy16RI_GMBNWiX_t9SDgk9tpOIWDBjXqzFC9d2L2k0gaI0cX3CKJXUjNmy0X7uGEn6YPeqxMI6bjjjCzmidR67cVm3s4884ST4mMjDf0j_8DUi0vNS9vhWEEmD93yFT9Gkvy3dpPCVMN_a47EKP-hbt-FTZJvWFriAEsq08hboZxh0jWc31s2Rain5vIq9jwGkZuupX-d9Cc236WsHAvvcXJmNdUMERap4Au6bTlR-2fIPqzM4i-nr46J8IZR99BXl_g9MwFQJuAqG5h10JB0336Evn-VzxSD6SrCEJa_0AcvqqPznWh5DuTBIfNJxESVHD2RcZHacETma6GIgXddGtyRwg7ptcddVR7rS9Und-Dj3Y2FzALJFu78RCpMqCwP1V2hcKari6ZI6zbSfAjJ6N9xwqit4KpGflSPikkY-b7aSQxvZOEjqVZn5mEhN-8OAHuav7KJ2VmoVBJlZ2-jMi9E_zPWK2HkVU0YCblcP5e0q0hAlWDunQwvuZ026EsHaZunq915JfcbYirIZWWTPhTjFfJeLhOZ5iT6E0fgBZRUWHHbS3nFQt8jNhoJLibqCGN6uu0yd1ONPHdSyD3nHEGktKW1UiUV7y3_hCSO2MDZFlnXYrdUI0QjJo2o9tq2Gtx_5-x3kUlrkoyLKOpcEzT7v8A11prjEixnEP48J-WQZdEP1Q-s2V9zODGqTgJs8_WFauGzxj_AaxN8T9St-WktsAhV0pdunfjZEz1-lmGDhgT7K3khq-TTWVwiOpP0d_tm0RKeL67Mcad-mz78FZewxUzrJd8WgZ6oqfTzEDGYG_uWsAs-bhl9deFH6oA05pFNQwIgpOO0iG-TF4U_FDceYaNSEps_3qD_YoXy5Uo-lFhqNxjbrvrxhgmVXYrE9-smMSvcCB57BpVQrPEvtqTdMPDUeKDOTKMJVu7-yrr8ODOQ8gzS3Pd723oi9FJTMQX4Qw1cLOOYOAbBl5UrLTsLvD_ou_7_UAYwW6zE17tM5-_Pks0fIFimvNjmB99tzIHvsxmN3YOTEeKSdVQYirYYo2RV0npG35uLK9aP3MNvgNo0cPE--7MC7E0YDPCJpD7hS21tebglIt7133a3NMx55VFFUhAASnKaYHbgV4qVCK4BgQowwE,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000008,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v7tJI9lnPyt3Ht-UA56pecb2LDdPwF2_QhsRp6-EsaaYoapQV6jqen7WC9HdUotxMVSYS1sxTF5ldIjB8X3BfiJvvCTC5I4yBH2KGkVSzjR8Ao7FK3PXskYjL6BY_woMw9uMLfEjqopkgKKrBtoXwK1Fo5oASpLWdjJBGdGkCi5R_F5lQXsHLtlm61jKmoyAEzJu6yufIH5Apc-eg7tNZzCgMzfPwzOgu9YbJbfuU2F4oV4HJCJI4TZNsricV-2JFiIvf6G_bQa9ZQ3y-OtPqTlMy1IPpFJU2aNLjaRaeyoaNRcm1jBDDWs4iMXpGGCXH3KXZEZ78RbVrf3cprqUzvFe-VIAmTy-cC8asTwp-I_cKkJv7rnJow7I2-e_4d_XGc16H3JZRduRL3zZJ5w_En5ydJfri7Lc9HX9waALRhdiI0qtuUAeEa-tmlFfmEGPu2EYavDeC7P_iFSSv_LgFuzk_8RHRYt-22RFrKSJJv_UyetQi1i5hmqAC-pa0T1BGq7CfLw4W4xWrUh3V2kwNKZpJ6sBhOBfptk_anTFeJnJBg32qRSmVCc_wjOzJ5t7o39MOVGigMg8k70MXzbxEyrrC3oKFjSO6QFQyz4I2KPsq5NE4AGUrhntFQxoMLCcMMvFvobYgwCEHR1BZwGZDcdAcOLd1ToluogHj4t3zncS0BQIRlMvc5CyKJ_DBwoVmqnxkAOczMkp6vVCx5bzU_eJ9SOinKmXi8T71tkFwo7So-k5WpbNQyqE5tblME8eDOvOeOUyUcAy9JsCXrcWMxbXkb363jqyehsrT6NlZg5o-MKGT_gFNzQsdlPmeo3K8POwqmU_Lr6jNWmOvW07i_9PVxdkUi_-haE_UJNxyUy-S5N5J5SD7Kz6Fis4eJOCOj_8t1kn3o7KG-k62kpyd7PQwPCWJ_kdfN4tSiFkCGOqsKzpjYj20GgG6jdNUtIps-1Qm3-5fqGhV6W1xKn_3KWgingzbVFMWgUOv6smWH5XfpVZkyEhJkTwt9_cBgHhs0P-R9Z7rjOC4LKh1_CVLe3iNEY1z1fPZnkYnseVqS9a6byj_cF3XUE9JkPhb7G51S1YZB9iCUTAutErVXYUViAmGGukBpSaatXS7kW_W7ZEozL_lH3b-iqMQoXuoyvcsu8szhSEFYOduFQr4jA3t2SoSPH1yC5sJNjTJ9SaCYmlycMwr1jmms9ya5AmpOzxc9UBoRVnIUdhttz33Sc_05Cx_Ff--iZ387zDpOr5wml2hKDS6Nq1iE6jHDgjRcpg09iYJR-5g4-yITAtQ_3hXft39QNn8JgTEtnNc8gfYjr8gojg1QRJsIoaSZQq80ziCsShqUvSEDxJfBpMB_rk-_kjANs7GS5izKILiBBi93ueJisPNTxMfwNgc4sXxucmuvpwEeRKX7jhGSfE0SLJE-gbpCmfXiAGFtU94AeDV2h7fQrihuEZIUjGhyyYAcJD2lHFom9z9X8HCLHf_ZTrETqdcVwJfGG-RyQeukIuDFkwr-qG1I,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
LY-HOT-000009,hotels,https://lh3.googleusercontent.com/umsh/AN6v0v58oZlklDvG5FnwCPtAJ8SUDQlZ0Hz0eYJAqJnVr0FTIrfuaVbhPFxJ26Mk-W06a8S-o0DNd2I6L8wddB_y4Qs50sWPeoxSt_cj_VFvE5Xc-h12ldYYDKZvtyA3knGUWnnDBPDBZk864FUnvxjLspooJAu2hEuQvQdkYKDkismKsgWbpu7oCr8pfDorjW_cIGSJ5a7hNWxAOsB3rcAnztLmFF-EXlDo1sNwx4Fw7LH20tbhg93Tj4vB2OnpWjtyDfz1tdD3P_TjDTv8QnF3rbIeuiBUHg5j37n0wklw8TNCEjAvyIvba2OsvH6pNqa_sb-3F63hQ6GWAgcK5gKzDZNHGPSOMSHQednpuacXps_agqIt9PTnHo7ajSAsU58ChbbApvM9rb7qt6iDFKSiDjsxQocHubtujGMuEtj02yPyoUiTxsrae0VO021chjNVv8RuYn2oQXb-gevnKXAnbqE0cXNUaXbZBScNbewXDv7Lw8iUwk6dHVarGv9q_oe0i-mkSjJviJLt5ODQQgUfp9hox6HDUu0VDiH6bX243VvMt80vKf_Vufl_0ht3aJpedVBYWGc18FeZlHs8Fxxxvna491ZGZpjAZ8izq1UpinrSmJU_Bg0vOXmC-8B8U86DpyIimGSaoRO9vLpn6LVWJPO_w0ph8HzkUU95wDiSDDocbZHv2FqO-_JfJI1dPi3W4oKSXuC0KKUJAg7a17DRuFftnSSPiQ,googleusercontent,reference_only,unknown,temporary_reference_only,false,false,true,retain_as_non_loaded_reference_seek_permission_or_local_replacement,URL not opened or downloaded.
