path,filename,extension,file_size,width,height,sha256,expected_site,publication_status,used_currently,duplicate_group
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-025.jpeg,official-025.jpeg,.jpeg,105182,563,1000,c9d193f2b583e40f31b0955e08d7edaa7049e4df10289a31e0318ab4cce1234c,,review_required,no,DUP-0105
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-026.jpeg,official-026.jpeg,.jpeg,91669,563,1000,52f0fa01105e904f63ae52322ff95329b280f75016409f7dee55769599beffc7,,review_required,no,DUP-0106
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-027.jpeg,official-027.jpeg,.jpeg,91669,563,1000,52f0fa01105e904f63ae52322ff95329b280f75016409f7dee55769599beffc7,,review_required,no,DUP-0106
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-028.jpeg,official-028.jpeg,.jpeg,97033,563,1000,ec977cc881363b23b308176057bae656cffe7229448d088362fe1c8c768b2d8e,,review_required,no,DUP-0107
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-029.jpeg,official-029.jpeg,.jpeg,91452,563,1000,9be7b92905242aeb8d56edd99bb065e1f47c090bdc0251c05ace806edf841264,,review_required,no,DUP-0108
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-030.jpeg,official-030.jpeg,.jpeg,99453,1000,563,6a770fed97fb7b2c771df245e0ad9ae3b68ed460ee7762ec3e91b6e7d4f1f7a4,,review_required,no,DUP-0109
assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-031.jpeg,official-031.jpeg,.jpeg,73312,563,1000,6b42697d83fe65b873a69bdeb194c72db5e19627a8429ab8483efa727dd4da16,,review_required,no,DUP-0110
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-001.jpg,source-001.jpg,.jpg,59672,403,403,0ae3c9be7a1b48a089d4f82c78640a3ff9aab377d42cf15e4d1a03f4244b9f98,,review_required,no,DUP-0117
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-002.jpg,source-002.jpg,.jpg,105431,800,600,b94097b905c3f585a2b4fd8a1c7c31ee27d8393e5bbf55376481431527a92fba,,review_required,no,DUP-0118
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-003.jpg,source-003.jpg,.jpg,6967539,5312,2988,13c78e9fa9332f68b8a67fbf1da301225fcf0e563293b1840f706e5d9ebf945f,,review_required,no,DUP-0119
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-004.jpg,source-004.jpg,.jpg,2373361,2322,4128,1a0c122b7a3b86419a193bded86a23e113eb5608c29e94e9e3296098917257fd,,review_required,no,DUP-0120
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-005.jpg,source-005.jpg,.jpg,2105648,2322,4128,d5f692395c848a883d605718460449dd218bfeaf1ef75db8298ca25158d7fc51,,review_required,no,DUP-0121
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-006.jpg,source-006.jpg,.jpg,2040554,2322,4128,e07cdf1c589503bd21bbc0f51e293ce905af2a7e738ff1e4862be1076aaaf514,,review_required,no,DUP-0122
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-007.jpg,source-007.jpg,.jpg,2112098,4128,2322,21d3ddf85fb714f34c5a9aedb9686800ff9b0c3c4a56f8d46ec90f5da891931b,,review_required,no,DUP-0123
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-008.jpg,source-008.jpg,.jpg,2112098,4128,2322,21d3ddf85fb714f34c5a9aedb9686800ff9b0c3c4a56f8d46ec90f5da891931b,,review_required,no,DUP-0123
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-009.jpg,source-009.jpg,.jpg,4795922,4128,2322,abc7e0f8c187d388fd89f4abb51582c2d3ee39a3af3eadfc80e69a0740062945,,review_required,no,DUP-0124
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-010.jpg,source-010.jpg,.jpg,4056502,4128,2322,94b26e000ce922f864cb7688e4a6284ebdc8e807fcfdea7fee557af2c613b5e5,,review_required,no,DUP-0125
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-011.jpg,source-011.jpg,.jpg,3521495,4128,2322,d04dd28519cebaa4311e80bf18b08046750d28a0495b1062d7cfe1474ada1a4b,,review_required,no,DUP-0126
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-012.jpg,source-012.jpg,.jpg,4814122,4128,2322,6e0e7c5f330bef50c75dc48728b69bafab50ce54b50c2f4192173eab50dfde20,,review_required,no,DUP-0127
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-013.jpg,source-013.jpg,.jpg,4498386,4128,2322,3d5f0159ce21cead35c5f3a7db472619a0e55e22a724c25293fbaae2f0d901a1,,review_required,no,DUP-0128
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-014.jpg,source-014.jpg,.jpg,5182833,4128,2322,3ab957a06c0ecf66095f1079db9a9091bbc31426809be7c42d68ef4190d47972,,review_required,no,DUP-0129
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-015.jpg,source-015.jpg,.jpg,4987933,4128,2322,6a1ae961628330484151c9052d8afd06a8c2d75f110079fc353a02c9861cbbec,,review_required,no,DUP-0130
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-016.jpg,source-016.jpg,.jpg,4822358,4128,2322,65ef0570d4d784deda55e9883b013d29825336c341d232351e5805aa533b67c4,,review_required,no,DUP-0131
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-017.jpg,source-017.jpg,.jpg,4091110,4128,2322,e0424d18a7b757cdd266b2d25e8519f0e6f30cc7689a694e15888739ea4fc842,,review_required,no,DUP-0132
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-018.jpg,source-018.jpg,.jpg,4092452,4128,2322,0a3a118ed2f3dcf84e75ea53be0ea79f4c095cdba7c9ec4dbb59e48046e103ca,,review_required,no,DUP-0133
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-019.jpg,source-019.jpg,.jpg,4092452,4128,2322,0a3a118ed2f3dcf84e75ea53be0ea79f4c095cdba7c9ec4dbb59e48046e103ca,,review_required,no,DUP-0133
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-020.jpg,source-020.jpg,.jpg,2610681,2048,1536,1bf4b29ceee9dd1c9d92c9912b78a0d7c73e22bfdbf305f324c3e6eaa7853ce8,,review_required,no,DUP-0134
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-021.jpg,source-021.jpg,.jpg,49133,500,332,3f71541fd3afdbe3e881ffa105ccafb17834f1d384df2d4df7edba0b89904a53,,review_required,no,DUP-0135
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-022.jpg,source-022.jpg,.jpg,2195855,1536,2048,7bbabd7c64741ddbeb29839b38ff942ee47c257fd1aeb88e518a0bdd6f541dc4,,review_required,no,DUP-0136
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-023.jpg,source-023.jpg,.jpg,6111649,4608,3456,1a2e94705ad4906865066c6cd2fee1ad5ce191787b2f429e0886c3634d8f729c,,review_required,no,DUP-0137
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-024.jpg,source-024.jpg,.jpg,5982780,4608,3456,5a68702d2267590945645c78b13f9419beeaefcb78eff1cfc9c19c6804cf3ae8,,review_required,no,DUP-0138
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-025.jpg,source-025.jpg,.jpg,5318964,3456,4608,de1426f45b5c9aae7b3d4e954e8a2a1a5a066870f3b1279a88ac4ae950fcd323,,review_required,no,DUP-0139
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-026.jpg,source-026.jpg,.jpg,5304173,3456,4608,46c1061db33b416c6bc8c367834c360405b76f7dbe77c42e8247f39711393023,,review_required,no,DUP-0140
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-027.jpg,source-027.jpg,.jpg,6077407,4608,3456,4a7e2f26ac072ae4619db2fba45a35b20b0fe58b9bf122d7dc07ffb749660365,,review_required,no,DUP-0141
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-028.jpg,source-028.jpg,.jpg,6122923,4608,3456,b501e910cc105335b005b456fd53aed9aba1627d8a949d95a0a886c75236b76a,,review_required,no,DUP-0142
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-029.jpg,source-029.jpg,.jpg,64493,500,375,e28a5134025c231100e2c4c711c0437fbcbd425bd1e5994935d7bfcaffbbfe1a,,review_required,no,DUP-0143
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-030.jpg,source-030.jpg,.jpg,519897,1735,709,79022c6f560bb4d0198dc4a1f60b14db79c187beaeb009dff0eb1ee412c32778,,review_required,no,DUP-0144
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-031.jpg,source-031.jpg,.jpg,523531,1735,709,d10777e1f3591ebc2e844e8c3ffc791a0cddca68cfaead5daa6d328f211a7947,,review_required,no,DUP-0145
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-032.jpg,source-032.jpg,.jpg,182341,1024,768,d66304c2ce4dde7a82b307bc1f98cfbc8bc5f253150513578504a979fe4d731d,,review_required,no,DUP-0146
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-033.jpg,source-033.jpg,.jpg,53739,600,400,468e4dd944a47e486fa78fee7510329cc40bfc2c387420434c0f570b3bcb9f08,,review_required,no,DUP-0147
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-034.jpg,source-034.jpg,.jpg,190572,1024,768,25a424d78c693850fcfb600818355ac2c2ec1ff6b1796398658d3c234445e36c,,review_required,no,DUP-0148
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-035.jpg,source-035.jpg,.jpg,257668,1920,750,359ba770dbc376f8e92701107977fbb4dfcf450bf5a98d27ce6d691d49ea9e25,,review_required,no,DUP-0149
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-036.jpg,source-036.jpg,.jpg,268305,1850,640,cc9050741fec0f2bc4e6f227478613c773dcadc69feb46a1ad02b0897ef54c6b,,review_required,no,DUP-0150
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-037.jpg,source-037.jpg,.jpg,109973,800,600,4e1c7a571344ae48ed61b63e08fd3031c3649b6d8195ad77763b9717640ceb1b,,review_required,no,DUP-0151
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-038.jpg,source-038.jpg,.jpg,4168639,4128,2322,faa17fd560a029db7045f6bf566c840424d28dc36e698855a05da1178c402bb7,,review_required,no,DUP-0116
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-039.jpg,source-039.jpg,.jpg,164074,1024,768,ea523b86514bff39dcaeb2a5140dc240725501e030715da0ff71a3dea4420f6a,,review_required,no,DUP-0115
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-040.jpg,source-040.jpg,.jpg,4011586,3504,2336,329e6f036c58f5249113ea7e2a3a80b9d12b13487e27ca2bd7f57252d2034e02,,review_required,no,DUP-0114
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-041.jpg,source-041.jpg,.jpg,83927,740,493,cdbd255f1edfb0471df4a7e5f6abc98962cb8e84fc25977f765121e1903961fc,,review_required,no,DUP-0113
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-042.jpg,source-042.jpg,.jpg,6094741,4608,3456,f9463411702dc3fbf88fb076ff0e734f0bed5693359448cb3048881f1445e7a1,,review_required,no,DUP-0152
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-044.jpg,source-044.jpg,.jpg,32077,600,398,84b5e3b478d5c618c31f5d7c40a71fac732f82046649d93d01e08a00a6fb8be3,,review_required,no,DUP-0153
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-045.jpg,source-045.jpg,.jpg,162347,375,500,21b2da90f4acea9af3299f780bb3b95e0b18dd3a73e3f5beedf52626f7c84cca,,review_required,no,DUP-0154
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-046.jpg,source-046.jpg,.jpg,157533,333,500,fbc2a9e07f08bf486dacaf738f3746d49dc6bad2f3765d603c539dbbd980c6e8,,review_required,no,DUP-0155
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-047.jpg,source-047.jpg,.jpg,1950925,2336,3504,d54648cb1ecabcd0523a920873aaea7e0539df3495d89a3a09f7480fe85e61f2,,review_required,no,DUP-0112
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-048.jpg,source-048.jpg,.jpg,56885,313,480,9fbce3f1b1fbd7e93d91e612eba62e63af03d2102020dc1383c4bafb1a4892c2,,review_required,no,DUP-0156
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-049.jpg,source-049.jpg,.jpg,96240,499,600,b686098d30e75955bb0794549b5665d640682ab39f73430ed01c51fb3346db7a,,review_required,no,DUP-0010
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-050.jpg,source-050.jpg,.jpg,33851,300,450,0edc7bdb9dfa8b93f591c203c49bd186e58c374968923bd9ff9e09eeff8d3cdd,,review_required,no,DUP-0111
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-051.jpg,source-051.jpg,.jpg,62842,400,300,87b29b28a3dbb6236e2c47494ad177cadbb387ddbc07325c1f179065829c43b3,,review_required,no,DUP-0157
assets/media/LIBYA/heritage/leptis-magna/published/review-required/source-052.jpg,source-052.jpg,.jpg,61201,400,300,3970799e3123f03d34a6898baf825268c39d8e9f42a636bf38e84987268e87a8,,review_required,no,DUP-0158
assets/media/LIBYA/heritage/leptis-magna/published/roman-market/roman-market-001.jpg,roman-market-001.jpg,.jpg,53739,600,400,468e4dd944a47e486fa78fee7510329cc40bfc2c387420434c0f570b3bcb9f08,,published,yes,DUP-0147
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch-official-006.jpeg,septimius-severus-arch-official-006.jpeg,.jpeg,144618,836,1080,30524ac72571041e439ea9547f820f88634392bf2e40b1285033e54dbad89674,,published,no,DUP-0086
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch-official-016.jpeg,septimius-severus-arch-official-016.jpeg,.jpeg,82749,1000,563,5f35d972082346803d7d7c87d76f64c27967d7faac5005b780feb5746665a580,,published,no,DUP-0096
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch-official-025.jpeg,septimius-severus-arch-official-025.jpeg,.jpeg,105182,563,1000,c9d193f2b583e40f31b0955e08d7edaa7049e4df10289a31e0318ab4cce1234c,,published,no,DUP-0105
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch-portrait.jpg,septimius-severus-arch-portrait.jpg,.jpg,33851,300,450,0edc7bdb9dfa8b93f591c203c49bd186e58c374968923bd9ff9e09eeff8d3cdd,,published,no,DUP-0111
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch-wide.jpg,septimius-severus-arch-wide.jpg,.jpg,1950925,2336,3504,d54648cb1ecabcd0523a920873aaea7e0539df3495d89a3a09f7480fe85e61f2,,published,no,DUP-0112
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-official-006.jpeg,septimius-severus-arch-official-006.jpeg,.jpeg,144618,836,1080,30524ac72571041e439ea9547f820f88634392bf2e40b1285033e54dbad89674,,published,yes,DUP-0086
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-official-016.jpeg,septimius-severus-arch-official-016.jpeg,.jpeg,82749,1000,563,5f35d972082346803d7d7c87d76f64c27967d7faac5005b780feb5746665a580,,published,yes,DUP-0096
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-official-025.jpeg,septimius-severus-arch-official-025.jpeg,.jpeg,105182,563,1000,c9d193f2b583e40f31b0955e08d7edaa7049e4df10289a31e0318ab4cce1234c,,published,yes,DUP-0105
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-portrait.jpg,septimius-severus-arch-portrait.jpg,.jpg,33851,300,450,0edc7bdb9dfa8b93f591c203c49bd186e58c374968923bd9ff9e09eeff8d3cdd,,published,yes,DUP-0111
assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-wide.jpg,septimius-severus-arch-wide.jpg,.jpg,1950925,2336,3504,d54648cb1ecabcd0523a920873aaea7e0539df3495d89a3a09f7480fe85e61f2,,published,yes,DUP-0112
assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-001.jpeg,theatre-official-001.jpeg,.jpeg,141198,1080,810,02558e0ec9d8a4c49a75ec8d954fc7022f250d71ff1a439894080d752ac7a249,,published,no,DUP-0082
assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,theatre-official-012.jpeg,.jpeg,126593,1000,750,a921bdb1470142c4d92a90c47c8989e385d27bb281d59a8de1a6293fb7cc958c,,published,no,DUP-0092
assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,theatre-official-013.jpeg,.jpeg,160976,1000,750,3d2566cf4235712803710c30fbce5f8ba15ab7aa1b6c71a894a6a537add37897,,published,no,DUP-0093
assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-014.jpeg,theatre-official-014.jpeg,.jpeg,113057,1000,563,d7df4a3e27fa596997963046d6c9e2737ddc6d36e4a7497b3278e622408f8899,,published,no,DUP-0094
assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-015.jpeg,theatre-official-015.jpeg,.jpeg,121115,1000,563,23ce781ae35fecbc3eaf12335d2f22c64e6dc487ac620e1b1965d7c5ae66b7d6,,published,no,DUP-0095
assets/media/LIBYA/heritage/leptis-magna/published/theatre-overview.jpg,theatre-overview.jpg,.jpg,83927,740,493,cdbd255f1edfb0471df4a7e5f6abc98962cb8e84fc25977f765121e1903961fc,,published,no,DUP-0113
assets/media/LIBYA/heritage/leptis-magna/published/theatre-panorama.jpg,theatre-panorama.jpg,.jpg,4011586,3504,2336,329e6f036c58f5249113ea7e2a3a80b9d12b13487e27ca2bd7f57252d2034e02,,published,no,DUP-0114
assets/media/LIBYA/heritage/leptis-magna/published/theatre-stage-front.jpg,theatre-stage-front.jpg,.jpg,164074,1024,768,ea523b86514bff39dcaeb2a5140dc240725501e030715da0ff71a3dea4420f6a,,published,no,DUP-0115
assets/media/LIBYA/heritage/leptis-magna/published/theatre-stage-wide.jpg,theatre-stage-wide.jpg,.jpg,4168639,4128,2322,faa17fd560a029db7045f6bf566c840424d28dc36e698855a05da1178c402bb7,,published,no,DUP-0116
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-001.jpeg,leptis-official-001.jpeg,.jpeg,141198,1080,810,02558e0ec9d8a4c49a75ec8d954fc7022f250d71ff1a439894080d752ac7a249,leptis,published,yes,DUP-0082
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-002.jpeg,leptis-official-002.jpeg,.jpeg,174820,1080,1080,d5179154990536a1faf19b6e92581196a3f9b4cdd9cea0122ee5f6a76a717898,leptis,published,no,DUP-0083
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-003.jpeg,leptis-official-003.jpeg,.jpeg,124432,1080,1080,57d62df802ad2c6517f6f72d1a61ff67e364024010b6479d0f09032063064ef7,leptis,published,no,DUP-0084
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-004.jpeg,leptis-official-004.jpeg,.jpeg,174820,1080,1080,d5179154990536a1faf19b6e92581196a3f9b4cdd9cea0122ee5f6a76a717898,leptis,published,no,DUP-0083
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-005.jpeg,leptis-official-005.jpeg,.jpeg,96507,810,1080,c8c4add5e99e03a9e78adb8fb8c868fef158c9acbd44d66d7a069edb58f9dc34,leptis,published,no,DUP-0085
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-006.jpeg,leptis-official-006.jpeg,.jpeg,144618,836,1080,30524ac72571041e439ea9547f820f88634392bf2e40b1285033e54dbad89674,leptis,published,no,DUP-0086
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-007.jpeg,leptis-official-007.jpeg,.jpeg,85695,750,1000,4e78cad5e554177fc44ba4b9941ee13cef10f379f722ba1096db0f39c99d3544,leptis,published,no,DUP-0087
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-008.jpeg,leptis-official-008.jpeg,.jpeg,142567,1080,1080,72b85afa6ca0250d6afd0c2ba4dc098f4a300ec929ae439c537e7c4d7128d36e,leptis,published,no,DUP-0088
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-009.jpeg,leptis-official-009.jpeg,.jpeg,106007,750,1000,a3c461db57c74a23d1fdd58b7428ef8d293af0d06601c19c34a4d191cad62c8d,leptis,published,no,DUP-0089
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-010.jpeg,leptis-official-010.jpeg,.jpeg,129558,1080,811,3cde9251ae52d7c7e5bc45fcec714cb3f5e62424a6a427ba1199af28df218fb8,leptis,published,no,DUP-0090
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-011.jpeg,leptis-official-011.jpeg,.jpeg,135515,1000,750,124b33a5f5d5f40bafcc0469f5cb4961cf3591b7378ae443a8156907567934a8,leptis,published,no,DUP-0091
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,leptis-official-012.jpeg,.jpeg,126593,1000,750,a921bdb1470142c4d92a90c47c8989e385d27bb281d59a8de1a6293fb7cc958c,leptis,published,yes,DUP-0092
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,leptis-official-013.jpeg,.jpeg,160976,1000,750,3d2566cf4235712803710c30fbce5f8ba15ab7aa1b6c71a894a6a537add37897,leptis,published,yes,DUP-0093
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-014.jpeg,leptis-official-014.jpeg,.jpeg,113057,1000,563,d7df4a3e27fa596997963046d6c9e2737ddc6d36e4a7497b3278e622408f8899,leptis,published,yes,DUP-0094
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-015.jpeg,leptis-official-015.jpeg,.jpeg,121115,1000,563,23ce781ae35fecbc3eaf12335d2f22c64e6dc487ac620e1b1965d7c5ae66b7d6,leptis,published,yes,DUP-0095
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-016.jpeg,leptis-official-016.jpeg,.jpeg,82749,1000,563,5f35d972082346803d7d7c87d76f64c27967d7faac5005b780feb5746665a580,leptis,published,no,DUP-0096
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-017.jpeg,leptis-official-017.jpeg,.jpeg,78479,1080,811,342eb5deb4b9e970c9d74f0e81d12f472dd459c40056b44002a1826fb2dd422b,leptis,published,no,DUP-0097
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-018.jpeg,leptis-official-018.jpeg,.jpeg,90214,607,1080,89026cb82167fec95fd02d00aeecb065efb9bcf63a6faa995d30849013ee9e8c,leptis,published,no,DUP-0098
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-019.jpeg,leptis-official-019.jpeg,.jpeg,90495,1000,563,25fe3997b35164f597b16ef755cf002845fd98dd9b03a3e018c3dc6a5a075fdc,leptis,published,no,DUP-0099
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-020.jpeg,leptis-official-020.jpeg,.jpeg,105890,607,1080,ce9de34b394856c23fc2d5bc400570e0ef7a8dbe8d6a21c2563b209f36218e07,leptis,published,no,DUP-0100
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-021.jpeg,leptis-official-021.jpeg,.jpeg,85562,563,1000,18d4e02bb5fb34acf8a338c02d205ce46b9efb851727596a8ced02cb51fd9370,leptis,published,no,DUP-0101
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-022.jpeg,leptis-official-022.jpeg,.jpeg,92085,607,1080,3d16b05bdbc1b66a07836c4eaea5747eedafde1ecd2f2a6c670b608bf9e33cc7,leptis,published,no,DUP-0102
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-023.jpeg,leptis-official-023.jpeg,.jpeg,106958,1000,563,1fe0ecff517687d81277858fa2b59fa01e97cca1aec54f873414202d9fb9fb4c,leptis,published,no,DUP-0103
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-024.jpeg,leptis-official-024.jpeg,.jpeg,104949,563,1000,14d05c672b535953631c8f0b8b99058edbce9713566bd0393135aa2ae485e811,leptis,published,no,DUP-0104
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-025.jpeg,leptis-official-025.jpeg,.jpeg,105182,563,1000,c9d193f2b583e40f31b0955e08d7edaa7049e4df10289a31e0318ab4cce1234c,leptis,published,no,DUP-0105
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-026.jpeg,leptis-official-026.jpeg,.jpeg,91669,563,1000,52f0fa01105e904f63ae52322ff95329b280f75016409f7dee55769599beffc7,leptis,published,no,DUP-0106
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-027.jpeg,leptis-official-027.jpeg,.jpeg,91669,563,1000,52f0fa01105e904f63ae52322ff95329b280f75016409f7dee55769599beffc7,leptis,published,no,DUP-0106
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-028.jpeg,leptis-official-028.jpeg,.jpeg,97033,563,1000,ec977cc881363b23b308176057bae656cffe7229448d088362fe1c8c768b2d8e,leptis,published,no,DUP-0107
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-029.jpeg,leptis-official-029.jpeg,.jpeg,91452,563,1000,9be7b92905242aeb8d56edd99bb065e1f47c090bdc0251c05ace806edf841264,leptis,published,no,DUP-0108
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-030.jpeg,leptis-official-030.jpeg,.jpeg,99453,1000,563,6a770fed97fb7b2c771df245e0ad9ae3b68ed460ee7762ec3e91b6e7d4f1f7a4,leptis,published,no,DUP-0109
assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-031.jpeg,leptis-official-031.jpeg,.jpeg,73312,563,1000,6b42697d83fe65b873a69bdeb194c72db5e19627a8429ab8483efa727dd4da16,leptis,published,no,DUP-0110
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-001.jpeg,theatre-official-001.jpeg,.jpeg,141198,1080,810,02558e0ec9d8a4c49a75ec8d954fc7022f250d71ff1a439894080d752ac7a249,,published,yes,DUP-0082
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,theatre-official-012.jpeg,.jpeg,126593,1000,750,a921bdb1470142c4d92a90c47c8989e385d27bb281d59a8de1a6293fb7cc958c,,published,yes,DUP-0092
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,theatre-official-013.jpeg,.jpeg,160976,1000,750,3d2566cf4235712803710c30fbce5f8ba15ab7aa1b6c71a894a6a537add37897,,published,yes,DUP-0093
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-014.jpeg,theatre-official-014.jpeg,.jpeg,113057,1000,563,d7df4a3e27fa596997963046d6c9e2737ddc6d36e4a7497b3278e622408f8899,,published,yes,DUP-0094
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-015.jpeg,theatre-official-015.jpeg,.jpeg,121115,1000,563,23ce781ae35fecbc3eaf12335d2f22c64e6dc487ac620e1b1965d7c5ae66b7d6,,published,yes,DUP-0095
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-overview.jpg,theatre-overview.jpg,.jpg,83927,740,493,cdbd255f1edfb0471df4a7e5f6abc98962cb8e84fc25977f765121e1903961fc,,published,yes,DUP-0113
assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-panorama.jpg,theatre-panorama.jpg,.jpg,4011586,3504,2336,329e6f036c58f5249113ea7e2a3a80b9d12b13487e27ca2bd7f57252d2034e02,,published,yes,DUP-0114
