source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
260,بـ لبن,بـلبن,13.2032344,32.8760097,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
261,تويستر,تويستر,13.2032887,32.8760389,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
262,Diyar al-Sham ديار الشام,diyaralshamديارالشام,13.2035458,32.8760852,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
263,Burger Boss,burgerboss,13.204197,32.8760224,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
264,Guns ‘n’ Buns,gunsnbuns,13.204492,32.8761165,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
265,مطعم زيادة,مطعمزياده,13.2045783,32.8761103,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
266,لاتينو,لاتينو,13.2055214,32.8764583,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
267,MOMANTO,momanto,13.2059528,32.8757396,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
268,S7S Burger مطعم سحس,s7sburgerمطعمسحس,13.2062726,32.8759306,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
269,كوب كافي,كوبكافي,13.2060998,32.87506,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
270,Terrace café,terracecafé,13.2061017,32.8747609,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
271,مطحن جرابة,مطحنجرابه,13.2059003,32.8740873,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
272,Mammamia كافي ماماميا,mammamiaكافيماماميا,13.2063045,32.87396,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
273,لافندر كافي,لافندركافي,13.2064034,32.8732009,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
274,فرايتس شيف,فرايتسشيف,13.2073275,32.8724061,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
275,مقهى هارون فرع بن عاشور,مقهيهارونفرعبنعاشور,13.2027357,32.8720121,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
276,مطعم طشطشة,مطعمطشطشه,13.2028581,32.8721696,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
277,مقهى تشامبيون - Cafe champion,مقهيتشامبيونcafechampion,13.2074527,32.8705016,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
278,Bartato,bartato,13.2069459,32.8712907,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
279,مطعم الشامي 2- فرع رأس حسن,مطعمالشامي2فرعراسحسن,13.2087291,32.8701687,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
280,كباب عريبي,كبابعريبي,13.2102733,32.870465,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
281,ماندو Mando,ماندوmando,13.2085045,32.8746751,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,duplicate_name,unique,new_feature
282,مطعم 93,مطعم93,13.2109955,32.8743042,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
283,دولشي كيك,دولشيكيك,13.2162358,32.8761796,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
284,مقهى براون - Brown Cafe,مقهيبراونbrowncafe,13.2116312,32.8777158,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
285,عكسـة الرجـال,عكسـهالرجـال,13.2220747,32.8721064,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
286,مقهى القيزاني - Cafe algezani,مقهيالقيزانيcafealgezani,13.2122981,32.8585227,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
287,كافيتيريا كلية العلوم / جامعة طرابلس,كافيتيرياكليهالعلومجامعهطرابلس,13.2189972,32.8546479,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
288,Espresso Lab Cafe - مقهى إسبريسو لاب,espressolabcafeمقهياسبريسولاب,13.2277437,32.8495476,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
289,Crown Cafe,crowncafe,13.2317609,32.8383787,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
290,بريوش عمر,بريوشعمر,13.1868369,32.8217272,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
291,الكردي كافي,الكرديكافي,13.1742048,32.7943519,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
292,طرابلس,طرابلس,13.184615,32.7845745,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
293,فلامينقو,فلامينقو,13.1891764,32.7767193,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
294,كافي قمر,كافيقمر,13.1716929,32.7788866,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
295,WAKE UP COFFEE SHOP,wakeupcoffeeshop,13.1498888,32.7788958,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
296,cafe 99,cafe99,13.1637568,32.7818947,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
297,Thaj Cafe,thajcafe,13.1576526,32.7848581,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
298,كافي أدجيم,كافيادجيم,13.1415156,32.763673,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
299,سيمافرو للوجبات الخفيفة و المعجنات,سيمافروللوجباتالخفيفهوالمعجنات,13.2363394,32.8820889,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
300,عالم القهوة,عالمالقهوه,13.2429236,32.8897765,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
301,بسبوسه الفقيه,بسبوسهالفقيه,13.2556983,32.8849781,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
302,Tasty Food,tastyfood,13.2304259,32.9004843,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
303,فطائر الكريكشي,فطائرالكريكشي,13.2426064,32.908257,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
304,أورزو للأيسكريم orso ice cream,اورزوللايسكريمorsoicecream,13.2429618,32.9082027,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
305,قهوة داكوردو,قهوهداكوردو,13.2622683,32.9052517,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
306,مقهى MAIN GATE,مقهيmaingate,13.2695803,32.9053332,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
307,كاستيلو كافي,كاستيلوكافي,13.2631752,32.9032083,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
308,مقهى الفنجان الذهبي,مقهيالفنجانالذهبي,13.2628708,32.8995428,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
309,قهوة الدقروني,قهوهالدقروني,13.2553653,32.8993554,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
310,IPSA ICE CREAM ابسا للمثلجات و الجيلاطي,ipsaicecreamابساللمثلجاتوالجيلاطي,13.2587908,32.8942324,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
311,الزيتونة برجر 🍔 ALZETOUNA BURGER,الزيتونهبرجرalzetounaburger,13.2579131,32.8916986,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
312,فرشيلو كافي Farchilo Coffee,فرشيلوكافيfarchilocoffee,13.2557514,32.8830381,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
313,مقهى ابو كتيف,مقهيابوكتيف,13.2530028,32.8808535,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
314,ماندو | Mando,ماندوmando,13.2920509,32.8358139,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,duplicate_name,unique,new_feature
315,مقهى الديدو _ Café AlDido,مقهيالديدو_caféaldido,13.3050284,32.8035912,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
316,كافي 2023,كافي2023,13.330599,32.8284487,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
317,محمد 2,محمد2,13.3189266,32.8345334,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
318,SUGAR,sugar,13.3463086,32.8866827,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
319,كودو تاجوراء,كودوتاجوراء,13.3384489,32.8836545,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
320,Naas Cafe,naascafe,13.3304792,32.8753523,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
321,العالم للحلويات,العالمللحلويات,13.3275897,32.8755098,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
322,B1 coffee,b1coffee,13.3378915,32.8689994,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
323,مقهى و مطعم عصمان,مقهيومطعمعصمان,13.3598903,32.8723626,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
324,الحاج فتحي فرع تاجوراء,الحاجفتحيفرعتاجوراء,13.3755662,32.8714458,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
325,Café Motiv,cafémotiv,13.2977288,32.8821703,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
326,مقهى المداق,مقهيالمداق,13.2961647,32.8792698,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
327,7stars cafe,7starscafe,13.2608892,32.8521481,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
328,مقهي الوطنية,مقهيالوطنيه,13.2570977,32.8565575,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
329,السبعة,السبعه,13.2590751,32.8585215,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
330,مقهى هارون فرع السبعة,مقهيهارونفرعالسبعه,13.2697762,32.8633454,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
331,SamboCoffee,sambocoffee,13.2738007,32.862046,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
332,كوكيز,كوكيز,13.2756887,32.865625,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
333,B&B Fast Food,bbfastfood,13.2733569,32.8773505,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
334,كافي تشينو Chino Cafe,كافيتشينوchinocafe,13.2694016,32.8910259,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
335,Cafe 55,cafe55,13.3366005,32.8636488,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
336,Vero caffe,verocaffe,13.3624039,32.8939773,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
337,مقهى هارون,مقهيهارون,13.3769223,32.8944023,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
338,مقهى فينيسيا للبيتزا والمعجنات,مقهيفينيسياللبيتزاوالمعجنات,13.3882429,32.8906876,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
339,بيانكا -BIANCA,بيانكاbianca,13.3831993,32.894189,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
340,بيتزا الفوار 2,بيتزاالفوار2,13.3870749,32.8930237,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
341,تيك اوي,تيكاوي,13.3623341,32.8845618,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
342,Caffe 25,caffe25,13.3631866,32.8730059,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
343,بانيني كافيه,بانينيكافيه,13.3706391,32.8725769,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
344,مقهى سيلفيوم,مقهيسيلفيوم,13.35492,32.8721543,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
345,معمل القشطة,معملالقشطه,13.3465639,32.8733294,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
346,Malek cafe,malekcafe,13.3438452,32.8694982,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
347,Habibi caffe & games,habibicaffegames,13.3377785,32.8708528,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
348,مقهى الوسام,مقهيالوسام,13.3914636,32.8857322,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
349,مقهى الكبدة تاجوراء,مقهيالكبدهتاجوراء,13.4089017,32.8720774,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
350,Maram Kitchen,maramkitchen,13.3562062,32.8296918,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
351,مقهى فيرونا VERONA CAFFE,مقهيفيروناveronacaffe,13.348356,32.826264,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
352,مقهي بلاك اند وايت,مقهيبلاكاندوايت,13.3501459,32.8351697,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
353,مستر باسترس mr. Pastries,مسترباسترسmrpastries,13.2002107,32.8606271,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
354,قهوة عصام الجديدة,قهوهعصامالجديده,13.1986325,32.8740664,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
355,La Dolce Vita,ladolcevita,13.1913561,32.8805558,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
356,كافي برقان,كافيبرقان,13.1889068,32.8804871,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
357,كافي شباب بلادي,كافيشباببلادي,13.1841758,32.879383,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
358,ويلا كافي,ويلاكافي,13.1817767,32.8813772,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
359,مقهي الأرز,مقهيالارز,13.1803788,32.8837509,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
360,Como Coffee,comocoffee,13.179165,32.8821359,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
361,Gelateria pinguino - مثلجات بنقوينو,gelateriapinguinoمثلجاتبنقوينو,13.1845867,32.8844758,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
362,قهوة الببو دحي وجبنة,قهوهالببودحيوجبنه,13.1860971,32.8845224,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
363,VIA MERCATO LY,viamercatoly,13.1906447,32.886498,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
364,فوزي سندوتشات بانينا Fawzi Street food,فوزيسندوتشاتبانيناfawzistreetfood,13.182782,32.8898154,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
365,البيت الموريسكي(كازا موريسكي),البيتالموريسكيكازاموريسكي,13.1772054,32.8963209,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
366,مقهي باديه,مقهيباديه,13.174363,32.897921,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,duplicate_name,unique,new_feature
367,Coofe Refrehs,cooferefrehs,13.1768839,32.8995243,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
368,شباك -shubbak.ly,شباكshubbakly,13.1754439,32.8997391,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
369,MARSA CAFE قهوه على البحر,marsacafeقهوهعليالبحر,13.1777878,32.8999108,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
370,Old but gold,oldbutgold,13.1759622,32.9004355,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
371,Caffè del Porto,caffèdelporto,13.1758247,32.902618,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
372,مقهى السيدة مريم,مقهيالسيدهمريم,13.1758661,32.8986031,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
373,قهوة ابوفينا,قهوهابوفينا,13.1772051,32.8983828,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
374,فلافل الحموي,فلافلالحموي,13.1735496,32.8961497,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
375,مقهى ومطعم الميڨو,مقهيومطعمالميڨو,13.1727625,32.8946978,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
376,مقهى صلاح,مقهيصلاح,13.1764856,32.8932228,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
377,مقهى عمورة الكيلاني الثريا,مقهيعمورهالكيلانيالثريا,13.1784375,32.8935625,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
378,مقهي أبو أحمد,مقهيابواحمد,13.1795909,32.8937203,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
379,مقهى كاره للوجبات السريعة,مقهيكارهللوجباتالسريعه,13.1807089,32.8936263,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
380,البريوشة,البريوشه,13.1810869,32.8941896,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
381,Saray Café مقهى سراي,saraycaféمقهيسراي,13.1817598,32.8939463,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
382,Adnan cafe,adnancafe,13.1831651,32.893424,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
383,coffe malek,coffemalek,13.1810161,32.893303,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
384,مقهى النخيل,مقهيالنخيل,13.1822371,32.8926472,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
385,Yahya sandwich,yahyasandwich,13.181155,32.8940313,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
386,Nesma Cafe & Restaurant,nesmacaferestaurant,13.1831111,32.8943934,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
387,مقهي ومطعم السرايا & Al Saraya Cafe and Restaurant,مقهيومطعمالسراياalsarayacafeandrestaurant,13.1824414,32.8946473,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
388,كافي اسامة,كافياسامه,13.1853596,32.8948182,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
389,مقهى الكرنيش,مقهيالكرنيش,13.1853506,32.8958753,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
390,مقهي فيراري Coffee ferrari,مقهيفيراريcoffeeferrari,13.1841634,32.8967117,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
391,GROUP CAFE,groupcafe,13.1678187,32.895261,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
392,الكشك العالمي,الكشكالعالمي,13.2106951,32.8992755,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
393,مقهى طريق الشط,مقهيطريقالشط,13.2143117,32.8999988,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
394,شهرزاد للحلويات الشرقية والعالمية,شهرزادللحلوياتالشرقيهوالعالميه,13.2185373,32.9003745,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
395,bona cake,bonacake,13.2213125,32.8923125,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
396,GRILLZA للمعجنات والمشاوي,grillzaللمعجناتوالمشاوي,13.2230943,32.8888976,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
397,كافي تشينو,كافيتشينو,13.2314209,32.8885989,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
398,S&M cake,smcake,13.2512207,32.8973085,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
399,The cue cafe,thecuecafe,13.2550206,32.9019359,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
400,دجاج تندوري فرع سوق الجمعة,دجاجتندوريفرعسوقالجمعه,13.264222,32.9064901,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
401,مشاوي أبراج,مشاويابراج,13.2649076,32.9065577,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
402,معمل البركة للحلويات,معملالبركهللحلويات,13.2674375,32.9040625,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
403,Big Boss Burger,bigbossburger,13.2092235,32.8931622,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
404,Gourmandise Libya,gourmandiselibya,13.2088863,32.8923247,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
