source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
11,قرية تيبودا السياحيه,قريهتيبوداالسياحيه,12.05311,32.9545,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5IiaRsuyJLbSqmAlQHg7oyuU9I61qxc8BlZzV5h5wB2xqy_5vhFO5KsApwMmIZvoCWqTMkkdvCMMgNBTOUGrZkPE_PYe-FKyPbqk7Y6VY3GRikTrVI_6Trcnd1kAAcRBxfbwfaxk1Eoc75Mk64bNeAmqMJpHBVEzta-Ay1AdnkisTxdeCHLfgD_3goTLhenspa7wal1JtT7XFzAHElvlZosoT3hvNzsoC43G4CSc1x84iIRtfENySbzx6i_F4Vlp3s2ms6aiv6z5aFo8t2jaXPJpilflZn69_O_LoPMbTeHUGcCC2HfDfgwgnB0IHin8EKwtUa0xjmBEDWNySdz-q8p7NxZ2whjElb5ojLORgR_QWaRWbGGo2CcwGMHO3vqNoCB8K_dcxEbGY0zW8BZogKK4tYStSE40JyIZ2JFVzuSRmqwIXpor7vyo_eR3mUoTSSi190jH73CHiL1KEJrOcO0rGg9PC7oNwdSKqj-luXVzueKqWYd8A2FneV-aqMaWvAaDs12rHIuWKBnzzlt7UPGPSu6Vud8gsoanOCiN_iVbm6E09gR9oTuTwZO30sEa9I2Frsl1Pxguu0avw2pvZn-jJyKfq1eWniTeRKqwZNJPAzwcZYIkJOenHMYbYy6nmKdJRzTMaPiNf1x9cigG2Yu8c47pzJ3Y1NeYfPbWHFF5qXIZ6LtVHLPJTrcmohZGKeJfUNIOE-iYWglHPBT5Bs8KSrmg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
12,منتجع سيتي بارك زوارة,منتجعسيتيباركزواره,12.10216,32.93167,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6eM0kFnZWmcPotQUy9OAq6v7zNOaVNGzxCKQbQje0fiT61W_oEAU0Pqa7y1OVjvPJzuHxQOmn8LSBrBgrx4aowm-_T--7-JhPNsP-eGfSjtCD1m5OF3aTkJ5iXh5qLlHRgTDUlw0F9bmrBC9KIcpkT9NYActAKvDHQdiVKyElmHrfzTjDMNC_7VeJ5LBiDxikGtndAqwTa0hZa_7xVPiR1t-2m74snyoxSe73uX9PxnGtWQfqX34uV-iwy3Zwwj9w9ddncymMf3JgoxlamLrhz2covznmPcCO6M0IwJA-w-exWoHcWTgANeujSLQrm6_mCq16WrrQzWkv1eZcX1g_87eVDBGHLH97_KDaWsAZDUBNlo03RkCna8QdhaMMHSym9B5XJmT8cVUeb6mTbtcD_GIcGA9DLuvPu9RhUxOiv8-FdSLRHgpP5s1pV2uGbwXUUAd8E_coNaG1aWx1jHAbJ9-WYbZTrnl4DwvvqMahrlOZ5YqAkPxFppIBKUEFVKNwHQZVzxaQMIitfqe3AF5MhKpMkFpYbmLpyOC22zt500NZZuI39OYqpsyOFP_yQcZ8QZusQ24_OBzMz2YDiTCtwzaYSCuEQdPBKCOKLd4vmz3vTojj3x4ZmzwfpY4FRul7HxDZonev7uaK_5nYWijvcsOCjzIDFW3hEVVdEAe8mdflXXeWdghzyxVXcahH2xGqw6gGgtHO6zEdKyr7USrZqcQegVA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
13,قرية جوهرة صبراتة السياحية,قريهجوهرهصبراتهالسياحيه,12.45843,32.8107,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v7S4EW3QoD9aOkUafKOt-aIfISVdn9azNyEZDUb_YA2mRm8wmTKr25XZy5DPIKJuTzVZc20yjzek9XHuufnMIkM3L-FEQjqYjIlNsUblyykckaHvs7MnXqYf7p6vKICuLCu35M5znyie1U5PQ3WiHdCVKQPGoetsAue68PcFat6_yo4G2GTikzOZhZ6CBBpKgy_Zxreo0Po-DozrrTfYre4KgO7KhKHywcW-7lbVAkKr4fYO0cw8y5loIbLoVAmxgid4bjs-432IEVQRGFiQ_AEGKiMCP0PA04OQudpOL06Zrb2gyDvJnzu6bew6BssuAlwR7XgkVzZMbUaJ6QJhOwDIGy8F942-3uCiVEJLAHScwhRjTsem4MT9lg5kjVlW-C7Bz8ND579WWs8b6Yvq_EqmJzU_cQjaRfWspAOTpEMYTwc5SkFSlbA3ebSU7K0mhXz-EJ4KXmb2tRsHwWAFn3vVPPFH3wWbsvQjeFDlM9X8pE8Fi-tt9baqLNE_TYwzLKFsRh2e1NNdejujckTpMreyfS1XsT4jJ8AAtwy___Pv7dqhkxm8TIhD_9-JUlDxJBicw6yG5i5Ck_h_Abebdyna3tK2YXUqOEo49C-M_xbhUZ7OUJCb0eoF1-6522zw9sEYzFCrJACiffImAQog9uWFjHXf_jOzbGNPiakqKTN4YF7P-KJA_VssUf7fDx-5MIhqsYiDNrb9T7y2gU7s13BD3LvEw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
14,قرية المغرب العربي صبراتة,قريهالمغربالعربيصبراته,12.328594,32.825957,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6y8CGpvqp5GP_yb3bW0ZEDdnigycTbfPdmW3P5OrvDDyvPzlBRqBwC6Q3_Ld4M2wTtzO82JLiJxApYAgBwwMA946OheZHavvNzz582Cs-PefLluQFPOzgyPXArJMo2r0XO9CWlJo4N-DPJil4zbELvCUNrTtbD9qyg35Zl4ROCPQvoypMo6BHJQlNqPlhEXNNjMOEXu7xPvv-0hrW_CqqmfQu14YluI1zj1JnNf-52HDuEzMIeZlwzRdc9PE8BnVh2mFyIMuKNdodiSTbcCPVYSjwxoes8UgAOWAnrmul_8sqXfQEkQvClffR1q0vjzhrwHelYHMHMazMFOSkj62W5ltkXte4FNXznN5HTmY8tBC-czPuU7NsMrvumtgqcWPZIdSuUACcu3aH_gu0ZUL_XH43ngRjyNL6tUQJNb-Hblnds1_wkhpFGl0Hn8JilZwUqihrSlP2-0gBvgLtlXxv2_3zssF4o1OdALoF-rhUghYKCCC10k6OmVNHDsScLs5MxJ2_dlW-F5HNnHRd4fteoAm7m6H1Aito93GxoqQ3DjYXfs6ggWFWTk5Wk0Az6S44guqHhfNqMYiGwb5C7Z8W6BKpeyclBcGdQ87Rh61pWZLjwSlsdVVRQHS2upcj_kcqTG82v2NgFkBPLv5CsLFRLBVKH4j4ex_Wvj_h_Jr4ezB2jIvCFBI5m5XIWoYmnc5KAacLJpPLskfNaJoDJs9gs0UuKew,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
15,مركب تليل السياحي_صبراتة,مركبتليلالسياحي_صبراته,12.37648,32.81694,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4C9eBUefOjGIMqj_v1QPJsWZDVDOiFOx_AhWefEkUW0AZHVR2b3tCf3sSF4ZJ4muMjYDXSjcNFCzL9M0-3PXok-_IzGsZVv1cmuLkhcQ3wxrAXXArS4F0GsZkbvfVJ8MPu9FR_Z0GHGL4N2D9kLiSED5FwPiQCv8rrRga-sYM23ZBCUuUGJ3Es13CgJDLVjp-QCSIx1OOdD_6uXqz0TGRABJS-u4lhvST0N-23bjDRQ69PYRQVdnKnyQo5UEfSTkKVl2DrmB3UUhoyveeOzqsZZsH-PTlvp-HwCcWPeQzaV5JpPQzd9NZGELl_KgSbIrdWAGVVSxj3kzyHHCmq8IzXOGhUnUQL3enN1eTryEnC_yrk8WIV7srYpGvEHo6vSlkBh11lIDK7qiy0GBpaicqlQRgL4fw2pPgrIy_aJSs6EfEAIfJ2Drdkcww2KhhhwQ7aRa_9mX0k834xWnxvo7R7O0AXEmxrFEzoftDCV8nC6DJEip5OzJCg5VYLRYGWx_xQfyU1lHdZ7-cydXe0N_5sZH4RZdG4T0-ltoMQZcLAp84j3Ji-afa_BTV08UrAl2oxBlFTU6Q0qoesgUEKeRZe52K2cfv88mk3inWetYqmbQ9wXyGbGqFCvgBhelhu5glQZ-MIXKWmBgm3U-uLJehEDW-ByBDDd-5TsJBNCo9-ymwynWkq7zhKvivJyVn7wk1puOJ-rCVR-9bEe0PoVtmvf2p9Jg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
16,القرية السياحية جنزور,القريهالسياحيهجنزور,13.00864,32.83712,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v7JC_pubVDXwl7n9Mf-qf-eQ1DUXOoKa6lMkNatZKgdobZ57fuxiyExEdtPI5BMHwRM7ax-e3sWrVOorC86NKsdGErAde9Z1d9B895fvbB_Bv5TRL9NtwlAV0ML0EwddC2Dg1Llex6M2dCq5P4Gnk21LQh_pZQ4wsZ6NaCNrW-gDRhTIRgb4fVjHVG4rpCJS_IT1Y5TiYPNcxwLX7Qu0R7vR2h1q7UyNOa0kuLiljixAn167zErJaKmM7LR497vWoMhSlqKaj1FmaXBrdzPAFPAhtXhvJG3ZOJSameKqHQPQWhzqtbs_J8ooLW4Uyrym04AQbeMcTOxhAfnTH2kL0P4p6FOoUpfLHbzKdSkWKpFLSef6TwjqUds_3kj407Uy6eiE9hli6HmTkkx6SBl4m0uo6Qdv8sTTryRcDuNq2WFlYsYRU_RtvpP6N-Upz45M40liSUMpRQlHrx7QLejKWw2gUU223FcylZXT5eb5A5IC3KFC8dulqCpvHMWBYUxK2SSiSgErrl6hZ4mluAsXvKQW8_4NmzUVk-QcG8Ph3LMPqmVdcYWfdPfAo8nqhKxvIOM4SrDtPAr5QAoAz0_Zx8ptSiE-uC_E97KtFsiBp7iBdesDR52YsX-apjeNFih_50OD_D09casUuz3kAVVqZdezcd-940302Tdfj0nSGwsIpqWRdFc5BLkmOc2tJu9J8EjtyI6dsaCjHd4Z2Q8xiswmrw37Q,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
17,قرية بالم سيتي/قرية النخيل السياحية طرابلس,قريهبالمسيتيقريهالنخيلالسياحيهطرابلس,13.041687,32.848441,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v43xgfn7KdqvB89CAJc4mBgFdndNESzwZk_WOkzL0Z-xjtweAyOXr2wEAykPuRIZFBq_oSbcsZKdwi1gL3lYkSrOXXHMoYMaGpBgVHAtX56_P-YH1QchBI8b_0alkwXPgujOa-pSybsRmVD9TrowgrhiOQ2wT3LWwCdA3YQg9PTxmMdL5Wo18D4mSI3DjFsbvPCnY2lesriWucXKVyRiPIwYvKEk7J5ZNJwMIftJqOMdcFh_-WGRZIYoBkJVhXFyoS5Q7HhbKh18TCCg1rl9NHjF9GzcjC9IYjO1IUVQKe59y70zOBgF716SyvbC51htt8cM39rUbbow2Yr6hpp_5CUJAHmdBlbhy991NRkOvadGS-W-nAoIvmQ5RjA4PgYd2x9-mpArdDJdfIMqaJWabQy3yDi8qCYtQICXH7vsSjRSwD0IC2bX_pRYGPoREPHGjNYO9Q9O4cfYZE0XfCmkt1HOs68mxci3yEfAXHx62oTF_fEvtDEV-6yPjxlfAtYmYcf7z57ubkOyq1qLiE4m3I1V3qKFxWsckTnuptToCqyQOE6ne1NqP3BEu5H2MqhUoQq4BZU9i6_CzlKOXHcCV0p6paDFI3Qnsv55t5arUY9C8VfzPtKMWf4_W5L_7wmz5c1AcAsiWQCVqDWuzBrAingxPyYJKgMeS9zHGKLmfLkQ91_-VsmhrXh8QarmGTWVyJRKMSNZ6WqDeDuecILChLkEyMXFQ,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
18,القرية السياحية الريقاتة,القريهالسياحيهالريقاته,13.05782,32.8521,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4n6Pl6PNApephrsBYY8mDS6XwXoPb48ZLKnm7tnpdAwTS7l62Mia_g4SWjFMcO7n-Sza-d2yku9CqwswzWAS1ogOZ5WEzObdQiIAf5vWFr1q_tS7Ge3p--vJt-rSS-a_WqmKWZHzIDAHfh9E9ug8l-nn6_q5jUT5WdMbP6nvtd_iQdO9vQeobbg1uy-VTqeLoShWfoXTHPqpRVFtfbr1MmXUqyJ3-R41CtzjbrW7BlWKJvtVAWDY-rvGk4BQ6Uc_3uT7cJijRh154q9Xx4t2gXgakMA_aY1-YMuXjVSE_8hPI01VyqtgXoIAPMQ0LdSd9ZeXk3iPT6YwSoNAK6XoBfDagjJN5N3bxWkW6WVFlY1nm9v0WgFT-tC0AjJ4bhiMkm-9H0gosXZ_JcjkTw7eAH3PaNDZHaRxtIBe-l-Se0Xn1oJ5Oy_ku_iPFYGicaVqp5tlgRfUGlviu5ZhlQbspSdfjfYxfMF6iudJS26gLilBxBq8MycReKRgJ63RAW_H4Co_73gPC2eJYcfDZci4aPFrOQ7f5-WpCrUr4t1spPQoa0R5Be03koSEJ4nwEulFiV7IFBLFp4o0w3SF0ub4I5iCMTGvWIjjNQN6WbK0PKliCSv2okOQf0uPAtPG45HILwX3euLDmH-pj-4ZQOAeyiIBlIYqx309u7e3zroKbFtRyywyrs18-FTbZF6j3-j4SqmDUNEu9yXl6u97HjuoMSLHAF3w,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
19,مركب شيراتون - النقاط الأربعة,مركبشيراتونالنقاطالاربعه,13.146279,32.880963,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v64Dar0DqiisY7Z1rEZFvsO2Z1AbVxZV86uysB-MR3o1a7vQq7MIP6aHnKFrtMy-p5rBIGz0CZBrZGvWTt9q5cy4IricxA0sCUXCKK2BBaeTGfnJOtVisaqas8u4aAlGfuw8hU6tzE9msrBz6s24ZvxwF0Q5LO3DPoSPypKyP_xJ0eExYsbT-EouM9w914Cm8fK1XB8kGbB6vnUj05eWNGsDGEzp7OIOVOTM6leZhSdrKCUKPNEAJvK1gw1erU9GGY74YijCTePMvm9yKqeeMXqYxR9LJTrT7yVIuDBko06tKpiXMsgk5d4SSxkRMaGpgjhBN0swH3YKxoGAkOeHjRuRZJmw-5Q2ZrIzHVJAbpYBIa9SwRV7dcc8wnuhqqbgaRlxdaZurg_qdBEGWXWrZelZJsZV2-vrKUOH6sfLkqzrqcX4gs7lNi6INtJ-tqWd_mfsLOqs8zI85lX0xg_8rf0yOs5FS59ow3MZJDgYVPnh5eYiShc2ovtyUL4C_kMvMp6BeR3r_y5gpN9zk0GL1i_KtZBvveyllLbw-18IdKdjUzEudyMKiyMFocquoEAhveLL2p1mTJBFNJaHOYAhlKcdBpkFyF-RrZe1-QenaXqeAssWTbDEeYApQ9qiVwcQwms3zipiWPNnC2goFFFNkdeFGUnQ_3-pdoQADqmkOTixfwbO0JlbU7DaHmKINUyw5-HFTQP-p8YyNSISp4RZwGns3Hs8Q,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
20,القرية السياحية تاجوراء,القريهالسياحيهتاجوراء,13.42962,32.86297,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v7xiVxU9xmKboaX0t6zUPGtGKhUXnkeE1ea0LGriFny30gmuYZC43KcXw7jPoZaEN6dYklegJr-a7YhBAMb52zBQVk3YJHA9XVxPXVMM0caCEsk1uFBPe9MSfNJI4t-piIIyuRj_JgTbmKPGpONOnIFsNPUtcTqqLDjN7Vvqg9Zz7jPmJh_-Zsjg5PRanZagfgUG9oH_molodTkKWeb0NsAQ8RFXjB2iKHv-u_g0lLFAq1CAHlQSAhdkIeCYS9FIDeeLsCIeYWL_QwNKNL7_bOwz0wP_zNW1a2apRlPZ52AqOGm4m7_tCPu_9FnEZuWrBarHMxJ2sv4RoQKssu3Mc8F3tndX-BOtwFxGZo16slI7D5ritRTz8rlu9PBGypHkbvpTqJYT60MGSMyXOt2YLSLHgc5hL3FhcgmtitAz5SM-l4iDcMxZUG6aAC51iLgxGqvhtemCoJHR5Vcd4fEmsPlIUgzH8s7HIYvlSVEQL52f2HrFxYCk0AF4QZWGvHHVqrbJJRxlMjezwOEWzP1tzncWpIzzpU2JkW9SMoZdBpCyef9XXd5CYi0DMazakgnCVnisbNFE-w3oqB5XlIJ-xOCyURB5HCnKSFEo_rBfO8u47qgPnQtxx9cgQdYtgh6E2-48DbUZ4CR_2QT-wGCNYyFWA20NhIZQNcmaM2944oklP59Xc9H0taqUksQQL8pQF2i4KE-mNeqgDzboNiBVsBfS5H7cg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
21,منتجع سمرلاند المائي,منتجعسمرلاندالمايي,13.582164,32.79624,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6oFABJmeQJ27yFSb2qTk0iysN-dP_BjRm_vdmN_T95_dOF-qU48fcnJQFQ0hokPMAMLpWSoG7o1y75HEnYBNttwS__ew4eNgJtbAwqeXf31_93MD1NACEp5xJ3_yKWsBDFMweiLc-zRvtopqDvftAga8_c71aBamzISRRqHEoI0eJrvkOY1NRUd8k6BmgeSemF0Xg2dGFjd7DGdke8HT6_TI7kwTKDohxe223E6ozumyh8-oUmYH90lgNr4NePFeUdQSS0v9nBg_sUdVrTkcPP3SIQevgUzO99UfxnrAIb8m2joc4Tmexl1JwVAOl9y7vwBpXsqRRbyYUJDk369xc-frErU6qTdTerSPmPzgNQI9MifkZURjoCP3PRfFCm4eu60Fh4AvzZTzixibChABRHffL3cLyFS2KSmGnKWta09W44zYAjDIdkgNIB9A7ejduG-krT-VUX3tV2vv0NAAGB-B8j0ybglxlr-VspbGleBpKrTQzR7VCTYodsbs6q8OAZMmu95p39I4FFNfxpku03QXWjZmE9JajYzFrGbHA8FJJ0WrONfQTLStC1WGo0oX00bUX92zt3Ocjliu-COui0kUsBH5mBFec0AhIS42a6TvpI1uY9DleJgHENwOaswYt9nW9_PkvvP9U_NPFNo1pvIeWeCadc0gqABRwKhcwseuPVV87t9af_AuxptOpjbQcqBfqAP1TDfn60Q3abqSJEK0nY,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
22,مصيف قرية مارينا السياحية,مصيفقريهماريناالسياحيه,14.3535,32.595636,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4WwIWUYJH1moZbUF5spcAwjiAnlOnDU9r0N686y36aIV7_LLYQHwu-N2I85wyHTVYLuQ1D1ukikFSPnBNY-kVO0B94YIluT5Nn8v-6X1jSyntwT1oV9JY7i4G5zAX46pAsupmUAhg_IIwguyUsg0JkBXSGRgAwjEDRqcGaCKcW8Muvtb5T3SAoql8Hiy4MIXKIvghN5Lztu6M1JynxKuQfur5ReJuZoEyO6rxm1Qh5H2Bf--irgDF_vpI4IeX_yxtfWIkg50JvPZ7cPj_ejo6ObFMl-eZgDBYZyJVEydUFZcm-WJAEJXAmaBwjRuSV1xFT3nKoLO7zD7YtvqP05f9KHKS_wOapLc1vYEWk-L48gPMPFW4gN7lIfgSy_N5fkkMfjNDz611FJR6qdzK5pmXBv_B4RlMZKRYIOvav9Ebmpcn3g1qtvwCVYLc1bwf89aKgyXiSWxZ-INzwOs1IixWyTfdOMyXorKfvc63CcXBeBBHMKRyhpMeqVFDil_kCi-EbLYYDi9ShI6R1KM8VkBvBd3oAMQ3Tu2uygSU16C8ObMkT0e-qiuUSnDPLFKWAmnQv6qbFrQgHvdO7ceVs2z0BJw1AOvW6mMel3WkWSvD-W-SLhx68js14a6XDJV7qlLi5YIxeoFssVK6xQnARmsz0fCBi7wx_1KjQwWe_cIx9sL785XGjYwrPS8XW2EtP62KDilXpWUvCbad8FCioXH4w1W5l4Q,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
23,قرية قصر سيلين العائلية,قريهقصرسيلينالعايليه,14.187187,32.704188,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5TSDl9HMw-zVwvMgCxApKInI9IBQu5VZ9fh3lGZoc_v64WxjuaCCh8q4H9SNpphwhKugTa87mMtfAmCazhtZ8WrKZsmnlJ6XQSF9QE2-qw06FWLBcvNx2gG_bkYXq2ZEJpSrado27I7L_hkYaq1pSXw-PyWL5mrhhOEKgGoHwn_C_pW8hySilnGVT0V1TSHgppYLyDV3b6tx6B_i65oaPdx_UqleFfWxfxKlcAD7HdNbF1zGurNyfBdual9EdlENj5wyi1Sc_msFnTD40JkdYsw71FOG-5fK0SbYWpv065j5NIXzUX1_4ny-xP4AwDBleYZhxqkNDUAoGKI2V-adArZyHxIPzQ9N7wmM3fnA0z890s0AJOClvbkzqgRF_Zq9gPNkJKMQiwcwDg9_p_czSpnIQvYt-MPg7fHa21fyuhenq3zpx3y9aYQrDas5Ut3QrJA3K5znRv53JMo3OAXu3Nu2uPav4CGCwUXCliNdfyhCR1Q61AUIA01Hs3uglat7ti3X3GZsbT0AQnn7LXvVZalYJ4qXwBYg_CtYGpAxYnBZOSNoJP0IhCKdss6fyW6U8zunjzg3YDL-F92IBm1UDDk_3wSqfEax-luH99pQ1_1NGU77cdfDhRpM_EvWezfZ9fS2vitK5q6JNBuNhoDSQUVsc39JzphhTZ3iIziWLqi5kbCAfWIR5MTsE8LfvHAfVWKSWVJ9RugxjkeoJ8tW7H8z7C,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
24,قرية حدائق غنيمة,قريهحدايقغنيمه,14.058807,32.719882,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4WdKzB-6_Dm99VhyFgPVDHsSMcNZjZazJuMWUHG5PPyK0q6vonTGcM23JcU87Vhdmnw7cEBGIluvhAL2hV5cN8VU0zxWTPFc-TWKaCFaKVTNLXQwRnpaI3EpAE82y6yLYxIMFn_EX9TZG26VbJAOOnGvJM4kcgOh2JR6mZgy4oP1dhm3LQxzQtuKQeV_yDOQ4nzp-XgNLnOLZBhWW8l857lRLGhsLqKKoQ3db7EtusLcEMpiKunLMB1mn3ExfIArACNTy_RerkODqm893190p3bnboaLgVSy7fnWCsiUGn-ogPez0GUAYTIySfXmQg1xgNP6IMApREI4C4tl2sWQU5AzbGxNUqFbFYdWqBqISByS4j74C75-QsZ4ND-xPRISvxL_3rYXyr_ypvD-hsBZ2Pa_7tYB4-v_qU48ulPl9fA3YmIS-zIjALPZlOsudwOXF4DRkz_Ftxj8GwFcpClJviENYMgpbWdkI0zktK-pQgz5rxMd9m66uCnxekrQOzvqYKSVW2InVmpmqkHiTazkln0Asy2q7-v7QrQZn1irj9KaOKN3ysrlIpv2G-BDBDzmrtCag3I458b0b12hnhAX_El0eA-BqBIr7LOpGgJ-WZJ7Jenrmq_4HLlhaD_JNmUO2ib05OvWULL2tQmH334u2PwxF-vngalmZdXODHm7JYrl3LncEF50Wt9c4yp5-5h794VwP3-linRTphJXcmQHGwAD26lw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
25,إستراحة شط غنيمة,استراحهشطغنيمه,14.028791,32.721768,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5lLB5llWY4AGBweCRxNgiNKZbi5e9hJDr7NS6IDr8QNA6NqcJIftwJ6UFzAL-OB6Y6boNzoD7N_T0HLJP5IEIIlqmkaJtiBbdZR_4yHUczpYIvaC556iJk0XKUt545Bn99yGiYlvswXMdpKVYWfgrN54RZgXy-G7eugOJnkxQceuXoJpckdxhSKfspxJNLIr4oGSgp_8J8bAG15qukOjzPPbt0MZ60ATj6amN2XOwI9pfcY827mWiOeyGIyc3PejI2Vx4JzphJYA107jmSRQUfWJEtoyoRiffRQJVCrubg3LXUyFEciCRh6V9zT_f-ydUrGnWKEwB50fyqkUxexNkGpCya3iqqo7SnXBYhnu6AessftwLLFY-tBWitPu9H1J8oz-aJ0RifOZv2PujlMxIW3QKpJjIUxZ-HforCgGyUHwmKk5_u3EkqYAiyOnz3QAtwLIZoL9CBCYtez95gK7HFwgBlBruMgqehRb0ypGdQnHVwmcRZcmfFWy2b3czrFJeEgmZtsfJrwDtJKNXR9z8r3urvFKDpZRPOAAlYrsDWLx6m2HvxFVH-rv0fSD3tOtdrrXIsl4rOMRQlvqa6se3DSpvooitzyS06qyjAEdSHVYiyH2CXlrhxMgxqiJPRF-iw-I9OA4wU8cUnKCZqkjgJGlo16UhOCftuibLrJE_jdHGCMYNaKJ0S8xuu76KRCExtBY7T-FqTDfb2rIXonPsVdk2y2g,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
26,قرية المتوسط العائلية,قريهالمتوسطالعايليه,14.029608,32.726655,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v56_aI4Cj5VEfEEqIFm15g7Hjftdn7VCOXsxgTypEzqq6yiRsyCh2n6Jt4chGA4Qz7nFXmgC_rCwJ7w_Au5KdGttVh82uJKEhQ_zne4XdJIBtGLU8nz5zhki8iOwNO7D1WqgBqNKH__tEUcbZT-a1Bmyhxe_MuSE1NFy3oxlAKx98Ym_qhxsyYFpPnLtQl7ktoId6bkSmcJPJnZ6Z3TdDooPq6-ZxTKpCyVsIPdTcwvF27tWMO4mAeh90Ey8UJPfF9ghMDe_UnWtYLPgN-7urzo_zJYg1sqoV9r9a3bBNIUuKtDEOnltaANlQWqoCRlGG98s3mL9W98qD_M5NPQjzuGVkn0GA8NyEwRe_l5TW23nc7z7i5AGQE6_svl1c1fp9NGYnGGf47H7vsDixb28aiVBMN67WWrv4afR77u5AZsHdgPOvy8jlI5nJtaYNo-biRVi06kYcROxLxjxE0RvNhUwpkyckB-ij0bzP_cPMMgW0xlduXZZjvF4d0vuEP9v0Gg2s1YtrXQuUq1LuLyDQg2FXzJu7hueyilZn2RS2MYmugBgsGyOvXQGoMJJpG5t_ig8kKXNIWdXS0krkkKGobWIyutD6OIf0qaogL7n1iAw_6d4jGxMDTJXUI4lFOkAt7sVMhFb3mEt4mWI49m9nWE7rVYeZaMiNiDT22XUgj2fbQm2MbRB4Kxf69XKxNJKjukvtJGM7mqNCIdj81Ft0_7ZChP_Q,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
27,قرية قوس غنيمة السياحية,قريهقوسغنيمهالسياحيه,14.05611,32.72302,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4Z_K-NN7zu_i5dF0WVpMaTXsTAXO4uuD5tfMhZf5FtQhrhOEm_vZoiYeNCSkwZWoZYsBfWMhfEc5U594SIdTzRXCDurjqcqNpRIKeb7S6KXyuQ6V0TdTYsmPNochSPcmuEUogK8mXYSgWQPoB1M8iR8stsWMPMMAm38FFbLahwUXCCV3GEwv3q-_gE3Gk3QG6ah6bLgLX9uBIiuqg2N07uM0NfrvOlkQUd8pdkZZRbIaQKOekxrdbRmMD8N7zIQb0evUnRyhGurUff_S_0XvEt-mmvqGxLvNlO4a5unN5f0-UnWUWDSTihbwVj393arY1kdK2rS_4fIqcIWt3HsMJU_baMOVmrNIbOeDwf7aYxvglYZA-MIGNNNGOP-EkFxMH8TvSLZbE1STK6jv1m9NEHXjcjTAZ6SauIhrKFdSJnXa3p0YTbqWxbSWgcnmso1zrhkN1zVzshHoxdoP3IrN4KYYl2kwPZ28w8uISyswz3q76EaZxoAKiw5UcEVrR457ca-DhwsamtKWwtDa-yKEpJVCk66Cpok3_0YofoT39q9ekYdUjarX1TeKxA7auvk688X-Z6CaLw7g3VCkkBhkmY_DaGXscjhBsMm7uFZSDmclAk3j-ETDtfWTz-VzrgukR6a9OdP3EjskyT4wv923-zwA_RX2u7YwaSSiNbcyGgwutbJbgGCWNDRtVzyGj3Eh5M_lw5_2cbEhuHVLWYwcK0BePz,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,duplicate_name,unique,exact_match
