source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
432,فندق الدبلوماسي,فندقالدبلوماسي,13.1735146,32.8891665,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4CNCsngXogrHk8guorX-7TM1tQPEAHl2Q0WsXip-Nh_JVYdstX2VE02uOsfthVqQJLshQ0hthG54TMznZLFsXIVavEaCPnzubxgWGg7hUIqIWVqxB4eTp4DXLTD1h8Pk-y9DiXgZtQ5LNSxfLQnFF7NUz1yCOu1YDt2i4XCPupSrsXZo_YzCd6ARh5CiC3I57WiVBJuI0ne3-2RZmqdLY4AMDrmaO5ACt-qcOpZn5IIlCb-o9TL5FYxMA?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-57-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
433,فندق الدوحة,فندقالدوحه,13.17177,32.89215,valid,available,,no_image,#icon-seq2-1-58-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
434,فندق الديار,فندقالديار,13.174485,32.8915413,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7dGoV0aM4pZ_5jHU4ALbUXTSJD_6mzQXdzeb9Iw_cjZFvuIjCWA_g9k0ieWVG3z_X4peXoB_bJEg4_VL9cUBOZYpdhOQ87VpluwmE36gjdVB2pz7EgYOnxaA-ZMRUdujY_nTEpAnrtTfToLqml0Mn9bz5NDWE9VqphpvTKnY_3-eQuRHT6uG42t5-HaO3v-2H4fz6lkKn0XLnKXyG9usHl29t1SVxgTDQaJK3i7umuKLfdWR9_prPhpCA?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-59-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
435,فندق الديوان,فندقالديوان,13.177471,32.88782,valid,available,,no_image,#icon-seq2-1-60-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
436,فندق الديوان,فندقالديوان,13.17747,32.88782,valid,available,,no_image,#icon-seq2-1-61-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
437,فندق الديوان,فندقالديوان,13.177471,32.88782,valid,available,,no_image,#icon-seq2-1-62-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
438,فندق الديوان,فندقالديوان,13.17747,32.88782,valid,available,,no_image,#icon-seq2-1-63-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
439,فندق الرحاب,فندقالرحاب,13.17289,32.89318,valid,available,,no_image,#icon-seq2-1-64-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
440,فندق الرحاب 1,فندقالرحاب1,13.173006,32.89328,valid,available,,no_image,#icon-seq2-1-65-FFD600,الفنادق طرابلس,unique,duplicate_coordinate,exact_match
441,فندق الرحاب 2,فندقالرحاب2,13.172757,32.893612,valid,available,,no_image,#icon-seq2-1-66-FFD600,الفنادق طرابلس,unique,unique,exact_match
442,فندق الرفيع,فندقالرفيع,13.172712,32.893475,valid,available,,no_image,#icon-seq2-1-67-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
443,فندق الرواد,فندقالرواد,13.16672,32.84566,valid,available,,no_image,#icon-seq2-1-68-FFD600,الفنادق طرابلس,unique,unique,exact_match
444,فندق الريان,فندقالريان,13.1725981,32.8906052,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5KGZsvXmgj_QMwMDHT9xvRA6VuDVKlqPN5RLdNx0DDZhZDdeQHOZq5SOJQOVVjTHO0tdMFyv79kmTP0Uopy2ewhlgMN0jKuyphBYC4H2N9E_5s7n_FbFNm9UnZMAJMxhuoqbxKyNnxW2wCE5D4hlGubF0kEWHiv5ExDUTqRiEiPOSM0TDcJNxxWOSU67W1l-rY8P0l4vap6rlbELhchgCoP5-pNeNHzqkVDhQAzt_CTp26QEbs5OO6LJc?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-69-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
445,فندق الزيتونة,فندقالزيتونه,13.1921066,32.8903909,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7dorTS3CAXad2BTAakHyQcTRcvMVGPgfglwAXo-yWAdy8upUBQNZ1XiOq4_KGv_HGi9y88ISDGaCGkAugTw9-7ycMWwXLakkHlsn_uKcULi0iSYm1wQAsNyF32gxNuDldLe-2V_kf1hqZnznqKPQDexIKEVbW1mLyuizeIswBYBCxiNHdeFfoZUMmdDIGFLy6ZOuKNE1lbMTOeL-AseO6m_KqL2uKYZcq1_N6ZzVKYgmMnQUpUHIbGxDE?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-70-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
