source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
31,مطعم كوستيليا,مطعمكوستيليا,13.212127,32.893137,valid,available,,no_image,#icon-1577-FFD600,المطاعم في طرابلس,unique,unique,new_feature
32,أيلا كافي,ايلاكافي,13.193842,32.887823,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4nKBgqCHjoKsnwwJEOMMQCzVa7KdWp_14E7R4MASRCX6iGGA5DQSCd82IffmVN6aoDZkHqGs-ShTRIeJeXbI9onnLi6nkD_xT3rViTtFDveNgeycXidJUYr8moUth2peDyc4967TdngksY450SlTWkGhwD190dIGtn_ASds1Z_YxZyplzSOyijMRvLof4k_nSnZvE-nYhrle4ZkKhYbrVPDpyynSQ-ohnd_IZ9wC1VFoz08h1tE-h2IYs?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-FFD600,المطاعم في طرابلس,unique,unique,new_feature
33,لاتينو,لاتينو,13.202001,32.863291,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6q87yqvKj-LZQfXFBB1VYDT0R6roWcoJPP20Qq4YE9pV24YPfSGQoF2tGl4faCMwOJzDMHTzmuKFWb4R48Z3PZPDKv1Yxvdy4WGoEYeUr3_MDaUJSGV94xzruWzkbgs9TH7mtF6TZkVRI2J5cXxCbGcxXWhFb38hYQd9LNvkHmyqF57hlDSoHqsBNXh6carFVjBgFqAtoBTSCCYLYKF--iwze8dMYq-TOrKYHXKF3xr4erOVp5T9IZGVU?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-FFD600,المطاعم في طرابلس,unique,unique,new_feature
34,ماكس قريل ماكس جريل,ماكسقريلماكسجريل,13.197205,32.892275,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR43yN2vdI52PHDph1plZmqBMPJIwszThOImMHysNnKplmD4PSR8tv4ie0BZFfx2Hz1_ltdXlbY1HaD1sn5mGASaiVL1lFnpnjzFILaQCKbxYriyuBgeRlbLCKY3l5uHfehrvNy2CoZC0ZhjOXSSXRRKECfFShFqpSU7qnCoZ83TcmW3D3_jzKKI7o-ocCL0_ThI0Y49HY_59882zGayS47f5-xuzz4RAn2VuiTUhJJhtqdNRSCZtLEwLgI?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
35,إنديامو,انديامو,13.206833,32.8728884,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4efBa0c2OC4Wr8HhcW8TN3oqUPCM2Z_dlWMWy_M0qrRNaKsiNLFsUE00uBlZawNHTFrJF2p9cAKxgYJyF6ZqrfYGY1LlG2I7xJvrll9B0a2905O-sNfQofDaNKpzX8L5JaLxIUY0WDhIWdh6gM1ohDdxHhWMfFJj-rGVXpj34lbOEH-JZUO3oVt4p5BtU_RH55fegU0-TBrhcKTDHkmfgh_yZLi0VRvBZtJpvxGp-28ww29o84sOXwaCw?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
36,Olympic restaurant,olympicrestaurant,13.165638,32.887482,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5YowLggMUNpW4FP57EYOXw3jPydp_oIoZ63RDmFJ1itOMEJ-mg4fKlFUc7CWPrC9ZoJxOBEmPEwVVFHw2ZfY4MR2eQyic1ggb5lGwh_7-Ipes4-aHsnqo5TSnpMH_8Gkd0_0d100OU5ItIrDuXE0i51Dd_7ncd-FJRAI3n-MUuRlR5wsPzspPIvrdM7ZPy5kVsj4fMm3hT70LfkWrdfwSNi-67KhXHdGKmQBWnJvQO_SrH1n8z1OGJYRM?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
37,مطعم قصر الوالي,مطعمقصرالوالي,13.134065,32.875599,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7N8Exnz-O5TW4kdjX1RARaXbuJQNMXU1OpzRK7tYVRi3ejDwjkxCQAKm0zQwTtpBM-7pmEdf-D0hCFG0ugfB0Sgrm-3nBa4UzxFdqpv80dOLMHZiATEk2q8gwP38bGh1taY4nTBtIC26HyDsaph3r3CnK1CGjdZN-uiIZE7KNwFpWsbow7KrDh3EFbvm0gY6Afz85mWSOYRsewj7eTsEYLwx3oqphdBIgVK2g28KEjkHf7eXa8nhyKv_o?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
38,مطعم وكافيه فلانيل | مطعم فلانيل ومقهي,مطعموكافيهفلانيلمطعمفلانيلومقهي,13.205742,32.880592,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR61LL9NXPBh5vF9EC9J2aqTSOTuucC7ja2dxyVxT3yBtz-8f9P7FqEPGDCKn622s7kURWcbM1nupk1fjwAawL7eRV2yPzNpHoUwGn1946HeT8fE1Xfvla0lrzZx_LjbQKyWXt_Bumqtg0n4qpryqnqi2b4TEXEJYEIrLRX-YXkt9uttQkRf22vMYuYmiRwmhT03qFdDv_cbG_D4hYnXMRiJ1tS2em_Eq2q4xLv2nU4Y9lJJO46_RCuUdEw?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
39,مطعم النخلة,مطعمالنخله,13.231752,32.862614,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR50TyVLIgIFDFmxby7dHFoleYrXEiftQ-8nCuzE32uG7uLzHeFsurLj842Jy2okY6ArxYDTlAqKod68JvWXYmojZDsNafwb7wU6M-VjOPVGZTRc7scfohv-KigCsWbwO0803Huf1nkEpyuR09COA1hcLHPjOumnXJoS5GB0BjW3WPW3C9k7aZGyG-oEJlndkvaH4CycxjyBaGy2p4vBV5SpHgk6kMoxDU5tHM2H1LvFhurq0QeIwLxixOI?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
40,مطعم المنسف,مطعمالمنسف,13.216041,32.882389,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6CEftoSGDDDz-uPnkxNm0VaItnyP5xtxEZw9qGpUZV-f-jDvfzpmtwtOrhers8or0AR70AcxbcGOuXF0hipA6UbYCaFMONKB5G7-Notra8tCcuqEbdDPULO-zxMeBEWvjrE2K0ap_qviBKH8O0yOh7gKYP3I0iMy0JTj7prl6QKc0D4-PvPD_GsW89RuM2ggZkB2uhGSuoaq_oBO1X4gFAvYelME2RYlUZ3LbGrQNVVUsTo5dePuXS6yc?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
41,كينج فرايد تشيكن,كينجفرايدتشيكن,13.216434,32.890299,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4c8Y_0C35PSEZYQIvxCAZeDAyuUKe3rwUD8cTNau149LBQ6QFXg6DGnkFZph0x1nvl9LoiA0DFAvdsr1n-gzrcxA_6w_HtrUbs0xFPkY9oeOR1pPCeccuPosGM3QAFUCcJXGrElN1KG3qwUO3PSWz9bvL-dEiRL5PbjsjUHzFiAAmiRhxWjrlr6qerK7m46N181o3zUQIV6Y3d8Sg_K2TY-sFIBdiNdWE4faY23fXIsHhvSHSjThp8E6A?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
42,مطعم البحباح,مطعمالبحباح,13.197686,32.891206,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4FKTXpQLVU7YAEu--SzIptvDf3vdv3ce1fLShCHTUKtzOoYZU5TwR3WUb2gtVxaqxSQsFYTp6SdUKKhu0lbbpAXad8fIZ6LhoJKBdSj229vX62XoqwN3PISq-3UwfnyyTpkS7eAqDEpgOoIAgJlTkfXa_hV9igUpM_7KEQjlJvXKBxknR7YPf3uECl83TD6-4HEOVzkh-HtFM89-4bGa2XYeXs3_dWAUiiu5QRf-aM5laP4FtLEpujj6s?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
43,بيتزا فيرا,بيتزافيرا,13.197493,32.877181,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6SVVgvJByq7kHxfp46DDckjR1PJDHeq1hhIsIgLe6Qh6kXLtdFyyNIcEiaPuIbM330rf7vNv28DVfI71bOKh2b4pMaFbd4SyYVg2QnqWQ7Z_k9-XUO0VKVmGBRb1dypDLw2PXmEvzEgKyNz1TPdG9tZsm3oixbXPIDHAJLjMpHtPzkG8qqra-6_X7G-0ll8evybbIiTkKqqRTVOtL9hvD5_CD8FuQC9MU7bCkkcKmO4qainf-yDca6FuY?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
44,مطعم الروبيان للمأكولات البحرية,مطعمالروبيانللماكولاتالبحريه,13.143308,32.878142,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5yKn7wd6Xc61RiKiYvq84-t5ZSFUyfO8gqXK2x0NxTNwAh600RcE2FBkT2JYipnfrvD_obJDcS5XDS0-_gPTzC7c6EW0Jvgo3bO2Wy1G8noYUdVWoDUpG3N_V0YYlXkULqzSZTXUZq2-MA0GY5TIf47aTFwewQvRKzrZWUnvg-kHopYlZr_lGZcIlRkiOhWE28GHAcRB_ab-QuecmC4mlckyRwSPxe43B2Y6P1n8cn3jPpbuUisQzVVzI?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
45,مطعم الزهراء 3,مطعمالزهراء3,13.16477,32.886567,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4bXagMcO4pwcuuiWKXfj8clPZRdXz0VEcoRRRetKz5kkv8KGB889C-uzSpI0PBy5jmCrlEH02RuabYYGof6ybsP1w68HPXkrW_BL9Z_WXK2tXN1Xrjo7SvHH67mem0Be998yvbKXQcaGzT7Jo19rqihKAu2pCQDyXruins3T2xQ4vVW8E41GhE4BPuou5mYB52_5GcmP55cJmGnHXw09S-0K5DkjzE74jUUOcA2gqvQqn7W7hfB6Ps13s?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
46,Hk pizza,hkpizza,13.211462,32.891481,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5oclsynvx4g7uhkm7MksBb5DzxKdbZmcLTLK1WEpZ121Qu6itLyW6KaL_RfW6XcJvDKGwPwQ__47yEFAcZtL4nfvcsSGaTsrICdmC79XpdyJ2_pYLGIEliDg7eUtm9NuOfarn0xFjhi4FsYFNWM0qRnN8weHd862w7Oon17C57ylQtEyqVknUNyR1RG_RLUXbyEAOZ0YPe05oYKVtdEDP3YuMEdQCjZzLjMfi4eFJeNDWZHnJPRPCneBU?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
47,Pamplona cafe,pamplonacafe,13.200491,32.892862,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4cVfX86A5H1_s37P85CwFZVpY5UDMPTxvRE19eY5q4ejvzoid1kSpDpXVPEMeUZLmOiAnecIfwSKT4Y5rhy7p4vULIojd6wd7WJG5I_9DRuQVmjUGlB8bZTkMkuw6dSu-aPfy4fslRVLAo-xKXQlTeKDgwg1Lj3OSwZcD19mb_VfiWrmnJPKOrOc9Z9eaRbLax1pHvbOKvdr5zcpcc699IvhOe8DbOOcNZqbKuYq7RY4M4ECr-Vme36kw?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
48,Bono restaurant المطعم التركي,bonorestaurantالمطعمالتركي,13.176297,32.891514,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7nf5qSXrg5zGdcbXOpg47HcTMY2NNdT7AF6JORXRliIp1xoW81XDFfE9mlYghdUImnu-t3Gz4Q4qvwLU0HCkyXFJ8jSy5Fr_jqRDJLPWGGHpMndiSKX53m6kgO32sFA2t69KkkQVHHH_0IzEALHLCUoEGtBuEAswnaOcMG_MqZs8rBMFutCXktIAkvKWOuIJ9TYw9IxHWu5rO4HlrzxxhCUNRx7hYDwntxbPINgHT8hO24Ym_ITwZm_Gk?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
49,مقهى البريوشة,مقهيالبريوشه,13.180983,32.894226,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5DubGquflGGH7XTadUWAciC1LzlYqfZWCZFuWI6JqHmOUKzyY7ZXhehxoJaopNv7ao-zmQ8iHsIlDopb7yBv-ow0DtVYp9tIHaXfBRqVRjXwcRJ9p27SmCSjVDvXuoR8Xo7FUO6eETBEcmo4b-BWlahv4Kb-3odBNo7PWl6sNiZje5vwL5D0ulPSIrOF65c8N1c_5ifereb66WVzkSh8gqXbsPNGuobcedIDYWKY7SZ9eDu7wqO55ZkZw?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
50,بيتزا الفورنو شارع الجمهورية,بيتزاالفورنوشارعالجمهوريه,13.183626,32.880417,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR63pUvqO-nOdPGklYL5zdSFADOdaX6Bhpe7a5euy1KQ-4SMwjeCBtpLdcI4KSTuIWheM0ceIUJeCNawNRHMWOnWxYMzxrZ5ZgEvBhLIXLTSd9ZzeqoCseAKS7zKUI3zU0ABD6MtoGzA8HDjOtuNmbmp72kE7CN_wsLxtudJL1tG3mnYeWQ1Q5udi3jnjhr18cg1cLrHWVnAt2OkN3ZufDBrAckpk0SEbah6jBQQzOmiq6V9UpZaRB0DZ9k?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,duplicate_name,unique,new_feature
51,Kudo restaurant,kudorestaurant,13.181427,32.894281,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4nlR1uqxARuJmFI55qjYz4Br1pVZst5uZ6U_2TMq5by6sI8MpGdSaul9PhRqyyN4BjqSxSrVvV5ie5XhWp5tBFLDj0Rmt15aUxwfiulivHmWlo8bwwP5TblO8frd61tYpG9rtgTYPr12F9gg9od2_aKK37KbmAE1YI0hEpgkW7Xs7EDr4MKw2f5lSyEvRMdl4H9JaOaUeZd5okgFxZXaPHaSMClhmjaFGFfSQ1uST1ywG2vsYDsqSIly8?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-000000,المطاعم في طرابلس,unique,unique,new_feature
52,Maracana fast food,maracanafastfood,13.197512,32.891594,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6ETerSC1zCk1PRK302tfpSTgBKWQ65yCPD32PJ-2a3QWMs0mh086zILRASdkEHgzx1LGnc6TP-K67e6v2CTt2--S8Qc2NHP75GnfkTFV2oyK3oErvmFzWU9SfgMrJLSFUgsefRNlJ5oww6ZutP0jx_8FcYwPlBB5StTtxSh1fUiAcpxvvW3A6bE_iICph6RM9N6RasaOmjUSh1GaTg7QoUllUWF97I8ThvxXiFX4B_lavYxz2TKKY5IdQ?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
53,مطعم أضنة ADANA,مطعماضنهadana,13.17619,32.89182,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4WNRFYH5J80PRLfGs2nrNlUp4tqc1LEQW21BukdlML5GoLn7Li39pcIqn3Isav-r18iXrEBnSop5p13IUO5EgaP5YdekC1cI0S54SyflvqVchxh9mEIH6Taach4c1NvAXKkiHXnJDewUMU3XfvAVEWqDL1asipOmMoDOzM-bXJLTYuvgGxWb_QXyrQlNYCoH9ITfrZ0iXTiyJ6OifAzHkY1aOcIFFzJHJk6NWSBN9VUn8_OYtQndr0QLY?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
54,مطعم على الفحم,مطعمعليالفحم,13.165136,32.886017,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5xIoJwWX8e0grNk22CJXRB0mLuT9i2nVuF4i0MoPf_zKssS8yZQB0esTgVLAt6EvpIB6HF0RnmxRDS1TlAZpbDNhPubrq75EE7OL0doyaXOIebE0h5jnyURfPDJbcOvPHzlwbhzwkX7Uz79klor2JSDIiKt8yuFKVy2vfdbChl6Qc4TmTYZLonMiriS0yULpea0ra28ohUtn5rEWvBVkxsaJtR9lL8ibtHsapKq1I1-ikvv4ckrDCG3hA?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
55,De Capri Cafe And Restaurant,decapricafeandrestaurant,13.193646,32.888671,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7_tzjtGWLU7IHsbduepArL_eVE7qNDHEwjjOoOPltq4BQpe4RnO_Am7f99Y1Tv5xmLyCOmAgShnZDgYYe6hfFeGdaSmLXuREXu0ANl84b38Z5nmcYPIjOvP9J9IWhjUrSnrXleF7Qfb3-WDhaKal6CP2fHmn-4OTzaDfh7-S98P50pPLrI9nPJNSyjoAKTCpxyUbnNqsZ6ae4aH-eMQmmHu5Q-GemMSwHhzQ5c1lmEnOVxoeEGAb0AU_w?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
56,مطعم بورصة التركي,مطعمبورصهالتركي,13.188237,32.890929,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4Q7lnF6s32jDkjwrUos_0xwX6ckv9aybNDjc5s3DtYkwp8RMV7I_6y53BR7NFliWnybb0mmG5KxDrwDeEBhgj7GXnCUL-LdlimO2XPyxQfjo9Iv0-_epgNp0E0JYFhQhjw6-nGReTbKpH2ZHbJhD-c7SUAEP2yokNOQgC07GtjuGl3jvWLVjTIYvoO9TTV3hNimrKybIorLuQwMCE94mLTJGMwp8Jl_ran1hlNUkVd9TZBRAEl9ZoqJOw?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
57,مطعم الضاحية,مطعمالضاحيه,13.187186,32.887711,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5k-Q8f5DeXUbUtTV5E9PdkHn-FgYwMLHy-zA_tUyfD1giaHFbsf55aM4QLj25jWeH-iLMLt6TKO5cGiPSTIhq9UrpDS8rlo5NGXHt9psmBjS5xCuqLP_YzgP_qAcTI3wBFnAYbgHeV0W2JGfNi3XxbmeVi9gKSskgNk11KTdJv4GVF4D30tKSV3RmGW_DYkZ8DWu4I-dsPTrimmciYEfjwmV6gyCCh7MI0f1xsaj6rcrsjI4rSNhjY-VI?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
58,Pizza Restaurant,pizzarestaurant,13.181219,32.894018,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7YtUKL9WL0IG4BTc8YiQtx2cNpI_J5-8JJxgjA_BGWeFXDyyhqLuy7fFyOgnRo36uFO3pyJC6we98ibwG7std4x-7yldfJyrQKysY_noiAyty5g4SRqp1D6YHQxHGlNelPO9c6wGwKW4146BHVcsQMTq1q1y8UqUhDq-VgmoudgQ92twTjKFobpTWfV8KN6-li7BlBrViIJQ8ifVIV3_jwXUST-pqj7sRK7oQagofpS33Qr0L1cxqAIy8?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
59,مطعم الضيافة للوجبات السريعة,مطعمالضيافهللوجباتالسريعه,13.175281,32.885651,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6WX2ID6CS7OXJ0Jqf8Q88pSHRl-6h392YTmESoCPzLJ7chDs_m_5yKoXd8Ic6XXKPmy_QMdrXaDOgHLP-e7XahtTHFMiJQRPLcHfGTnD29oF0NjCnSHTJOIJmkC_hLDJ49Iux7QAzWdcsJzXBPVNoUtQ4W6IyQlD0KsX9vxkIoHcFDvSn7yrdaGlNt-H2FmOUFsUZROq-8BDTXzSyfWnHw1jL2NdYF82lWTMO05xPdODlRZMVCzhy0U5o?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
60,Lavina House,lavinahouse,13.142667,32.879215,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR53OnfmwWCymDctn3V-OdDtZLCXFpmHeKvAhv1ejSj3uDs50ksCi9lxuZIS42QilctQH97GldfVUgZfDWQCAZwm28Ydb1ihRAiewuqTiSwhqjEf226IcFp0_rnI7l6Q-1kg2ubOHgvo0jXkFeNCzyhRLYKaFjuIpVma81Ne7P0cfws07L20FnWE-YoBnqhcrA_tdJVMoRrxaXFe6x6gfRWIsIAYqBTLwpCZ7gb29KecMFyBlqBqmfYzwE8?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-3949AB,المطاعم في طرابلس,unique,unique,new_feature
61,بيكانتي,بيكانتي,13.195502,32.890278,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR47huEhFO4L21fJ69nHBINrPUU614HF_GtPuKQwIbF9yRp6BR3kjWfsDDapVWWNsPy605cDezmNNQp24flOpde2V63aTYH7AjuxY7qM4kPz0c0fwAVuDMaBn2azHMjvNpbpWhnN-qJ51seXRmpMavIrbVQRaCizI7fdzfXdsJKccZh5VliZCfRvj5NB-3yl4COnPtGc1mVTNWGJKFCPwA6cbj2ag9gsdkVpeMOIHG7oIm6VUH5sq1jkG0s?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,unique,unique,new_feature
62,مطعم بيلو,مطعمبيلو,13.188322,32.890738,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR753ontWRKvixMfutGChvvw92Iac_uFWDM6GIFqQKIAzMLDmuemv_jaLKCLxhv8bqr2wxTiJpja3IBfqLmeyUmcUDwpwd1U2palkZQDy4hvaeCjVokOCZ6oo-lSsSKIz7dpNykQEEjGTr7B9MNV9b2BxDVWcB2TfrKAr8xrZgJCkLwEWuqpPnZwkyorKk2sKQ0NBhOdxa1eQWFmlv7q-nrpTMClr6zqGxWaaSHN7uAweTL_dj21f0QmyKY?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,unique,unique,new_feature
63,مطعم بونا بيتي,مطعمبونابيتي,13.206439,32.894614,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6NZ_DDMUvsVOReYnHL-JuFrduXxpFMrqQQeP22C20VcK5PU728YYa8HOVjhETjBxkTgfGWNpcOxAVtQVeogsSKr1kh4C4VBXaaiKYkQdrLLZaliKo5BFc97B_q_p3TKzMfXjxr2nPuKOVk_RjTQTulxJq-vp3KQiHn07b34lUbl5M-Dv9-vzZJsxlKj1Fql51qy57ZS4_MO6hUMOvchbEY0JDDrx8ZYJC7ol0J1MJrIkvjQUO44yONibY?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,unique,unique,new_feature
64,شاورما ومشاوي قوستوزو,شاورماومشاويقوستوزو,13.212695,32.893394,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4cMR8oXGb4oHHnrREbrcdbgGhQvfkV4AlFMwQoTrOlFe6oMc12B38U4vHWx00kd1s0iTQKfBnz84PiYTwAEcIaeow0kPFGwMLe2PkTPkam-c9ujOE0TFCmRbzaIYnLHhFmYcYkhA7mmvNfgKT29F0yYQO1jVTFBWr665f46BwcbKfwgTR5Cj6AWiJjkB-AS7uOW9y2JvsffRiIrWSDK9ZqETnCt60nL8OOoJCDgA5ORpf0BLTOXoShnoM?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,unique,unique,new_feature
65,مطعم ديوان الامير,مطعمديوانالامير,13.19553,32.864032,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5gPhaYp6UM_KWUkbk4lbofDUL53mgkKiFE-tIB4Wcruy1JrsfLvyzbRFlsJ4jLusxALseSeyLZuwIWQDBEximf-qvIffi-VTF0wPomKkyCrcTgp-4Y8jlh5a1HN_uBdUBm6qpHOvKtG6TBWJgV2dKilirfBpve1_XsYnVAmvX4bD5ZvhyS7vFxeI5vWqdwStxYeK6oOshpKSWJf_KKMCn67RrXD7-n4MnU5ElesEE3j85GTLyfxSxVWBw?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,unique,unique,new_feature
66,برانش كافي - برنش كافيه,برانشكافيبرنشكافيه,13.207182,32.899774,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6jyl3VWywxgGrfdZg0BRLFUM8tfq3LqVFJXm2L5nshyJy1JNa5Ry9ALIRyhY97t858vwKFVD7Db0IDWFLvFAdru0R6716UtkCOvR9DZ9KSGtLPeiU8vzWkrXWPbmHrsQggC6tUvlLTZXtkS9faMkTt6VuD9oQV_67ex9Exxav7h2aYlvMrgpcfWRdUFZGXuQpspIOBJzEk5Avj9f1HJlq2GM9eAvJJ89N_5_Uk6VS1cuZ_ucMypPkm1vY?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,unique,unique,new_feature
67,مطعم ميلانو للوجبات السريعة,مطعمميلانوللوجباتالسريعه,13.178499,32.874695,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR57JVY-iS_3t-gVpE62HEgeZt6O8ZBT5rWJkFxKFMkPg0mjZB0IhhEUGaM2GHarqR2SunfUoAKoXx7z_4F2oN_ISsQQhZ28rpCOStMjjw9RyJ_Y19azciZJJyLkm70IOtxrJcWgj2U6yvvs94lXA6sYJWOJgYtXDhjtOpblfp2PAaw7KiK21Fw2Wd_uDC2nyvrZ-YBfMdMIKqTxQ0AjOsqfpF3zWbFyFs0FdiNwuSAiiY__A7bv3m_Yulo?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-9C27B0,المطاعم في طرابلس,duplicate_name,unique,new_feature
68,تاكور قريل,تاكورقريل,13.186712,32.884072,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7_mcNF1YRcn6jIFpDPSlyDRWRFrRp8yirpiOvftDUytktxXGTrXMdlgokrbbc8Wgh1zlWNNRy7p39_62ZG5KLrXyZ7abIfi4-p01HO-L0s0rR49jXhRpJ9kLqGtfaFmzZnzeFqx7JEBd669-iI9AIgVHts5nF3jxeaqJp581gNfVJbLjFanvzP96G43o0521Tn_JSncq678lvvRyz1Fxj0lRVIX22CpbILDVuhP99X4hJrXuqlTer63dk?authuser=2&fife=s16383,temporary_source_reference,#icon-1577-0288D1,المطاعم في طرابلس,unique,unique,new_feature
