id,name_ar,facility_type_code,district_ar,longitude,latitude,match_status,data_quality_status,completeness_percent,image_status
LY-FNB-CAF-TRI-00083,مقهى الفنانين,cafe,,13.169077,32.888538,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00084,مقهى العبسي,cafe,,13.191433,32.887048,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00085,مقهي هوقو,cafe,,13.116509,32.874953,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00086,مقهي مستر بودينق,cafe,,13.198225,32.881621,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00087,AVERO,review_required,,13.191318,32.887188,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00088,كافي فيتوريا,cafe,,13.180237,32.89282,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00089,مقهى الركن السياحي ( مقهى ارقيلة شيشة ),shisha_cafe,,13.188814,32.885161,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00090,حلويات شهرزاد,dessert_cafe,,13.187186,32.887711,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00091,Covim Tripoli,review_required,,13.19843,32.889173,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00092,Cafe Adam,cafe,,13.191318,32.887188,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00093,NOTA cafe,cafe,,13.211173,32.887855,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00094,مقهى الدغيس,cafe,,13.207151,32.896447,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00095,كافي كافا,cafe,,13.182208,32.887466,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00096,مقهي الكشك,cafe,,13.204355,32.895429,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00097,Country Boy Cafe,cafe,,13.24452,32.900187,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00098,ميدي محار النوفليين,review_required,,13.212245,32.893144,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00099,مقهى الفانوس,cafe,,13.177031,32.887953,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00100,مقهى مانقو السياحية,cafe,,13.079127,32.855726,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00101,لاشيتا كافي,cafe,,13.192828,32.891232,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00102,مطعم تقسيم جرابة,review_required,,13.206338,32.87135,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00103,مطعم زاوية الدهمانى,review_required,,13.217243,32.898896,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00104,كيمو كافي السياحيه,cafe,,13.191318,32.887188,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00105,قهوة 11,coffee_shop,,13.191318,32.887188,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00106,مقهى لاكارايا,cafe,,13.191318,32.887188,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00107,كافيه كديلك,cafe,,13.189314,32.882937,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00108,كافي716,cafe,,13.187186,32.887711,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00109,البيك للحلويات والعصائر,juice_bar,,13.187186,32.887711,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00110,مقهى ميرال,cafe,,13.179989,32.889591,new_feature,low,27,temporary_google_url
LY-FNB-CAF-TRI-00111,كافي موتشي Cafe Motche,cafe,,13.2473106,32.8782424,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00112,كافي مناف Manaf Cafe,cafe,,13.208434,32.8801157,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00113,كافي شمس الأندلس,cafe,,13.1268776,32.8762513,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00114,كافي لوقانو lugano,cafe,,13.1260874,32.8761028,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00115,Gourmandise قورمانديز حي الاندلس,review_required,,13.12576,32.8758963,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00116,JOE & THE JUICE LIBYA,juice_bar,,13.1254009,32.8751426,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00117,الحاج فتحي,traditional_cafe,,13.1303864,32.8739608,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00118,هافانا للعصائر,juice_bar,,13.1330891,32.8748942,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00119,SMASH Burger | سماش برجر,review_required,,13.1360882,32.8762919,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00120,BigChefs,review_required,,13.1389085,32.8771594,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00121,لوس أندلس حي الأندلس Los Andalos Hay Alandalos,review_required,,13.1367703,32.87286,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00122,Alzad Allibi for Catering Services - الزاد الليبي,review_required,,13.1306764,32.8710194,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00123,Lotche Cafe - مقهى لوتشي,cafe,,13.1308216,32.8705723,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00124,تاكوس قريل,review_required,,12.9802505,32.8147527,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00125,شنابو جنزور,review_required,,13.04329,32.8281011,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00126,مقهى البناني,cafe,,12.980471,32.8187159,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00127,بيتزا بولبو,review_required,,12.9959561,32.8200499,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00128,الحاج فتحي - جنزور,traditional_cafe,,13.0250135,32.8158483,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00129,De keyff cafe,cafe,,12.9962042,32.8262164,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00130,WM JTV Cafe,cafe,,13.0109626,32.836674,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00131,مقهى الكروان,cafe,,13.0150575,32.8292401,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00132,كافي المشتل,cafe,,13.0232511,32.8260527,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00133,DK COFFEE,coffee_shop,,13.0283686,32.8232371,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00134,Mando Fastfood Janzur ماندو جنزور,review_required,,13.0296869,32.8277962,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00135,الخيمة برجر - جنزور,review_required,,13.0320156,32.8292875,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00136,مقهى المشتل,cafe,,13.0412944,32.81481,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00137,Be one cafe بي وان كافي,cafe,,13.0206647,32.7748854,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00138,قهوة حاتم,coffee_shop,,13.073989,32.780306,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00139,Cafe 717,cafe,,13.0428462,32.8040753,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00140,حلويات موزارت - السياحية,dessert_cafe,,13.064847,32.8465321,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00141,كاسترو للوجبات السريعة,review_required,,13.0743258,32.8451205,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00142,بلبن فرع السياحية,review_required,,13.0773496,32.8543411,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00143,مقهى بيتزا الفورنو غوط الشعال,cafe,,13.0889366,32.8574443,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00144,نوتيلا السياحيه,review_required,,13.0896346,32.8612182,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00145,مقهى - السراج,cafe,,13.0709172,32.8004915,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00146,DOPAMIN,review_required,,13.0782287,32.8052828,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00147,Aws coffee,coffee_shop,,13.0973821,32.8074618,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00148,A K Caffee,coffee_shop,,13.1129955,32.8064513,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00149,مطحن بُـن تــوبـاز 3 - السراج,review_required,,13.1045469,32.7898303,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00150,Snake KOFFE,review_required,,13.094064,32.7954448,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00151,مطحن الاجم لتحميص وطحن القهوة ومستلزمات المطاحن والمقاهي,coffee_shop,,13.0953971,32.790213,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00152,كافي أبوسنينة,cafe,,13.0847106,32.796357,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00153,FoodPoint فود بوينت,review_required,,13.0844794,32.7977485,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00154,نادي القهوة Club café,coffee_shop,,13.0756111,32.8189057,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00155,مطعم صفيحة ترابزون - Trabzon Pidesi,review_required,,13.0790587,32.8188141,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00156,Kudo,review_required,,13.1280574,32.856739,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00157,O2 Café,cafe,,13.1247002,32.8752911,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00158,مقهى هارون - حي الأندلس,cafe,,13.1275228,32.8765321,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00159,ORANGE COFFEE,coffee_shop,,13.1313801,32.8695388,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00160,حلويات العسال,dessert_cafe,,13.130808,32.8701794,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00161,Black and white,review_required,,13.133245,32.8706973,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00162,كارفي حي الاندلس,review_required,,13.1328636,32.8743775,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00163,مقهى اداليا,cafe,,13.1361511,32.8807834,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00164,Wees Cafe - ويس كافي,cafe,,13.1376509,32.8805327,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00165,إسبريسو لاب,review_required,,13.1324481,32.8775787,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00166,عصير تايم,juice_bar,,13.141267,32.8791769,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00167,مقهى آلينور,cafe,,13.150687,32.879498,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00168,قوست برقر _ Ghost burger,review_required,,13.1510046,32.8776825,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00169,كشك الهمبورقا عمر المختار,review_required,,13.1585117,32.882197,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00170,Smash Craft Burger سماش كرافت برجر,review_required,,13.1623508,32.8829496,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00171,حلويات زهرة المدائن,dessert_cafe,,13.1627657,32.882746,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00172,مطعم 4 You,review_required,,13.1629611,32.8831196,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00173,نوتيلا شارع النصر,review_required,,13.1632367,32.8829119,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00174,مطعم طعميه ضوء,review_required,,13.1639613,32.8823627,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00175,طعمية فرش - شارع سليمان الباروني,review_required,,13.1640052,32.8825644,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00176,Green Cafe,cafe,,13.1637164,32.8835068,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00177,شارع الجلاء,review_required,,13.1637251,32.8835908,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00178,مقهي ابناء عشيبة للسندوتشات,cafe,,13.1636925,32.8836694,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00179,AsROMA Caffee,coffee_shop,,13.1615111,32.8836524,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00180,مطعم سديم للمأكولات السريعة,review_required,,13.1608034,32.8844976,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00181,مقهي البيادر.مشاوي علي للفحم,cafe,,13.1627382,32.8846792,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00182,Ram Cafe,cafe,,13.1634274,32.8859681,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00183,كافي شيش خان,cafe,,13.1638314,32.886516,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00184,essse cafè,review_required,,13.1648082,32.8861202,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00185,libya costa cafe,cafe,,13.1641633,32.8860825,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00186,عصائر هاواي,juice_bar,,13.1657543,32.8866031,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00187,Olympic Coffee - أولمبيك كافي,coffee_shop,,13.1659249,32.8875336,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00188,بيتزا 99,review_required,,13.1667605,32.8868681,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00189,كافي باب المدينة,cafe,,13.1677137,32.8877639,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00190,مطعم لبرتون,review_required,,13.167354,32.8883447,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00191,مقهى ثمانية وثمانون - 88,cafe,,13.1674525,32.8885213,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00192,كافي 88 للوجبات السريعة,cafe,,13.1676029,32.888539,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00193,اللموشي للسندوتشات,review_required,,13.1694927,32.8888582,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00194,مطعم الطاهي للمأكولات البحرية,review_required,,13.1697351,32.8888196,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00195,Cafe Latte,cafe,,13.17035,32.8901144,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00196,زهير بريش للحلويات الببو,dessert_cafe,,13.1779956,32.8889719,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00197,قهوة المسيرة,coffee_shop,,13.1728838,32.8876852,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00198,كافي الوافي,cafe,,13.1770545,32.884367,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00199,Karo Café - كارو كافي,cafe,,13.1829584,32.8858324,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00200,Resto coffe,cafe_restaurant,,13.1935014,32.8710562,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00201,مقهى تن,cafe,,13.1973578,32.8714497,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00202,Big mac burger,review_required,,13.1984807,32.8707113,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00203,THEGATE,review_required,,13.1974671,32.8687101,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00204,كافي روت 66,cafe,,13.2070718,32.8652299,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00205,كلاسيكو كافي,cafe,,13.2096853,32.8558378,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00206,8800,review_required,,13.1969323,32.854788,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00207,كودو - فرع حي دمشق,review_required,,13.2023777,32.8529666,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00208,مقهى المجلس,cafe,,13.2049559,32.8390187,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00209,مقهى البوعة,cafe,,13.2092237,32.8373424,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00210,كافي مقيق,cafe,,13.2080703,32.8375804,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00211,قهوة همبورقه,coffee_shop,,13.2159007,32.8371988,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00212,Cafe bene,cafe,,13.214886,32.8251604,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00213,مطعم Andary فرع صلاح الدين,review_required,,13.2158205,32.8253336,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00214,مقهى الوادي,cafe,,13.2144953,32.823517,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00215,La Casa04,review_required,,13.216722,32.8233974,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00216,الحاج فتحي - عين زارة,traditional_cafe,,13.2553479,32.8296075,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00217,اشتيوي كافي خلة الفرجان,cafe,,13.2277252,32.769968,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00218,مقهى العبسي,cafe,,13.2977433,32.7680385,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00219,مقهى بايو كافي في مقسم بن معتوق,cafe,,13.2585615,32.802936,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00220,مقهي وحلويات الكرم (الكشك),dessert_cafe,,13.3434852,32.7941467,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00221,كافي كوب,cafe,,13.2693273,32.8513703,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00222,الدبشي كافيه - Dabshi coffee,coffee_shop,,13.2398891,32.8490201,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00223,محمود للسندوتشات 777,review_required,,13.3514074,32.835698,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00224,كافي جزيل - JAZEEL CAFE,cafe,,13.2320418,32.8705703,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00225,شيش زياد فرع زناتة,review_required,,13.2296141,32.8690209,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00226,شرمب نيشن _ليبيا,review_required,,13.224265,32.8728472,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00227,كباب زناتة,review_required,,13.2225901,32.875682,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00228,شركة نون للعصائر,juice_bar,,13.2397392,32.8720564,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00229,معمل جاميلة البحباح,review_required,,13.2216592,32.8786255,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00230,مطبخ العيلة - cucina famiglia,review_required,,13.2223262,32.8804466,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00231,Vanilla Patisserie حلويات ڤانيليا,dessert_cafe,,13.2164133,32.8807807,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00232,Espressolab,specialty_coffee,,13.2112078,32.8833556,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00233,Gustoso,review_required,,13.2119236,32.8818621,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00234,Bubble Tea ببل تي,tea_house,,13.2113147,32.8842521,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00235,Eleanor Pastries,review_required,,13.2098844,32.8797784,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00236,Candy house كاندي هاوس,review_required,,13.2095118,32.8793496,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00237,Pinkberry Libya,review_required,,13.2069294,32.8837952,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00238,Buonissimo gelato Italiano,ice_cream_shop,,13.2068586,32.8830681,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00239,Nostro caffe,coffee_shop,,13.2067952,32.8835843,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00240,كافي لاتي,cafe,,13.1990477,32.8832245,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00241,Alhofra Cafe - مقهي الحفرة,cafe,,13.1999886,32.8829778,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00242,ڤوگ كافيه ومطعم,cafe_restaurant,,13.1936468,32.8849836,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00243,كلاسيكو ساندوتش,review_required,,13.1929527,32.8851246,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00244,موندو جيلاتو - القادسية,ice_cream_shop,,13.1922962,32.8846595,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00245,GOULZ,review_required,,13.1916874,32.885744,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00246,Ottimo Gusto Pizza & Pasta,review_required,,13.1972392,32.8819118,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00247,مقهي كابو,cafe,,13.1994485,32.8812321,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00248,مقهى الشيباني,cafe,,13.1999391,32.8811972,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00249,Sage Cafe - ساج كافي,cafe,,13.199799,32.8812312,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00250,Costa Cafe,cafe,,13.2006697,32.8795841,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00251,SUGAR Ben Ashur,review_required,,13.2015903,32.8787144,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00252,Al DENTE Cafe M Hanka,cafe,,13.2005935,32.8793452,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00253,دجاج كنتاكي,review_required,,13.2006704,32.8793572,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00254,Miss cake sweet shop and cafe 2,dessert_cafe,,13.2009594,32.8794763,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00255,كافي مدريد,cafe,,13.2018585,32.8755149,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00256,العمو الجرابة,review_required,,13.2026332,32.8756833,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00257,Bash Burger,review_required,,13.2030752,32.8757653,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00258,Pink Cafe,cafe,,13.2031199,32.8757834,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00259,THE MEATHOUSE,review_required,,13.2032859,32.8758394,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00260,بـ لبن,review_required,,13.2032344,32.8760097,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00261,تويستر,review_required,,13.2032887,32.8760389,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00262,Diyar al-Sham ديار الشام,review_required,,13.2035458,32.8760852,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00263,Burger Boss,review_required,,13.204197,32.8760224,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00264,Guns ‘n’ Buns,review_required,,13.204492,32.8761165,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00265,مطعم زيادة,review_required,,13.2045783,32.8761103,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00266,لاتينو,review_required,,13.2055214,32.8764583,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00267,MOMANTO,review_required,,13.2059528,32.8757396,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00268,S7S Burger مطعم سحس,review_required,,13.2062726,32.8759306,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00269,كوب كافي,cafe,,13.2060998,32.87506,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00270,Terrace café,cafe,,13.2061017,32.8747609,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00271,مطحن جرابة,review_required,,13.2059003,32.8740873,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00272,Mammamia كافي ماماميا,cafe,,13.2063045,32.87396,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00273,لافندر كافي,cafe,,13.2064034,32.8732009,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00274,فرايتس شيف,review_required,,13.2073275,32.8724061,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00275,مقهى هارون فرع بن عاشور,cafe,,13.2027357,32.8720121,new_feature,low,27,no_image
LY-FNB-CAF-TRI-00276,مطعم طشطشة,review_required,,13.2028581,32.8721696,new_feature,low,18,no_image
LY-FNB-CAF-TRI-00277,مقهى تشامبيون - Cafe champion,cafe,,13.2074527,32.8705016,new_feature,low,27,no_image
